subset,analyte,method,outcome,exposure,encoding,n,n_events,level,HR,HR_lower,HR_upper,p_value,p_fdr
pop_normal,ALT,Gaussian_eb,unplanned_icu,first,z,3989,55,z,1.038,0.804,1.341,0.77313,0.9444882956960874
pop_normal,ALT,NORMA_q_age,unplanned_icu,first,category,3989,55,high,1.672,0.601,4.649,0.32447,0.5664069823668162
pop_normal,ALT,NORMA_q_age,unplanned_icu,first,z,3989,55,z,1.198,0.93,1.544,0.16125,0.7095101585113305
pop_normal,ALT,NORMA_q_age,unplanned_icu,first,binary,3989,55,abnormal,1.764,0.797,3.904,0.16177,0.5057343272955922
pop_normal,ALT,NORMA_334f7e21,unplanned_icu,first,category,3989,55,high,1.693,0.61,4.697,0.31222,0.5664069823668162
pop_normal,ALT,NORMA_334f7e21,unplanned_icu,first,z,3989,55,z,1.126,0.81,1.564,0.47978,0.8679051039432472
pop_normal,ALT,NORMA_334f7e21,unplanned_icu,first,binary,3989,55,abnormal,1.296,0.516,3.257,0.58102,0.9233159948355748
pop_normal,ALT,NORMA_q_age_set,unplanned_icu,first,category,3989,55,high,1.456,0.525,4.037,0.47004,0.7289730289740592
pop_normal,ALT,NORMA_q_age_set,unplanned_icu,first,z,3989,55,z,1.113,0.776,1.594,0.56124,0.9081607651891408
pop_normal,ALT,NORMA_q_age_set,unplanned_icu,first,binary,3989,55,abnormal,0.968,0.349,2.68,0.94959,0.9998156588672964
pop_normal,ALT,NORMA_q_age,unplanned_icu,first,category,3989,55,low,1.902,0.592,6.112,0.28043,0.5392666715124022
pop_normal,GLU,NORMA_q_age,unplanned_icu,first,binary,2493,85,abnormal,2.116,1.147,3.905,0.01643,0.1346429353781973
pop_normal,GLU,NORMA_q_age,unplanned_icu,first,z,2493,85,z,1.447,1.013,2.068,0.04232,0.3351456591763824
pop_normal,GLU,NORMA_q_age,unplanned_icu,first,category,2493,85,low,3.05,1.401,6.639,0.00496,0.0425444448658396
pop_normal,ALB,Gaussian_eb,periop_infection,first,category,5099,146,low,0.918,0.373,2.26,0.85312,0.9440196813013628
pop_normal,ALB,Gaussian_eb,periop_infection,first,z,5099,146,z,1.011,0.865,1.181,0.89333,0.986978469938519
pop_normal,ALB,Gaussian_eb,periop_infection,first,binary,5099,146,abnormal,1.016,0.617,1.676,0.94908,0.9916164379266325
pop_normal,ALB,Gaussian_trunc,periop_infection,first,category,5099,146,high,1.439,0.995,2.08,0.05334,0.4956985851484897
pop_normal,ALB,Gaussian_trunc,periop_infection,first,category,5099,146,low,0.943,0.38,2.343,0.90011,0.9508813091770316
pop_normal,ALB,Gaussian_trunc,periop_infection,first,z,5099,146,z,1.092,0.975,1.222,0.1276,0.5264997572903956
pop_normal,ALB,Gaussian_trunc,periop_infection,first,binary,5099,146,abnormal,1.369,0.957,1.958,0.08578,0.7231536296319129
pop_normal,ALB,Gaussian_mle,periop_infection,first,category,5099,146,high,1.013,0.371,2.765,0.98052,0.98630148492148
pop_normal,ALB,Gaussian_mle,periop_infection,first,category,5099,146,low,0.924,0.376,2.271,0.86374,0.9440196813013628
pop_normal,ALB,Gaussian_mle,periop_infection,first,z,5099,146,z,0.965,0.661,1.41,0.85493,0.986978469938519
pop_normal,ALB,Gaussian_mle,periop_infection,first,binary,5099,146,abnormal,0.961,0.487,1.899,0.90989,0.9916164379266325
pop_normal,ALB,Cohen_m4,periop_infection,first,category,5099,146,high,0.627,0.289,1.357,0.23579,0.6623773571689408
pop_normal,ALB,Cohen_m4,periop_infection,first,category,5099,146,low,1.851,0.96,3.572,0.06616,0.5127039290659566
pop_normal,ALB,Cohen_m4,periop_infection,first,z,5099,146,z,0.967,0.625,1.496,0.881,0.986978469938519
pop_normal,ALB,Cohen_m4,periop_infection,first,binary,5099,146,abnormal,1.037,0.622,1.728,0.89033,0.9916164379266325
pop_normal,ALB,Cohen_m3,periop_infection,first,category,5099,146,high,0.535,0.216,1.325,0.17665,0.6274914584160174
pop_normal,ALB,Cohen_m3,periop_infection,first,category,5099,146,low,0.921,0.493,1.722,0.79696,0.9338963127618226
pop_normal,ALB,Gaussian_eb,periop_infection,first,category,5099,146,high,1.06,0.595,1.886,0.84363,0.9432005535105826
pop_normal,ALB,NORMA_q_age_set,periop_infection,first,binary,5099,146,abnormal,1.647,0.72,3.765,0.23727,0.8281185500856789
pop_normal,ALB,NORMA_q_age_set,periop_infection,first,z,5099,146,z,1.666,0.992,2.8,0.05384,0.4087252916223832
pop_normal,ALB,NORMA_q_age_set,periop_infection,first,category,5099,146,low,1.741,0.549,5.518,0.34634,0.7390230973687227
pop_normal,ALP,Cohen_m2,periop_infection,first,category,10689,424,low,1.062,0.596,1.892,0.8383,0.9432005535105826
pop_normal,ALP,Cohen_m2,periop_infection,first,z,10689,424,z,1.015,0.799,1.29,0.90224,0.986978469938519
pop_normal,ALP,Cohen_m2,periop_infection,first,binary,10689,424,abnormal,1.074,0.792,1.456,0.64502,0.9148563993754596
pop_normal,ALP,PerRI,periop_infection,first,category,10686,424,high,0.874,0.7,1.092,0.23594,0.6623773571689408
pop_normal,ALP,PerRI,periop_infection,first,category,10686,424,low,1.009,0.713,1.427,0.96021,0.9832748716303248
pop_normal,ALP,PerRI,periop_infection,first,z,10686,424,z,0.983,0.946,1.021,0.36578,0.7529532979910942
pop_normal,ALP,PerRI,periop_infection,first,binary,10686,424,abnormal,0.904,0.739,1.106,0.3286,0.8838064649351269
pop_normal,ALB,NORMA_q_age_set_co,periop_infection,first,category,5099,146,high,1.469,0.464,4.653,0.51303,0.8419321430161192
pop_normal,ALB,Cohen_m3,periop_infection,first,z,5099,146,z,0.83,0.549,1.256,0.37848,0.7569677358115312
pop_normal,ALB,NORMA_q_age_set_co,periop_infection,first,category,5099,146,low,1.892,0.822,4.354,0.13379,0.5970015155606986
pop_normal,ALB,NORMA_q_age_set_co,periop_infection,first,binary,5099,146,abnormal,1.725,0.869,3.425,0.11937,0.7231536296319129
pop_normal,ALB,NORMA_q_age,periop_infection,first,category,5099,146,high,2.07,0.757,5.662,0.1566,0.6020820056805121
pop_normal,ALB,NORMA_q_age,periop_infection,first,category,5099,146,low,1.925,0.608,6.098,0.26569,0.7016118548079657
pop_normal,ALB,NORMA_q_age,periop_infection,first,z,5099,146,z,1.428,0.848,2.404,0.18026,0.6446963665303902
pop_normal,ALB,NORMA_q_age,periop_infection,first,binary,5099,146,abnormal,2.005,0.928,4.329,0.07658,0.7231536296319129
pop_normal,ALB,NORMA_334f7e21,periop_infection,first,z,5099,146,z,1.61,0.966,2.683,0.06761,0.4261536545830905
pop_normal,ALB,NORMA_334f7e21,periop_infection,first,binary,5099,146,abnormal,1.032,0.326,3.263,0.95705,0.9916164379266325
pop_normal,ALB,NORMA_q_age_set,periop_infection,first,category,5099,146,high,1.562,0.492,4.953,0.44897,0.8022400678559146
pop_normal,ALB,NORMA_q_age_set_co,periop_infection,first,z,5099,146,z,1.515,0.975,2.354,0.06494,0.4261536545830905
pop_normal,ALB,Cohen_m3,periop_infection,first,binary,5099,146,abnormal,0.753,0.444,1.278,0.29311,0.8838064649351269
pop_normal,ALB,Cohen_m2,periop_infection,first,category,5099,146,high,0.831,0.554,1.247,0.37155,0.7586805761435673
pop_normal,ALB,Cohen_m2,periop_infection,first,category,5099,146,low,0.937,0.295,2.978,0.91179,0.9521915558566816
pop_normal,WBC,PerRI,unplanned_icu,first,category,8166,28,high,0.811,0.242,2.715,0.73353,0.907502445170052
pop_normal,WBC,PerRI,unplanned_icu,first,category,8166,28,low,0.53,0.159,1.773,0.30298,0.5593690479442508
pop_normal,WBC,PerRI,unplanned_icu,first,z,8166,28,z,1.029,0.874,1.21,0.73447,0.9444882956960874
pop_normal,WBC,PerRI,unplanned_icu,first,binary,8166,28,abnormal,0.641,0.259,1.584,0.33507,0.7093152955907721
pop_normal,TP,NORMA_q_age_set_co,unplanned_icu,first,z,4578,39,z,1.077,0.42,2.766,0.87691,0.980728873272766
pop_normal,TP,NORMA_q_age,unplanned_icu,first,z,4578,39,z,1.504,0.6,3.767,0.38398,0.8339891844181837
pop_normal,TP,NORMA_334f7e21,unplanned_icu,first,z,4578,39,z,1.009,0.377,2.701,0.98608,0.9884528983858352
pop_normal,TP,NORMA_q_age_set,unplanned_icu,first,z,4578,39,z,1.646,0.684,3.961,0.26578,0.8153311412687787
pop_normal,WBC,Cohen_m2,unplanned_icu,first,binary,8166,28,abnormal,0.957,0.416,2.204,0.91855,0.9998156588672964
pop_normal,TP,NORMA_q_age_set,unplanned_icu,first,binary,4578,39,abnormal,1.933,0.592,6.313,0.27488,0.6646349796279659
pop_normal,TP,Gaussian_eb,unplanned_icu,first,z,4578,39,z,1.079,0.788,1.477,0.63515,0.9376961231907248
pop_normal,TP,Gaussian_eb,unplanned_icu,first,binary,4578,39,abnormal,1.013,0.396,2.593,0.97881,0.9998156588672964
pop_normal,TP,Gaussian_trunc,unplanned_icu,first,category,4578,39,high,0.497,0.228,1.085,0.07908,0.2880076436254093
pop_normal,TP,Gaussian_trunc,unplanned_icu,first,z,4578,39,z,0.871,0.638,1.191,0.38751,0.8339891844181837
pop_normal,TP,Gaussian_trunc,unplanned_icu,first,binary,4578,39,abnormal,0.507,0.246,1.041,0.06433,0.2589506138371286
pop_normal,TP,Gaussian_mle,unplanned_icu,first,z,4578,39,z,0.848,0.455,1.579,0.60249,0.9081607651891408
pop_normal,TP,Gaussian_mle,unplanned_icu,first,binary,4578,39,abnormal,0.735,0.226,2.391,0.60913,0.937601611346398
pop_normal,TP,Cohen_m4,unplanned_icu,first,category,4578,39,high,1.305,0.538,3.164,0.55637,0.807358913908159
pop_normal,TP,Gaussian_eb,unplanned_icu,first,category,4578,39,high,1.328,0.469,3.764,0.59342,0.8264677893416553
pop_normal,ALP,Cohen_m2,periop_infection,first,category,10689,424,high,1.078,0.762,1.526,0.67046,0.8931620094695036
pop_normal,WBC,Cohen_m2,unplanned_icu,first,z,8166,28,z,0.794,0.424,1.486,0.47086,0.8679051039432472
pop_normal,WBC,Cohen_m3,unplanned_icu,first,binary,8166,28,abnormal,1.03,0.39,2.718,0.95221,0.9998156588672964
pop_normal,ALB,Cohen_m2,periop_infection,first,z,5099,146,z,0.746,0.529,1.05,0.09321,0.5047589879867863
pop_normal,ALB,Cohen_m2,periop_infection,first,binary,5099,146,abnormal,0.84,0.568,1.242,0.3816,0.8838064649351269
pop_normal,ALB,PerRI,periop_infection,first,category,5099,146,high,1.037,0.695,1.548,0.85779,0.9440196813013628
pop_normal,ALB,PerRI,periop_infection,first,category,5099,146,low,1.244,0.624,2.479,0.53578,0.8419321430161192
pop_normal,ALB,PerRI,periop_infection,first,z,5099,146,z,1.035,0.92,1.163,0.57026,0.9259319747717912
pop_normal,ALB,PerRI,periop_infection,first,binary,5099,146,abnormal,1.076,0.746,1.552,0.69407,0.92790772319332
pop_normal,WBC,NORMA_q_age_set_co,unplanned_icu,first,z,8166,28,z,1.55,0.808,2.972,0.18711,0.7195279441165678
pop_normal,WBC,NORMA_q_age,unplanned_icu,first,z,8166,28,z,0.95,0.324,2.785,0.92589,0.9884528983858352
pop_normal,WBC,Cohen_m2,unplanned_icu,first,category,8166,28,low,0.791,0.316,1.982,0.61701,0.8309496277532397
pop_normal,WBC,NORMA_334f7e21,unplanned_icu,first,z,8166,28,z,1.126,0.445,2.849,0.80261,0.9444882956960874
pop_normal,WBC,Gaussian_eb,unplanned_icu,first,z,8166,28,z,0.969,0.541,1.735,0.91556,0.9884528983858352
pop_normal,WBC,Gaussian_trunc,unplanned_icu,first,category,8166,28,high,0.87,0.262,2.895,0.82091,0.943065637880554
pop_normal,WBC,Gaussian_trunc,unplanned_icu,first,z,8166,28,z,0.987,0.621,1.568,0.95594,0.9884528983858352
pop_normal,WBC,Gaussian_trunc,unplanned_icu,first,binary,8166,28,abnormal,0.834,0.317,2.197,0.71369,0.982205985652309
pop_normal,WBC,Gaussian_mle,unplanned_icu,first,z,8166,28,z,1.076,0.618,1.874,0.79683,0.9444882956960874
pop_normal,WBC,Cohen_m4,unplanned_icu,first,z,8166,28,z,0.531,0.168,1.678,0.28107,0.8184022322910602
pop_normal,WBC,Cohen_m3,unplanned_icu,first,category,8166,28,low,0.73,0.219,2.433,0.60807,0.8264677893416553
pop_normal,WBC,Cohen_m3,unplanned_icu,first,z,8166,28,z,0.948,0.391,2.298,0.90657,0.9884528983858352
pop_normal,WBC,NORMA_q_age_set,unplanned_icu,first,z,8166,28,z,0.858,0.275,2.679,0.79271,0.9444882956960874
pop_normal,ALP,Cohen_m3,periop_infection,first,binary,10689,424,abnormal,1.215,0.931,1.584,0.15113,0.7231536296319129
pop_normal,ALP,Cohen_m3,periop_infection,first,z,10689,424,z,1.141,0.919,1.415,0.23168,0.660900482518177
pop_normal,ALP,Cohen_m3,periop_infection,first,category,10689,424,low,1.288,0.947,1.752,0.10651,0.5529339120622839
pop_normal,ALT,NORMA_q_age_set,periop_infection,first,category,6643,310,low,1.576,0.837,2.968,0.15891,0.6020820056805121
pop_normal,ALT,NORMA_q_age_set,periop_infection,first,z,6643,310,z,1.171,0.963,1.424,0.11457,0.5264997572903956
pop_normal,ALT,NORMA_q_age_set,periop_infection,first,binary,6643,310,abnormal,1.493,1.022,2.18,0.0382,0.7143770554995752
pop_normal,ALT,Gaussian_eb,periop_infection,first,category,6643,310,high,0.936,0.599,1.46,0.7698,0.9275678455995582
pop_normal,ALT,Gaussian_eb,periop_infection,first,category,6643,310,low,1.264,0.69,2.318,0.44787,0.8022400678559146
pop_normal,ALT,Gaussian_eb,periop_infection,first,z,6643,310,z,0.906,0.729,1.125,0.37149,0.7529532979910942
pop_normal,ALT,Gaussian_eb,periop_infection,first,binary,6643,310,abnormal,1.027,0.711,1.484,0.88563,0.9916164379266325
pop_normal,ALT,Gaussian_trunc,periop_infection,first,category,6643,310,high,1.095,0.825,1.453,0.5309,0.8419321430161192
pop_normal,ALT,NORMA_q_age_set,periop_infection,first,category,6643,310,high,1.454,0.921,2.296,0.10832,0.5529339120622839
pop_normal,ALT,Gaussian_trunc,periop_infection,first,category,6643,310,low,1.283,0.731,2.252,0.38482,0.7623201209094072
pop_normal,ALT,Gaussian_trunc,periop_infection,first,binary,6643,310,abnormal,1.123,0.863,1.461,0.38627,0.8838064649351269
pop_normal,ALT,Gaussian_mle,periop_infection,first,category,6643,310,high,0.902,0.578,1.409,0.65149,0.8816663518591614
pop_normal,ALT,Gaussian_mle,periop_infection,first,category,6643,310,low,1.282,0.699,2.35,0.42169,0.8022400678559146
pop_normal,ALT,Gaussian_mle,periop_infection,first,z,6643,310,z,0.909,0.732,1.129,0.3895,0.7635739791309639
pop_normal,ALT,Gaussian_mle,periop_infection,first,binary,6643,310,abnormal,1.004,0.695,1.451,0.98096,0.9916164379266325
pop_normal,ALT,Cohen_m4,periop_infection,first,category,6643,310,low,1.276,0.915,1.779,0.15097,0.6020820056805121
pop_normal,ALT,Cohen_m4,periop_infection,first,z,6643,310,z,0.997,0.776,1.281,0.97903,0.9977602953567124
pop_normal,ALT,Cohen_m4,periop_infection,first,binary,6643,310,abnormal,1.273,0.916,1.769,0.15099,0.7231536296319129
pop_normal,ALT,Gaussian_trunc,periop_infection,first,z,6643,310,z,1.002,0.867,1.157,0.98319,0.9977602953567124
pop_normal,ALT,Cohen_m3,periop_infection,first,category,6643,310,low,1.074,0.846,1.364,0.55644,0.8469814822684505
pop_normal,ALT,NORMA_334f7e21,periop_infection,first,binary,6643,310,abnormal,1.044,0.662,1.646,0.85356,0.9916164379266325
pop_normal,ALT,NORMA_334f7e21,periop_infection,first,category,6643,310,low,1.081,0.51,2.291,0.83921,0.9432005535105826
pop_normal,AST,Cohen_m3,periop_infection,first,binary,8957,428,abnormal,1.0,0.821,1.22,0.99618,0.9961790350531994
pop_normal,AST,Cohen_m2,periop_infection,first,category,8957,428,high,1.268,0.961,1.672,0.09292,0.5529339120622839
pop_normal,AST,Cohen_m2,periop_infection,first,category,8957,428,low,0.767,0.543,1.083,0.13212,0.5970015155606986
pop_normal,AST,Cohen_m2,periop_infection,first,z,8957,428,z,1.117,0.921,1.356,0.26044,0.660900482518177
pop_normal,AST,Cohen_m2,periop_infection,first,binary,8957,428,abnormal,1.018,0.81,1.28,0.8772,0.9916164379266325
pop_normal,AST,PerRI,periop_infection,first,category,8953,428,high,0.957,0.75,1.223,0.72766,0.9156171000586594
pop_normal,AST,PerRI,periop_infection,first,category,8953,428,low,0.734,0.548,0.983,0.03811,0.4470975713402674
pop_normal,AST,PerRI,periop_infection,first,z,8953,428,z,0.987,0.946,1.03,0.56058,0.9259319747717912
pop_normal,ALT,NORMA_334f7e21,periop_infection,first,z,6643,310,z,1.028,0.8,1.32,0.83089,0.98141629006871
pop_normal,AST,PerRI,periop_infection,first,binary,8953,428,abnormal,0.855,0.698,1.049,0.13378,0.7231536296319129
pop_normal,ALT,NORMA_q_age_set_co,periop_infection,first,category,6643,310,low,1.041,0.652,1.662,0.86736,0.9449542441263188
pop_normal,ALT,NORMA_q_age_set_co,periop_infection,first,z,6643,310,z,1.01,0.772,1.322,0.94031,0.9977602953567124
pop_normal,ALT,NORMA_q_age_set_co,periop_infection,first,binary,6643,310,abnormal,1.197,0.833,1.72,0.33029,0.8838064649351269
pop_normal,ALT,NORMA_q_age,periop_infection,first,category,6643,310,high,0.897,0.523,1.537,0.69138,0.9032951541589176
pop_normal,ALT,NORMA_q_age,periop_infection,first,category,6643,310,low,1.044,0.516,2.112,0.90458,0.9508813091770316
pop_normal,ALT,NORMA_q_age,periop_infection,first,z,6643,310,z,1.058,0.835,1.34,0.64172,0.9259319747717912
pop_normal,ALT,NORMA_q_age,periop_infection,first,binary,6643,310,abnormal,0.945,0.612,1.46,0.79998,0.9872031798716788
pop_normal,ALT,NORMA_334f7e21,periop_infection,first,category,6643,310,high,1.025,0.586,1.793,0.93176,0.9644597455023562
pop_normal,ALT,NORMA_q_age_set_co,periop_infection,first,category,6643,310,high,1.499,0.874,2.57,0.14144,0.6020820056805121
pop_normal,TP,Cohen_m4,unplanned_icu,first,z,4578,39,z,1.113,0.593,2.089,0.73977,0.9444882956960874
pop_normal,ALT,Cohen_m3,periop_infection,first,z,6643,310,z,1.021,0.839,1.243,0.83272,0.98141629006871
pop_normal,ALT,Cohen_m2,periop_infection,first,category,6643,310,high,0.867,0.506,1.486,0.60367,0.8609392014282082
pop_normal,ALP,NORMA_q_age_set,periop_infection,first,binary,10689,424,abnormal,1.052,0.768,1.439,0.75382,0.948262968544862
pop_normal,ALP,Gaussian_eb,periop_infection,first,category,10689,424,high,1.16,0.876,1.534,0.29991,0.7148286322899899
pop_normal,ALP,Gaussian_eb,periop_infection,first,category,10689,424,low,0.717,0.296,1.737,0.46114,0.8022932530941063
pop_normal,ALP,Gaussian_eb,periop_infection,first,z,10689,424,z,1.12,0.984,1.275,0.08564,0.4987458606894061
pop_normal,ALP,Gaussian_eb,periop_infection,first,binary,10689,424,abnormal,1.105,0.843,1.447,0.46923,0.8838064649351269
pop_normal,ALP,Gaussian_trunc,periop_infection,first,category,10689,424,high,1.173,0.912,1.507,0.21358,0.6614443999511398
pop_normal,ALP,Gaussian_trunc,periop_infection,first,category,10689,424,low,0.781,0.519,1.175,0.236,0.6623773571689408
pop_normal,ALP,Gaussian_trunc,periop_infection,first,z,10689,424,z,1.078,0.964,1.206,0.18812,0.6452922013977127
pop_normal,ALP,NORMA_q_age_set,periop_infection,first,z,10689,424,z,1.157,0.972,1.376,0.10002,0.5077899714784795
pop_normal,ALP,Gaussian_trunc,periop_infection,first,binary,10689,424,abnormal,1.044,0.834,1.306,0.70895,0.9402322185282604
pop_normal,ALP,Gaussian_mle,periop_infection,first,category,10689,424,low,0.789,0.351,1.771,0.56519,0.849030126728807
pop_normal,ALP,Gaussian_mle,periop_infection,first,z,10689,424,z,1.092,0.939,1.27,0.25268,0.660900482518177
pop_normal,ALP,Gaussian_mle,periop_infection,first,binary,10689,424,abnormal,1.149,0.883,1.495,0.29974,0.8838064649351269
pop_normal,ALP,Cohen_m4,periop_infection,first,category,10689,424,high,1.182,0.675,2.07,0.55844,0.8469814822684505
pop_normal,ALP,Cohen_m4,periop_infection,first,category,10689,424,low,1.215,0.841,1.756,0.29957,0.7148286322899899
pop_normal,ALP,Cohen_m4,periop_infection,first,z,10689,424,z,1.346,1.036,1.749,0.02629,0.308904515469184
pop_normal,ALP,Cohen_m4,periop_infection,first,binary,10689,424,abnormal,1.205,0.881,1.65,0.24356,0.8281185500856789
pop_normal,ALP,Cohen_m3,periop_infection,first,category,10689,424,high,1.059,0.657,1.707,0.81309,0.9398768984060756
pop_normal,ALP,Gaussian_mle,periop_infection,first,category,10689,424,high,1.204,0.916,1.584,0.18366,0.6277590186762413
pop_normal,ALT,Cohen_m3,periop_infection,first,binary,6643,310,abnormal,1.057,0.832,1.342,0.6497,0.9148563993754596
pop_normal,ALP,NORMA_q_age_set,periop_infection,first,category,10689,424,low,1.311,0.736,2.335,0.35734,0.7425948400894558
pop_normal,ALP,NORMA_334f7e21,periop_infection,first,binary,10689,424,abnormal,1.33,0.942,1.877,0.10536,0.7231536296319129
pop_normal,ALT,Cohen_m2,periop_infection,first,category,6643,310,low,1.173,0.734,1.875,0.50536,0.8419321430161192
pop_normal,ALT,Cohen_m2,periop_infection,first,z,6643,310,z,1.0,0.752,1.328,0.99776,0.9977602953567124
pop_normal,ALT,Cohen_m2,periop_infection,first,binary,6643,310,abnormal,1.019,0.709,1.466,0.91737,0.9916164379266325
pop_normal,ALT,PerRI,periop_infection,first,category,6638,310,high,1.483,1.147,1.917,0.00263,0.1790474019094215
pop_normal,ALT,PerRI,periop_infection,first,category,6638,310,low,1.127,0.77,1.65,0.53906,0.8432136061736544
pop_normal,ALT,PerRI,periop_infection,first,z,6638,310,z,1.009,0.958,1.061,0.745,0.9704649726412083
pop_normal,ALT,PerRI,periop_infection,first,binary,6638,310,abnormal,1.368,1.085,1.725,0.00809,0.3025551425629961
pop_normal,ALP,NORMA_q_age_set_co,periop_infection,first,category,10689,424,high,1.211,0.817,1.794,0.3411,0.7390230973687227
pop_normal,ALP,NORMA_q_age_set,periop_infection,first,category,10689,424,high,0.978,0.681,1.406,0.90627,0.9508813091770316
pop_normal,ALP,NORMA_q_age_set_co,periop_infection,first,category,10689,424,low,1.41,0.886,2.244,0.14738,0.6020820056805121
pop_normal,ALP,NORMA_q_age_set_co,periop_infection,first,binary,10689,424,abnormal,1.286,0.945,1.75,0.10991,0.7231536296319129
pop_normal,ALP,NORMA_q_age,periop_infection,first,category,10689,424,high,1.415,0.956,2.094,0.08277,0.5529339120622839
pop_normal,ALP,NORMA_q_age,periop_infection,first,category,10689,424,low,1.723,1.043,2.847,0.03358,0.4470975713402674
pop_normal,ALP,NORMA_q_age,periop_infection,first,z,10689,424,z,1.191,0.996,1.424,0.05574,0.4087252916223832
pop_normal,ALP,NORMA_q_age,periop_infection,first,binary,10689,424,abnormal,1.516,1.104,2.081,0.01005,0.3132153890180404
pop_normal,ALP,NORMA_334f7e21,periop_infection,first,category,10689,424,high,1.365,0.902,2.067,0.14136,0.6020820056805121
pop_normal,ALP,NORMA_334f7e21,periop_infection,first,category,10689,424,low,1.263,0.709,2.251,0.4276,0.8022400678559146
pop_normal,ALP,NORMA_334f7e21,periop_infection,first,z,10689,424,z,1.145,0.947,1.385,0.16303,0.5977773196323208
pop_normal,ALP,NORMA_q_age_set_co,periop_infection,first,z,10689,424,z,1.223,1.044,1.433,0.01278,0.2286766107603824
pop_normal,WBC,Cohen_m4,mortality,first,category,11986,366,low,0.735,0.444,1.215,0.22952,0.4002804818643508
pop_normal,TP,Cohen_m4,unplanned_icu,first,binary,4578,39,abnormal,0.971,0.425,2.219,0.94426,0.9998156588672964
pop_normal,TP,Cohen_m3,unplanned_icu,first,z,4578,39,z,1.482,0.703,3.124,0.30081,0.8272212267026104
pop_normal,K,NORMA_q_age,unplanned_icu,first,z,14003,93,z,1.875,1.253,2.805,0.00226,0.0478163576678461
