method,state,analyte,n,coverage95,width_rel,inside_pop,n_analytes
NORMA_q_age_set_co,low,BUN,15111,0.1708,0.6774,0.9009,
NORMA_q_age_set_co,low,CA,57160,0.0711,0.6661,0.9238,
NORMA_q_age_set_co,low,CL,28764,0.0668,0.8117,0.9765,
NORMA_q_age_set_co,low,CO2,21619,0.051,0.8593,0.961,
NORMA_q_age_set_co,low,CRE,33298,0.0908,0.4763,0.9519,
NORMA_q_age_set_co,low,HCT,176113,0.0528,1.2917,0.6539,
NORMA_q_age_set_co,low,HGB,138000,0.0667,0.9486,0.7471,
NORMA_q_age_set_co,low,K,28049,0.0665,0.7641,0.9799,
NORMA_q_age_set_co,low,NA,43343,0.0658,0.7089,0.9071,
NORMA_q_age_set_co,low,PLT,33282,0.08,0.2983,0.9074,
NORMA_q_age_set_co,low,TP,38707,0.1223,0.7527,0.8487,
NORMA_q_age_set_co,low,WBC,24402,0.0931,0.6353,1.0,
NORMA_q_age_set_co,normal,A1C,104,0.9712,0.7291,0.795,
NORMA_q_age_set_co,normal,ALB,70958,0.8722,0.4726,0.9578,
NORMA_q_age_set_co,normal,ALP,96930,0.7875,0.4692,1.0,
NORMA_q_age_set_co,normal,ALT,69062,0.7728,0.5819,1.0,
NORMA_q_age_set_co,normal,AST,93762,0.8577,0.6901,0.9849,
NORMA_q_age_set_co,normal,BUN,77473,0.8465,0.8239,0.9105,
NORMA_q_age_set_co,normal,CA,75102,0.8422,0.69,0.9637,
NORMA_q_age_set_co,normal,CL,91483,0.895,0.8742,0.9279,
NORMA_q_age_set_co,normal,CO2,37116,0.8635,0.8551,0.9437,
NORMA_q_age_set_co,normal,CRE,141775,0.873,0.5171,1.0,
NORMA_q_age_set_co,normal,GLU,54817,0.9576,1.042,0.8091,
NORMA_q_age_set_co,normal,HCT,31085,0.8689,0.8729,0.8697,
NORMA_q_age_set_co,normal,HGB,25521,0.8566,0.6565,1.0,
NORMA_q_age_set_co,normal,K,179723,0.8637,0.8294,0.9668,
NORMA_q_age_set_co,normal,NA,154253,0.874,0.8035,0.9081,
NORMA_q_age_set_co,normal,PLT,114816,0.6764,0.3878,1.0,
NORMA_q_age_set_co,normal,TBIL,97116,0.8712,0.7762,0.8914,
NORMA_q_age_set_co,normal,TP,79846,0.8819,0.8141,0.8917,
NORMA_q_age_set_co,normal,WBC,104538,0.8458,0.7451,0.9924,
NORMA_q_age_set_co,all,A1C,752,0.3059,1.0458,0.5838,
NORMA_q_age_set_co,all,ALB,127395,0.5132,0.4649,0.8815,
NORMA_q_age_set_co,all,ALP,106449,0.7294,0.4794,1.0,
NORMA_q_age_set_co,all,ALT,98969,0.5732,0.5648,1.0,
NORMA_q_age_set_co,all,AST,98961,0.8169,0.6917,0.9808,
NORMA_q_age_set_co,all,BUN,123775,0.589,0.8094,0.895,
NORMA_q_age_set_co,all,CA,132262,0.509,0.6792,0.9455,
NORMA_q_age_set_co,all,CL,147093,0.5935,0.8552,0.9241,
NORMA_q_age_set_co,all,CO2,72521,0.4865,0.8591,0.9314,
NORMA_q_age_set_co,all,CRE,189703,0.6748,0.5131,1.0,
NORMA_q_age_set_co,all,GLU,299782,0.2603,1.3408,0.6904,
NORMA_q_age_set_co,all,HCT,207198,0.1753,1.2118,0.6906,
NORMA_q_age_set_co,all,HGB,163521,0.19,0.8914,0.7923,
NORMA_q_age_set_co,all,K,212608,0.7439,0.8204,0.9683,
NORMA_q_age_set_co,all,NA,197596,0.6967,0.78,0.9075,
NORMA_q_age_set_co,all,PLT,148098,0.5424,0.3654,1.0,
NORMA_q_age_set_co,all,TBIL,110474,0.7865,0.7847,0.8849,
NORMA_q_age_set_co,all,TP,118553,0.6339,0.7931,0.8784,
NORMA_q_age_set_co,all,WBC,151713,0.6232,0.7273,0.991,
Cohen_m2,all,median,2707423,0.6238,0.7483,0.7907,19.0
Cohen_m2,high,median,398733,0.15705,0.8173,0.8438,12.0
Cohen_m2,low,median,713210,0.4912499999999999,0.7676499999999999,0.6760999999999999,14.0
Cohen_m2,normal,median,1595480,0.7925,0.7483,0.8235,19.0
Cohen_m3,all,median,2707423,0.5741,0.7405,0.8979,19.0
Cohen_m3,high,median,398733,0.1770999999999999,0.76415,0.80995,12.0
Cohen_m3,low,median,713210,0.239,0.80585,0.86285,14.0
Cohen_m3,normal,median,1595480,0.8097,0.7405,0.9045,19.0
Cohen_m4,all,median,2707423,0.6206,0.7062,0.8996,19.0
Cohen_m4,high,median,398733,0.17495,0.71635,0.8589,12.0
Cohen_m4,low,median,713210,0.16925,0.7213499999999999,0.84535,14.0
Cohen_m4,normal,median,1595480,0.8105,0.7062,0.9156,19.0
Gaussian_eb,all,median,2707423,0.6345,0.9401,0.9225,19.0
Gaussian_eb,high,median,398733,0.0706,0.9827,0.9204,12.0
Gaussian_eb,low,median,713210,0.2259,0.94795,0.8543499999999999,14.0
Gaussian_eb,normal,median,1595480,0.8779,0.8974,0.9004,19.0
Gaussian_mle,all,median,2707423,0.6446,0.8794,0.9185,19.0
Gaussian_mle,high,median,398733,0.06345,0.9395,0.90175,12.0
Gaussian_mle,low,median,713210,0.1748,0.903,0.8749,14.0
Gaussian_mle,normal,median,1595480,0.8877,0.8265,0.9205,19.0
Gaussian_trunc,all,median,2707423,0.5643,1.0442,0.762,19.0
Gaussian_trunc,high,median,398733,0.2667,1.1832,0.67255,12.0
Gaussian_trunc,low,median,713210,0.31045,1.0864,0.6608499999999999,14.0
Gaussian_trunc,normal,median,1595480,0.7137,1.0277,0.7509,19.0
NORMA_334f7e21,all,median,2707423,0.5838,0.7914,0.922,19.0
NORMA_334f7e21,high,median,398733,0.09065,0.78755,0.91055,12.0
NORMA_334f7e21,low,median,713210,0.1162,0.7714,0.8793500000000001,14.0
NORMA_334f7e21,normal,median,1595480,0.8857,0.7427,0.9287,19.0
NORMA_q_age,all,median,2707423,0.5924,0.8045,0.9117,19.0
NORMA_q_age,high,median,398733,0.0998,0.7828999999999999,0.9143,12.0
NORMA_q_age,low,median,713210,0.13425,0.79365,0.85825,14.0
NORMA_q_age,normal,median,1595480,0.8958,0.7485,0.9221,19.0
NORMA_q_age_set,all,median,2707423,0.6107,0.7964,0.8759,19.0
NORMA_q_age_set,high,median,398733,0.11065,0.85775,0.89235,12.0
NORMA_q_age_set,low,median,713210,0.1669,0.73645,0.8422000000000001,14.0
NORMA_q_age_set,normal,median,1595480,0.9001,0.7823,0.898,19.0
NORMA_q_age_set_co,all,median,2707423,0.589,0.7847,0.9241,19.0
NORMA_q_age_set_co,high,median,398733,0.1467999999999999,0.8405,0.8613500000000001,12.0
NORMA_q_age_set_co,low,median,713210,0.06895,0.6931499999999999,0.9156,14.0
NORMA_q_age_set_co,normal,median,1595480,0.8637,0.7451,0.9578,19.0
NORMA_q_co,all,median,2707423,0.5925,0.812,0.9121,19.0
NORMA_q_co,high,median,398733,0.09245,0.7834,0.91505,12.0
NORMA_q_co,low,median,713210,0.1011499999999999,0.75815,0.8846499999999999,14.0
NORMA_q_co,normal,median,1595480,0.885,0.7613,0.9174,19.0
NORMA_q_set,all,median,2707423,0.5934,0.8169,0.9062,19.0
NORMA_q_set,high,median,398733,0.10925,0.7988500000000001,0.88925,12.0
NORMA_q_set,low,median,713210,0.1173,0.8122499999999999,0.88105,14.0
NORMA_q_set,normal,median,1595480,0.9042,0.7532,0.917,19.0
PerRI,all,median,2707423,0.6851,0.8281,0.6151,19.0
PerRI,high,median,398733,0.49795,0.93995,0.57715,12.0
PerRI,low,median,713210,0.70735,0.851,0.46785,14.0
PerRI,normal,median,1595480,0.68,0.7165,0.6746,19.0
PopRI,all,median,2707423,0.6735,1.0,1.0,19.0
PopRI,high,median,398733,0.0,1.0,1.0,12.0
PopRI,low,median,713210,0.0,1.0,1.0,14.0
PopRI,normal,median,1595480,1.0,1.0,1.0,19.0
