dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
inspire,all_states,HGB,Cohen_m4,31437.0,1.7046020382888658,17.255712672474967,2.102464605471425,-0.3615579477524648,1.4603234379445569,,
inspire,normal,K,NORMA_normal,29620.0,0.2634195667662225,6.380726529141251,0.3348298733111843,0.2386482045372903,-0.0266524580215619,,
inspire,normal,K,NORMA_marginal,29620.0,0.26410723513266,6.387155397786253,0.337182252695818,0.2279127248726951,-0.0346407618395065,,
inspire,normal,K,NORMA_marginal_freq,29620.0,0.2634178598567352,6.379275691653416,0.3348687820055171,0.2384712494456237,-0.0276429201591718,,
inspire,normal,K,NORMA_oracle,29620.0,0.2634195667662225,6.380726529141251,0.3348298733111843,0.2386482045372903,-0.0266524580215619,,
inspire,normal,K,Mean,29620.0,0.3106529003515764,7.41233427846433,0.398195486114301,-0.0767866051230197,-0.121841586030047,,
inspire,normal,K,Last,29620.0,0.3264821127715101,7.930308042092646,0.4276081697505833,-0.2417351284885325,-0.0610263782236561,,
inspire,normal,K,ARIMA,29620.0,0.3663428903507965,8.882342875341267,0.5176636255844601,-0.8198361114194741,-0.064862113208961,,
inspire,normal,K,PopRI,29620.0,0.3472349763673194,8.720981095569416,0.4121938636477979,-0.153825209436718,0.1505030384875084,,
inspire,normal,K,PerRI,29620.0,0.331311185619478,7.909311709066494,0.4270081551743125,-0.2382527981653623,-0.1441790384768253,,
inspire,normal,K,Gaussian_mle,29620.0,0.2904013713936691,7.038107057269995,0.3662338739924958,0.0891350284655145,-0.0270862733695766,,
inspire,normal,K,Gaussian_trunc,29620.0,1.5775406740113127,38.541738583405824,2.5549846531418767,-43.33161682942988,-0.752028094566574,,
inspire,normal,K,Gaussian_eb,29620.0,0.2895147256815965,7.083091039424779,0.3596049975067813,0.1218101437718042,0.0165533030028098,,
inspire,normal,K,Cohen_m2,29620.0,0.3082969395877701,7.484620869612835,0.390058439877446,-0.0332284070498452,-0.0142991804931712,,
inspire,normal,K,Cohen_m3,29620.0,0.3035493264320652,7.380460603993738,0.3807119716629644,0.0156941949164455,-0.0072912557426133,,
inspire,normal,K,Cohen_m4,29620.0,0.2867363275248484,7.003537376079071,0.3581872368555489,0.1287211081328796,0.0123216071183579,,
inspire,all_states,K,NORMA_normal,34278.0,0.30277943839979,7.724414230667877,0.3819810573966688,0.33876325936056,0.0351497493802099,,
inspire,all_states,K,NORMA_marginal,34278.0,0.2967228654730534,7.5324666108248115,0.3755706973235907,0.3607706248720326,0.022805417871024,,
inspire,all_states,K,NORMA_marginal_freq,34278.0,0.3026918328944718,7.720392221754427,0.3818846728662933,0.3390969143974741,0.0341824455957293,,
inspire,all_states,K,NORMA_oracle,34278.0,0.2453519914439446,6.033552027226609,0.3173540950246639,0.5435832894469259,-0.0238861114769153,,
inspire,all_states,K,Mean,34278.0,0.3360251864210607,8.364328727671703,0.4283649610970942,0.1684254246595253,-0.0587501739133441,,
inspire,all_states,K,Last,34278.0,0.3266905948379728,8.146391261661165,0.4353216334642187,0.1411964647556997,-0.0280442643036217,,
inspire,all_states,K,ARIMA,34278.0,0.37280809321746,9.313618097380855,0.5266939122819145,-0.2571581656763262,-0.0222424331113845,,
inspire,all_states,K,PopRI,34278.0,0.4319213489701849,11.43822376181136,0.5265287090700739,-0.2563696469926804,0.2378464321138922,,
inspire,all_states,K,PerRI,34278.0,0.3508087785951218,8.69741868971839,0.4517446718364812,0.0751753407266705,-0.0831497315547768,,
inspire,all_states,K,Gaussian_mle,34278.0,0.3480431614086395,8.942715404400882,0.4406662057303545,0.119979446298405,0.0526349569319013,,
inspire,all_states,K,Gaussian_trunc,34278.0,1.6356444623777395,41.224350606855744,2.581139665632445,-29.192309381208705,-0.7340817159922258,,
inspire,all_states,K,Gaussian_eb,34278.0,0.3557615495455316,9.235715508381046,0.4468467113808566,0.0951211125976023,0.0981503985163785,,
inspire,all_states,K,Cohen_m2,34278.0,0.3580919694689067,9.171795654166148,0.4492709526749717,0.0852761469273472,0.0601754978439118,,
inspire,all_states,K,Cohen_m3,34278.0,0.3645137524394743,9.389562706456733,0.4578791548983306,0.0498874199229313,0.0740452376385192,,
inspire,all_states,K,Cohen_m4,34278.0,0.3487001083523037,9.03246123031305,0.4369405604817893,0.1347969411754879,0.0912408986804685,,
inspire,normal,NA,NORMA_normal,27470.0,1.55379099031774,1.117256901079493,1.968053350169048,0.2532834062132117,-0.0044703758192531,,
inspire,normal,NA,NORMA_marginal,27470.0,1.6492864360185315,1.1848706631647583,2.103769654875886,0.1467457873394783,-0.3836765570299042,,
inspire,normal,NA,NORMA_marginal_freq,27470.0,1.5621199628768287,1.120755549703195,1.987740052413289,0.2382696747852591,-0.3436907172350278,,
inspire,normal,NA,NORMA_oracle,27470.0,1.55379099031774,1.117256901079493,1.968053350169048,0.2532834062132117,-0.0044703758192531,,
inspire,normal,NA,Mean,27470.0,1.9151286457171008,1.3729386204727971,2.4653352580602843,-0.171747516819561,-0.759879308674243,,
inspire,normal,NA,Last,27470.0,1.957881325081908,1.4084929512447388,2.6474912742678405,-0.3512980280529483,-0.4720422278849654,,
inspire,normal,NA,ARIMA,27470.0,2.3285255992561384,1.6751331623732812,3.5286798482402286,-1.4005269316811102,-0.532642515717797,,
inspire,normal,NA,PopRI,27470.0,2.3721514379322897,1.7196836245426868,2.824083203630264,-0.5375776014967784,1.6698580269384784,,
inspire,normal,NA,PerRI,27470.0,2.0200988361254093,1.4493207231797467,2.673769905666385,-0.3782567554404021,-0.7053479273052273,,
inspire,normal,NA,Gaussian_mle,27470.0,1.7094006910333048,1.2299461016929027,2.141075513726542,0.1162161978416226,0.1136383431562169,,
inspire,normal,NA,Gaussian_trunc,27470.0,11.980238675644488,8.631021401157826,17.50695514021507,-58.088546357800176,-8.368327121405661,,
inspire,normal,NA,Gaussian_eb,27470.0,1.7416889789491163,1.2566311901773155,2.171075199531008,0.0912764128063777,0.5178529749387445,,
inspire,normal,NA,Cohen_m2,27470.0,1.8673345703969315,1.3429765257867792,2.319089836715119,-0.0368530593236202,0.1135987078010884,,
inspire,normal,NA,Cohen_m3,27470.0,1.93095430055444,1.3943905517838835,2.385661386238555,-0.0972350459630018,0.7038040222234625,,
inspire,normal,NA,Cohen_m4,27470.0,1.8083588896294185,1.3011812157002738,2.253751705034744,0.0207485918017985,0.1235400416176667,,
inspire,all_states,NA,NORMA_normal,33857.0,2.0315196164075364,1.4887335547264993,2.644760593032469,0.2875144075781097,0.766547643184507,,
inspire,all_states,NA,NORMA_marginal,33857.0,1.8780122461610933,1.3690873931788987,2.416452635660651,0.405215105783508,0.2078698983058558,,
inspire,all_states,NA,NORMA_marginal_freq,33857.0,1.9866288187937584,1.4527777099045238,2.574749992612226,0.3247361707064706,0.4394954514573693,,
inspire,all_states,NA,NORMA_oracle,33857.0,1.5384864945714063,1.115623901620307,1.9393331130265807,0.6169035021631997,-0.0139068780183531,,
inspire,all_states,NA,Mean,33857.0,2.155925700922924,1.568585831399998,2.7712907818117083,0.2177104111937035,-0.0504853070528608,,
