analyte,direction,target_sensitivity,method,n_strata,n,n_events,prevalence,flag_rate,sensitivity,specificity,ppv,rr,tp,fp,tn,fn,n_population,n_events_population,auc,auc_lo,auc_hi,auprc,auprc_norm,auc_within_position,n_endpoints,age_band,sex,tp_norm,fp_norm,pop_pos,pop_neg,gap_hours,horizon_hours,min_normal_frac
BUN,low,0.2,Gaussian_mle,,448,40,0.0614439324116743,0.1227678571428571,0.2,0.8848039215686274,0.1020605984803477,1.6610362402676588,8.0,47.0,361.0,32.0,,,,,,,,,,50.0,0.0,8.0,70.38480392156863,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,370,33,0.1328320802005012,0.1405405405405405,0.2121212121212121,0.8664688427299704,0.1957103298650516,1.473366445587842,7.0,45.0,292.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,46.20178041543026,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,829,74,0.0753012048192771,0.1182147165259348,0.2027027027027027,0.8900662251655629,0.130549416498864,1.7336962511049143,15.0,83.0,672.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,101.24900662251656,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,673,60,0.0946915351506456,0.1263001485884101,0.2,0.8809135399673735,0.1494166700520361,1.577930591307109,12.0,73.0,540.0,48.0,,,,,,,,,,60.0,1.0,13.2,75.14355628058728,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,448,40,0.0561009817671809,0.125,0.2,0.8823529411764706,0.0917678812415654,1.6357624831309043,8.0,48.0,360.0,32.0,,,,,,,,,,70.0,0.0,8.0,79.17647058823529,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,616,55,0.0865533230293663,0.0957792207792207,0.2,0.9144385026737968,0.181327053608533,2.094975065798587,11.0,48.0,513.0,44.0,,,,,,,,,,70.0,1.0,11.2,50.5668449197861,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,145,13,0.0742857142857142,0.1172413793103448,0.2307692307692307,0.8939393939393939,0.1486486486486486,2.001039501039501,3.0,14.0,118.0,10.0,,,,,,,,,,80.0,0.0,3.0,17.181818181818183,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_mle,,146,13,0.1049723756906077,0.1232876712328767,0.2307692307692307,0.8872180451127819,0.1935360343110975,1.8436853794899288,3.0,15.0,118.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,18.270676691729324,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,112,10,0.1857142857142857,0.2321428571428571,0.2,0.7647058823529411,0.1623806024981631,0.8743570903747245,2.0,24.0,78.0,8.0,,,,,,,,,,20.0,0.0,5.2,26.823529411764707,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,145,13,0.0891719745222929,0.0758620689655172,0.2307692307692307,0.9393939393939394,0.271551724137931,3.045258620689656,3.0,8.0,124.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,8.666666666666666,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,79,7,0.1170212765957446,0.0126582278481012,0.1428571428571428,1.0,1.0,8.545454545454545,1.0,0.0,72.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,0.0,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,269,24,0.1038062283737024,0.037174721189591,0.2083333333333333,0.979591836734694,0.541795665634675,5.219298245614036,5.0,5.0,240.0,19.0,,,,,,,,,,40.0,0.0,6.25,5.285714285714286,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,134,12,0.170886075949367,0.1641791044776119,0.1666666666666666,0.8360655737704918,0.1732407699589776,1.0137793205006838,2.0,20.0,102.0,10.0,,,,,,,,,,40.0,1.0,4.5,21.475409836065573,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,448,40,0.0614439324116743,0.1517857142857142,0.2,0.8529411764705882,0.0817553351367598,1.3305680793507664,8.0,60.0,348.0,32.0,,,,,,,,,,50.0,0.0,8.0,89.8529411764706,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,370,33,0.1328320802005012,0.2864864864864865,0.2121212121212121,0.7062314540059347,0.0995906513335494,0.7497484883412497,7.0,99.0,238.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,101.64391691394658,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,829,74,0.0753012048192771,0.1640530759951749,0.2027027027027027,0.8397350993377484,0.0933788653903047,1.2400713323832462,15.0,121.0,634.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,147.60397350993378,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,673,60,0.0946915351506456,0.1857355126300148,0.2,0.8156606851549756,0.101916251231192,1.0762973804263765,12.0,113.0,500.0,48.0,,,,,,,,,,60.0,1.0,13.2,116.31810766721044,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,448,40,0.0561009817671809,0.1741071428571428,0.2,0.8284313725490197,0.0647953309246833,1.1549767737324812,8.0,70.0,338.0,32.0,,,,,,,,,,70.0,0.0,8.0,115.4656862745098,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,616,55,0.0865533230293663,0.1558441558441558,0.2,0.8484848484848485,0.111171268724057,1.2844251940083016,11.0,85.0,476.0,44.0,,,,,,,,,,70.0,1.0,11.2,89.54545454545455,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,145,13,0.0742857142857142,0.1310344827586207,0.2307692307692307,0.8787878787878788,0.1325301204819277,1.7840593141797962,3.0,16.0,116.0,10.0,,,,,,,,,,80.0,0.0,3.0,19.63636363636364,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_trunc,,146,13,0.1049723756906077,0.3082191780821918,0.2307692307692307,0.6842105263157895,0.0789416138202492,0.7520227421823749,3.0,42.0,91.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,51.1578947368421,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,112,10,0.1857142857142857,0.1875,0.2,0.8137254901960784,0.196706720071206,1.059190031152648,2.0,19.0,83.0,8.0,,,,,,,,,,20.0,0.0,5.2,21.235294117647054,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,145,13,0.0891719745222929,0.0620689655172413,0.2307692307692307,0.9545454545454546,0.3320158102766798,3.723320158102768,3.0,6.0,126.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,6.5,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,79,7,0.1170212765957446,0.0126582278481012,0.1428571428571428,1.0,1.0,8.545454545454545,1.0,0.0,72.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,0.0,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,269,24,0.1038062283737024,0.0334572490706319,0.2083333333333333,0.9836734693877552,0.5964553510565781,5.74585321517837,5.0,4.0,241.0,19.0,,,,,,,,,,40.0,0.0,6.25,4.228571428571429,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,134,12,0.170886075949367,0.1492537313432835,0.1666666666666666,0.8524590163934426,0.1888544891640867,1.1051484921453962,2.0,18.0,104.0,10.0,,,,,,,,,,40.0,1.0,4.5,19.327868852459016,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,448,40,0.0614439324116743,0.1160714285714285,0.2,0.8921568627450981,0.1082658882844633,1.7620273318296404,8.0,44.0,364.0,32.0,,,,,,,,,,50.0,0.0,8.0,65.8921568627451,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,370,33,0.1328320802005012,0.1135135135135135,0.2121212121212121,0.8961424332344213,0.2383023575402596,1.7940120878974264,7.0,35.0,302.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,35.93471810089021,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,829,74,0.0753012048192771,0.1097708082026538,0.2027027027027027,0.8993377483443709,0.1408797264059734,1.870882766671327,15.0,76.0,679.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,92.70993377483444,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,673,60,0.0946915351506456,0.1471025260029717,0.2,0.8580750407830342,0.1284613406235414,1.3566296123425508,12.0,87.0,526.0,48.0,,,,,,,,,,60.0,1.0,13.2,89.55464926590538,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,448,40,0.0561009817671809,0.1294642857142857,0.2,0.8774509803921569,0.0884217370103483,1.57611746220946,8.0,50.0,358.0,32.0,,,,,,,,,,70.0,0.0,8.0,82.47549019607843,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,616,55,0.0865533230293663,0.0892857142857142,0.2,0.9215686274509804,0.1946034341782502,2.248364677023712,11.0,44.0,517.0,44.0,,,,,,,,,,70.0,1.0,11.2,46.35294117647059,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,145,13,0.0742857142857142,0.1241379310344827,0.2307692307692307,0.8863636363636364,0.1401273885350318,1.8863302302792748,3.0,15.0,117.0,10.0,,,,,,,,,,80.0,0.0,3.0,18.40909090909091,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,Gaussian_eb,,146,13,0.1049723756906077,0.1301369863013698,0.2307692307692307,0.8796992481203008,0.1836616033141943,1.749618431572062,3.0,16.0,117.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,19.48872180451128,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,112,10,0.1857142857142857,0.0803571428571428,0.2,0.931372549019608,0.3992773261065944,2.149954832881662,2.0,7.0,95.0,8.0,,,,,,,,,,20.0,0.0,5.2,7.823529411764706,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,145,13,0.0891719745222929,0.1793103448275862,0.2307692307692307,0.8257575757575758,0.1147802322933272,1.2871783192894557,3.0,23.0,109.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,24.916666666666668,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,79,7,0.1170212765957446,0.0253164556962025,0.1428571428571428,0.9861111111111112,0.5768390386016023,4.929351784413693,1.0,1.0,71.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,1.1527777777777777,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,269,24,0.1038062283737024,0.0631970260223048,0.2083333333333333,0.9510204081632652,0.3300641267446247,3.179617754306552,5.0,12.0,233.0,19.0,,,,,,,,,,40.0,0.0,6.25,12.685714285714283,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,134,12,0.170886075949367,0.0820895522388059,0.1666666666666666,0.9262295081967212,0.3177083333333333,1.859182098765432,2.0,9.0,113.0,10.0,,,,,,,,,,40.0,1.0,4.5,9.663934426229508,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,448,40,0.0614439324116743,0.0848214285714285,0.2,0.9264705882352942,0.1511530980828007,2.460016671297583,8.0,30.0,378.0,32.0,,,,,,,,,,50.0,0.0,8.0,44.9264705882353,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,370,33,0.1328320802005012,0.0918918918918919,0.2121212121212121,0.9198813056379822,0.2885373852157678,2.1721965415300257,7.0,27.0,310.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,27.72106824925816,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,829,74,0.0753012048192771,0.0952955367913148,0.2027027027027027,0.91523178807947,0.1629893205655247,2.1644981771101683,15.0,64.0,691.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,78.07152317880795,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,673,60,0.0946915351506456,0.0802377414561664,0.2,0.931484502446982,0.233904537255446,2.47017367374312,12.0,42.0,571.0,48.0,,,,,,,,,,60.0,1.0,13.2,43.233278955954326,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,448,40,0.0561009817671809,0.0959821428571428,0.2,0.9142156862745098,0.1217047615496476,2.169387374622469,8.0,35.0,373.0,32.0,,,,,,,,,,70.0,0.0,8.0,57.7328431372549,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,616,55,0.0865533230293663,0.0974025974025974,0.2,0.9126559714795008,0.1782862590871171,2.0598430290958,11.0,49.0,512.0,44.0,,,,,,,,,,70.0,1.0,11.2,51.62032085561497,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,145,13,0.0742857142857142,0.0896551724137931,0.2307692307692307,0.9242424242424242,0.1964285714285714,2.644230769230769,3.0,10.0,122.0,10.0,,,,,,,,,,80.0,0.0,3.0,12.272727272727272,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age_set,,146,13,0.1049723756906077,0.136986301369863,0.2307692307692307,0.8721804511278195,0.1747458681972201,1.6646843233524655,3.0,17.0,116.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,20.706766917293237,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,112,10,0.1857142857142857,0.0357142857142857,0.2,0.9803921568627452,0.6993670886075949,3.7658227848101262,2.0,2.0,100.0,8.0,,,,,,,,,,20.0,0.0,5.2,2.235294117647059,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,145,13,0.0891719745222929,0.2068965517241379,0.2307692307692307,0.7954545454545454,0.0994671403197158,1.1154529307282417,3.0,27.0,105.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,29.25,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,79,7,0.1170212765957446,0.050632911392405,0.1428571428571428,0.9583333333333334,0.3124260355029585,2.6698224852071,1.0,3.0,69.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,3.458333333333333,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,269,24,0.1038062283737024,0.0594795539033457,0.2083333333333333,0.9551020408163264,0.3495805033959249,3.3676255160474104,5.0,11.0,234.0,19.0,,,,,,,,,,40.0,0.0,6.25,11.628571428571428,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,134,12,0.170886075949367,0.0820895522388059,0.1666666666666666,0.9262295081967212,0.3177083333333333,1.859182098765432,2.0,9.0,113.0,10.0,,,,,,,,,,40.0,1.0,4.5,9.663934426229508,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,448,40,0.0614439324116743,0.1138392857142857,0.2,0.8946078431372549,0.1105054677184548,1.7984764871178522,8.0,43.0,365.0,32.0,,,,,,,,,,50.0,0.0,8.0,64.39460784313725,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,370,33,0.1328320802005012,0.081081081081081,0.2121212121212121,0.9317507418397626,0.3225329621995609,2.428125507879714,7.0,23.0,314.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,23.614243323442132,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,829,74,0.0753012048192771,0.0928829915560916,0.2027027027027027,0.9178807947019868,0.1673670713821667,2.2226347079551747,15.0,62.0,693.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,75.6317880794702,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,673,60,0.0946915351506456,0.0965824665676077,0.2,0.9135399673735726,0.1948158884399994,2.0573738521618115,12.0,53.0,560.0,48.0,,,,,,,,,,60.0,1.0,13.2,54.556280587275694,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,448,40,0.0561009817671809,0.109375,0.2,0.8995098039215687,0.1057782674919791,1.885497618044528,8.0,41.0,367.0,32.0,,,,,,,,,,70.0,0.0,8.0,67.62990196078431,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,616,55,0.0865533230293663,0.0844155844155844,0.2,0.926916221033868,0.2059106907603673,2.3790038736063868,11.0,41.0,520.0,44.0,,,,,,,,,,70.0,1.0,11.2,43.19251336898396,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,145,13,0.0742857142857142,0.0758620689655172,0.2307692307692307,0.9393939393939394,0.2340425531914893,3.150572831423895,3.0,8.0,124.0,10.0,,,,,,,,,,80.0,0.0,3.0,9.818181818181818,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_334f7e21,,146,13,0.1049723756906077,0.1438356164383561,0.2307692307692307,0.8646616541353384,0.1666556749983512,1.587614588142188,3.0,18.0,115.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,21.924812030075188,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,112,10,0.1857142857142857,0.0714285714285714,0.2,0.9411764705882352,0.4367588932806324,2.351778656126482,2.0,6.0,96.0,8.0,,,,,,,,,,20.0,0.0,5.2,6.705882352941177,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,145,13,0.0891719745222929,0.2,0.2307692307692307,0.803030303030303,0.1028991425071457,1.1539403838301348,3.0,26.0,106.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,28.166666666666668,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,79,7,0.1170212765957446,0.050632911392405,0.1428571428571428,0.9583333333333334,0.3124260355029585,2.6698224852071,1.0,3.0,69.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,3.458333333333333,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,269,24,0.1038062283737024,0.0520446096654275,0.2083333333333333,0.963265306122449,0.3964657906660625,3.819287116749736,5.0,9.0,236.0,19.0,,,,,,,,,,40.0,0.0,6.25,9.514285714285714,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,134,12,0.170886075949367,0.0746268656716417,0.1666666666666666,0.9344262295081968,0.3437695679398873,2.0116885827593403,2.0,8.0,114.0,10.0,,,,,,,,,,40.0,1.0,4.5,8.59016393442623,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,448,40,0.0614439324116743,0.125,0.2,0.8823529411764706,0.1001472754050073,1.6298969072164948,8.0,48.0,360.0,32.0,,,,,,,,,,50.0,0.0,8.0,71.88235294117646,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,370,33,0.1328320802005012,0.0594594594594594,0.2121212121212121,0.9554896142433236,0.4219651228328333,3.176680830383028,7.0,15.0,322.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,15.400593471810089,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,829,74,0.0753012048192771,0.106151990349819,0.2027027027027027,0.9033112582781456,0.1458250387965423,1.936556515218082,15.0,73.0,682.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,89.05033112582781,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,673,60,0.0946915351506456,0.0832095096582466,0.2,0.9282218597063622,0.2256718615781077,2.383231629090017,12.0,44.0,569.0,48.0,,,,,,,,,,60.0,1.0,13.2,45.29200652528548,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,448,40,0.0561009817671809,0.1004464285714285,0.2,0.909313725490196,0.1158885141132611,2.06571276406888,8.0,37.0,371.0,32.0,,,,,,,,,,70.0,0.0,8.0,61.03186274509804,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,616,55,0.0865533230293663,0.0876623376623376,0.2,0.9233511586452764,0.1982319647150131,2.290287163760956,11.0,43.0,518.0,44.0,,,,,,,,,,70.0,1.0,11.2,45.29946524064171,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,145,13,0.0742857142857142,0.0758620689655172,0.2307692307692307,0.9393939393939394,0.2340425531914893,3.150572831423895,3.0,8.0,124.0,10.0,,,,,,,,,,80.0,0.0,3.0,9.818181818181818,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_age,,146,13,0.1049723756906077,0.1712328767123287,0.2307692307692307,0.8345864661654135,0.1406154359801903,1.3395470480218132,3.0,22.0,111.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,26.79699248120301,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,112,10,0.1857142857142857,0.0892857142857142,0.2,0.9215686274509804,0.367720465890183,1.9800332778702163,2.0,8.0,94.0,8.0,,,,,,,,,,20.0,0.0,5.2,8.941176470588236,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,145,13,0.0891719745222929,0.2068965517241379,0.2307692307692307,0.7954545454545454,0.0994671403197158,1.1154529307282417,3.0,27.0,105.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,29.25,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,79,7,0.1170212765957446,0.0253164556962025,0.1428571428571428,0.9861111111111112,0.5768390386016023,4.929351784413693,1.0,1.0,71.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,1.1527777777777777,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,269,24,0.1038062283737024,0.0631970260223048,0.2083333333333333,0.9510204081632652,0.3300641267446247,3.179617754306552,5.0,12.0,233.0,19.0,,,,,,,,,,40.0,0.0,6.25,12.685714285714283,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,134,12,0.170886075949367,0.0746268656716417,0.1666666666666666,0.9344262295081968,0.3437695679398873,2.0116885827593403,2.0,8.0,114.0,10.0,,,,,,,,,,40.0,1.0,4.5,8.59016393442623,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,448,40,0.0614439324116743,0.1071428571428571,0.2,0.9019607843137256,0.1178169217441524,1.9174704013860813,8.0,40.0,368.0,32.0,,,,,,,,,,50.0,0.0,8.0,59.90196078431372,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,370,33,0.1328320802005012,0.0891891891891892,0.2121212121212121,0.9228486646884272,0.2963462472890174,2.2309840126097726,7.0,26.0,311.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,26.694362017804156,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,829,74,0.0753012048192771,0.0928829915560916,0.2027027027027027,0.9178807947019868,0.1673670713821667,2.2226347079551747,15.0,62.0,693.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,75.6317880794702,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,673,60,0.0946915351506456,0.0906389301634472,0.2,0.9200652528548124,0.2074205472358794,2.190486688233454,12.0,49.0,564.0,48.0,,,,,,,,,,60.0,1.0,13.2,50.43882544861338,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,448,40,0.0561009817671809,0.09375,0.2,0.9166666666666666,0.1248374512353705,2.2252275682704807,8.0,34.0,374.0,32.0,,,,,,,,,,70.0,0.0,8.0,56.083333333333336,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,616,55,0.0865533230293663,0.0974025974025974,0.2,0.9126559714795008,0.1782862590871171,2.0598430290958,11.0,49.0,512.0,44.0,,,,,,,,,,70.0,1.0,11.2,51.62032085561497,56.0,591.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,145,13,0.0742857142857142,0.0758620689655172,0.2307692307692307,0.9393939393939394,0.2340425531914893,3.150572831423895,3.0,8.0,124.0,10.0,,,,,,,,,,80.0,0.0,3.0,9.818181818181818,13.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_set,,146,13,0.1049723756906077,0.1232876712328767,0.2307692307692307,0.8872180451127819,0.1935360343110975,1.8436853794899288,3.0,15.0,118.0,10.0,,,,,,,,,,80.0,1.0,4.384615384615385,18.270676691729324,19.0,162.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,112,10,0.1857142857142857,0.0625,0.2,0.9509803921568628,0.4820065430752454,2.595419847328244,2.0,5.0,97.0,8.0,,,,,,,,,,20.0,0.0,5.2,5.588235294117647,26.0,114.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,145,13,0.0891719745222929,0.1862068965517241,0.2307692307692307,0.8181818181818182,0.1105263157894737,1.2394736842105265,3.0,24.0,108.0,10.0,,,,,,,,,,30.0,0.0,3.230769230769231,26.0,14.0,143.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,79,7,0.1170212765957446,0.0632911392405063,0.1428571428571428,0.9444444444444444,0.2541720154043645,2.17201540436457,1.0,4.0,68.0,6.0,,,,,,,,,,30.0,1.0,1.5714285714285714,4.611111111111111,11.0,83.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,269,24,0.1038062283737024,0.0669144981412639,0.2083333333333333,0.946938775510204,0.3126116470167917,3.011492199595094,5.0,13.0,232.0,19.0,,,,,,,,,,40.0,0.0,6.25,13.742857142857142,30.0,259.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,134,12,0.170886075949367,0.1417910447761194,0.1666666666666666,0.860655737704918,0.1977665706051873,1.1573006724303554,2.0,17.0,105.0,10.0,,,,,,,,,,40.0,1.0,4.5,18.25409836065574,27.0,131.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,448,40,0.0614439324116743,0.1116071428571428,0.2,0.8970588235294118,0.1128396598216137,1.836465463596764,8.0,42.0,366.0,32.0,,,,,,,,,,50.0,0.0,8.0,62.89705882352941,40.0,611.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,370,33,0.1328320802005012,0.0567567567567567,0.2121212121212121,0.9584569732937686,0.4388775585423987,3.304002752045605,7.0,14.0,323.0,26.0,,,,,,,,,,50.0,1.0,11.242424242424242,14.373887240356083,53.0,346.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,829,74,0.0753012048192771,0.0747889022919179,0.2027027027027027,0.937748344370861,0.2095869997949471,2.783315357276898,15.0,47.0,708.0,59.0,,,,,,,,,,60.0,0.0,15.202702702702704,57.33377483443709,75.0,921.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,673,60,0.0946915351506456,0.0861812778603269,0.2,0.9249592169657422,0.2179990085565877,2.3022016509688124,12.0,46.0,567.0,48.0,,,,,,,,,,60.0,1.0,13.2,47.35073409461664,66.0,631.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,448,40,0.0561009817671809,0.1026785714285714,0.2,0.9068627450980392,0.113183993342118,2.017504681323254,8.0,38.0,370.0,32.0,,,,,,,,,,70.0,0.0,8.0,62.681372549019606,40.0,673.0,24.0,168.0,0.8
BUN,low,0.2,NORMA_q_co,,616,55,0.0865533230293663,0.0827922077922077,0.2,0.928698752228164,0.2099775425088225,2.425990535771575,11.0,40.0,521.0,44.0,,,,,,,,,,70.0,1.0,11.2,42.13903743315508,56.0,591.0,24.0,168.0,0.8
