method,state,analyte,n,coverage95,width_rel,inside_pop,n_analytes
NORMA_q_age_set,normal,ALT,28557,0.8713,0.6434,0.9266,
NORMA_q_age_set,normal,AST,31768,0.8959,0.7541,0.9208,
NORMA_q_age_set,normal,BUN,101350,0.9042,0.9917,0.8121,
NORMA_q_age_set,normal,CA,112686,0.94,0.8087,0.8865,
NORMA_q_age_set,normal,CL,149433,0.9375,1.1076,0.8074,
NORMA_q_age_set,normal,CO2,191242,0.9412,1.2624,0.7554,
NORMA_q_age_set,normal,CRE,126540,0.9238,0.7539,0.9053,
NORMA_q_age_set,normal,DBIL,1534,0.884,1.2206,0.6199,
NORMA_q_age_set,normal,GLU,186941,0.9133,1.0373,0.8623,
NORMA_q_age_set,normal,HCT,12875,0.9516,0.9774,0.8272,
NORMA_q_age_set,normal,HGB,14144,0.953,0.7927,0.8595,
NORMA_q_age_set,normal,K,270821,0.9311,0.8777,0.9195,
NORMA_q_age_set,normal,MCH,144080,0.9542,0.5685,0.9814,
NORMA_q_age_set,normal,MCHC,91786,0.959,0.8065,0.8706,
NORMA_q_age_set,normal,MCV,187982,0.9287,0.3773,1.0,
NORMA_q_age_set,normal,NA,195643,0.9289,0.9482,0.8698,
NORMA_q_age_set,normal,PLT,156757,0.809,0.4637,1.0,
NORMA_q_age_set,normal,RBC,18465,0.9489,0.8325,0.879,
NORMA_q_age_set,normal,RDW,56134,0.9189,0.239,0.9831,
NORMA_q_age_set,normal,TBIL,34309,0.92,0.7949,0.8419,
NORMA_q_age_set,normal,TC,51,0.902,0.837,0.8788,
NORMA_q_age_set,normal,TGL,508,0.8445,0.6613,1.0,
NORMA_q_age_set,normal,TP,23552,0.9225,0.7835,0.8821,
NORMA_q_age_set,normal,WBC,124946,0.9359,0.9418,0.8841,
NORMA_q_age_set,all,ALB,74764,0.1943,0.836,0.6427,
NORMA_q_age_set,all,ALP,48535,0.6444,0.5401,1.0,
NORMA_q_age_set,all,ALT,44795,0.6365,0.714,0.8582,
NORMA_q_age_set,all,AST,46065,0.6646,0.8133,0.8836,
NORMA_q_age_set,all,BUN,247304,0.4715,1.2181,0.689,
NORMA_q_age_set,all,CA,252551,0.5305,0.865,0.8351,
NORMA_q_age_set,all,CL,261984,0.6187,1.1505,0.7804,
NORMA_q_age_set,all,CO2,383508,0.5574,1.3136,0.7277,
NORMA_q_age_set,all,CRE,233867,0.5944,0.8436,0.8343,
NORMA_q_age_set,all,DBIL,3730,0.5775,1.6895,0.448,
NORMA_q_age_set,all,GLU,1054644,0.2008,1.1487,0.794,
NORMA_q_age_set,all,HCT,269390,0.1467,1.7221,0.4294,
NORMA_q_age_set,all,HDL,31,0.2903,0.4656,0.4479,
NORMA_q_age_set,all,HGB,275041,0.1435,1.2967,0.5278,
NORMA_q_age_set,all,K,324223,0.8115,0.8786,0.9155,
NORMA_q_age_set,all,MCH,203328,0.738,0.5864,0.9152,
NORMA_q_age_set,all,MCHC,216234,0.4886,0.8367,0.8345,
NORMA_q_age_set,all,MCV,213107,0.8417,0.3783,1.0,
NORMA_q_age_set,all,NA,290647,0.6833,0.953,0.8552,
NORMA_q_age_set,all,PLT,219693,0.6278,0.449,0.9704,
NORMA_q_age_set,all,RBC,225485,0.1713,1.25,0.5723,
NORMA_q_age_set,all,RDW,199814,0.3523,0.3565,0.7618,
NORMA_q_age_set,all,TBIL,45074,0.7566,0.8087,0.8216,
NORMA_q_age_set,all,TC,99,0.5455,0.6162,0.8516,
NORMA_q_age_set,all,TGL,853,0.5487,0.6881,0.967,
NORMA_q_age_set,all,TP,56198,0.5037,0.8239,0.8149,
NORMA_q_age_set,all,WBC,214523,0.6243,1.0135,0.8451,
NORMA_334f7e21,high,ALP,14524,0.1251,0.6585,0.8688,
NORMA_334f7e21,high,ALT,13268,0.1699,0.8726,0.7161,
NORMA_334f7e21,high,AST,13031,0.1186,0.9332,0.7876,
NORMA_334f7e21,high,BUN,126256,0.1098,1.3706,0.5735,
NORMA_334f7e21,high,CA,1045,0.4038,0.9093,0.8974,
NORMA_334f7e21,high,CL,68884,0.1093,1.1057,0.7932,
NORMA_334f7e21,high,CO2,116368,0.1137,1.2229,0.7632,
NORMA_334f7e21,high,CRE,62706,0.1273,1.0704,0.6588,
NORMA_334f7e21,high,DBIL,1815,0.2512,2.3017,0.2858,
NORMA_334f7e21,high,GLU,847762,0.0579,1.3404,0.7116,
NORMA_334f7e21,high,HCT,154,0.3247,0.9352,0.8797,
NORMA_334f7e21,high,HGB,60,0.4167,0.8236,0.8246,
NORMA_334f7e21,high,K,10722,0.1427,0.8661,0.942,
NORMA_334f7e21,high,MCH,21229,0.1899,0.6382,0.8066,
NORMA_334f7e21,high,MCHC,378,0.3651,0.9009,0.9118,
NORMA_334f7e21,high,MCV,19266,0.147,0.3779,0.8883,
NORMA_334f7e21,high,NA,22064,0.1198,0.9017,0.8913,
NORMA_334f7e21,high,PLT,3045,0.4535,0.5739,0.9307,
NORMA_334f7e21,high,RBC,296,0.2399,0.777,0.9184,
NORMA_334f7e21,high,RDW,143680,0.1083,0.4006,0.6707,
NORMA_334f7e21,high,TBIL,6673,0.14,0.9288,0.762,
NORMA_334f7e21,high,TGL,339,0.1327,0.7694,0.8323,
NORMA_334f7e21,high,TP,879,0.2082,0.8669,0.9159,
NORMA_334f7e21,high,WBC,76280,0.1198,0.9909,0.8362,
NORMA_334f7e21,low,ALB,69030,0.1099,0.868,0.648,
NORMA_334f7e21,low,ALP,186,0.4247,0.3654,0.8836,
NORMA_334f7e21,low,ALT,2970,0.438,0.5296,0.8385,
NORMA_334f7e21,low,AST,1266,0.4731,0.601,0.8753,
NORMA_334f7e21,low,BUN,19698,0.3748,0.8388,0.7652,
NORMA_334f7e21,low,CA,138820,0.1593,0.8899,0.8088,
NORMA_334f7e21,low,CL,43667,0.1833,1.0303,0.7987,
NORMA_334f7e21,low,CO2,75898,0.1301,1.2059,0.7486,
NORMA_334f7e21,low,CRE,44621,0.2529,0.7201,0.8161,
NORMA_334f7e21,low,DBIL,381,0.5459,1.3374,0.2895,
NORMA_334f7e21,low,GLU,19941,0.3356,1.2689,0.7533,
NORMA_334f7e21,low,HCT,256361,0.0851,1.7341,0.4246,
NORMA_334f7e21,low,HDL,29,0.2414,0.3645,0.4797,
NORMA_334f7e21,low,HGB,260837,0.0826,1.3148,0.5234,
NORMA_334f7e21,low,K,42680,0.1989,0.8489,0.9037,
NORMA_334f7e21,low,MCH,38019,0.2119,0.6259,0.7425,
NORMA_334f7e21,low,MCHC,124070,0.1262,0.833,0.8219,
NORMA_334f7e21,low,MCV,5859,0.2253,0.3049,0.8312,
NORMA_334f7e21,low,NA,72940,0.1442,0.8982,0.8437,
NORMA_334f7e21,low,PLT,59891,0.1699,0.393,0.8365,
NORMA_334f7e21,low,RBC,206724,0.0886,1.2716,0.563,
NORMA_334f7e21,low,TBIL,4092,0.2808,0.5658,0.782,
NORMA_334f7e21,low,TC,45,0.2444,0.5872,0.862,
NORMA_334f7e21,low,TP,31767,0.1627,0.8551,0.7805,
NORMA_334f7e21,low,WBC,13297,0.2501,0.7852,0.8692,
NORMA_334f7e21,normal,ALB,5734,0.9456,0.5832,0.8507,
NORMA_334f7e21,normal,ALP,33825,0.8868,0.5185,1.0,
NORMA_334f7e21,normal,ALT,28557,0.8667,0.6404,0.9277,
NORMA_334f7e21,normal,AST,31768,0.8868,0.7303,0.9334,
NORMA_334f7e21,normal,BUN,101350,0.8752,0.9109,0.8345,
NORMA_334f7e21,normal,CA,112686,0.9341,0.7872,0.904,
NORMA_334f7e21,normal,CL,149433,0.9069,0.9915,0.8554,
NORMA_334f7e21,normal,CO2,191242,0.9141,1.1382,0.809,
NORMA_334f7e21,normal,CRE,126540,0.9045,0.6938,0.9237,
NORMA_334f7e21,normal,DBIL,1534,0.8716,1.2193,0.6195,
NORMA_334f7e21,normal,GLU,186941,0.9383,1.0391,0.8492,
NORMA_334f7e21,normal,HCT,12875,0.9411,0.9138,0.8467,
NORMA_334f7e21,normal,HGB,14144,0.9439,0.7537,0.8734,
NORMA_334f7e21,normal,K,270821,0.9186,0.8519,0.9345,
NORMA_334f7e21,normal,MCH,144080,0.9526,0.5691,0.9714,
NORMA_334f7e21,normal,MCHC,91786,0.9578,0.8059,0.8753,
NORMA_334f7e21,normal,MCV,187982,0.9214,0.3629,1.0,
NORMA_334f7e21,normal,NA,195643,0.9095,0.8921,0.8942,
NORMA_334f7e21,normal,PLT,156757,0.8044,0.4557,1.0,
NORMA_334f7e21,normal,RBC,18465,0.9397,0.7873,0.8909,
NORMA_334f7e21,normal,RDW,56134,0.9057,0.2237,0.9992,
NORMA_334f7e21,normal,TBIL,34309,0.9041,0.756,0.8544,
NORMA_334f7e21,normal,TC,51,0.8824,0.7399,0.8939,
NORMA_334f7e21,normal,TGL,508,0.876,0.7248,0.9738,
NORMA_334f7e21,normal,TP,23552,0.9243,0.7839,0.893,
NORMA_334f7e21,normal,WBC,124946,0.8998,0.8179,0.9349,
NORMA_334f7e21,all,ALB,74764,0.174,0.8376,0.6667,
NORMA_334f7e21,all,ALP,48535,0.6571,0.557,0.9951,
NORMA_334f7e21,all,ALT,44795,0.6319,0.6987,0.8675,
NORMA_334f7e21,all,AST,46065,0.6581,0.7771,0.8979,
NORMA_334f7e21,all,BUN,247304,0.4446,1.0779,0.7289,
NORMA_334f7e21,all,CA,252551,0.506,0.8381,0.8549,
NORMA_334f7e21,all,CL,261984,0.5766,1.0236,0.83,
NORMA_334f7e21,all,CO2,383508,0.5161,1.1743,0.785,
NORMA_334f7e21,all,CRE,233867,0.5718,0.7607,0.8517,
NORMA_334f7e21,all,DBIL,3730,0.5365,1.6737,0.4415,
NORMA_334f7e21,all,GLU,1054644,0.2192,1.2762,0.7411,
NORMA_334f7e21,all,HCT,269390,0.1262,1.6873,0.4371,
NORMA_334f7e21,all,HDL,31,0.2581,0.3645,0.4797,
NORMA_334f7e21,all,HGB,275041,0.127,1.2855,0.5369,
NORMA_334f7e21,all,K,324223,0.7982,0.8519,0.9295,
NORMA_334f7e21,all,MCH,203328,0.7345,0.5845,0.9061,
NORMA_334f7e21,all,MCHC,216234,0.4796,0.8208,0.8435,
NORMA_334f7e21,all,MCV,213107,0.8322,0.3627,1.0,
NORMA_334f7e21,all,NA,290647,0.6575,0.8943,0.88,
NORMA_334f7e21,all,PLT,219693,0.6266,0.4387,0.9598,
NORMA_334f7e21,all,RBC,225485,0.1585,1.2253,0.5849,
NORMA_334f7e21,all,RDW,199814,0.3323,0.3265,0.7684,
NORMA_334f7e21,all,TBIL,45074,0.7344,0.7628,0.8329,
NORMA_334f7e21,all,TC,99,0.5657,0.64,0.8939,
NORMA_334f7e21,all,TGL,853,0.5756,0.7315,0.93,
NORMA_334f7e21,all,TP,56198,0.4826,0.823,0.8349,
NORMA_334f7e21,all,WBC,214523,0.5822,0.8674,0.8985,
NORMA_q_age,high,ALP,14524,0.1332,0.6806,0.8499,
NORMA_q_age,high,ALT,13268,0.1846,0.9741,0.6773,
NORMA_q_age,high,AST,13031,0.1312,1.0134,0.7559,
NORMA_q_age,high,BUN,126256,0.1156,1.433,0.5659,
NORMA_q_age,high,CA,1045,0.4603,0.9444,0.8699,
NORMA_q_age,high,CL,68884,0.1252,1.1007,0.7913,
NORMA_q_age,high,CO2,116368,0.1385,1.259,0.7494,
NORMA_q_age,high,CRE,62706,0.1305,1.1403,0.645,
NORMA_q_age,high,DBIL,1815,0.2187,2.2736,0.3302,
NORMA_q_age,high,GLU,847762,0.0317,1.3508,0.6973,
NORMA_q_age,high,HCT,154,0.3571,0.9094,0.8602,
NORMA_q_age,high,HGB,60,0.3667,0.7503,0.8554,
NORMA_q_age,high,K,10722,0.1586,0.8801,0.9501,
NORMA_q_age,high,MCH,21229,0.1872,0.5808,0.805,
NORMA_q_age,high,MCHC,378,0.3042,0.8725,0.9403,
NORMA_q_age,high,MCV,19266,0.141,0.3529,0.8805,
NORMA_q_age,high,NA,22064,0.1384,0.9269,0.8831,
NORMA_q_age,high,PLT,3045,0.491,0.6079,0.9128,
NORMA_q_age,high,RBC,296,0.2703,0.7342,0.9055,
NORMA_q_age,high,RDW,143680,0.1014,0.3694,0.6992,
NORMA_q_age,high,TBIL,6673,0.1377,0.9405,0.7765,
NORMA_q_age,high,TGL,339,0.1357,0.7386,0.8532,
NORMA_q_age,high,TP,879,0.2048,0.8686,0.9116,
NORMA_q_age,high,WBC,76280,0.1396,1.0103,0.823,
NORMA_q_age,low,ALB,69030,0.1375,0.8657,0.6207,
NORMA_q_age,low,ALP,186,0.371,0.3753,0.9103,
NORMA_q_age,low,ALT,2970,0.364,0.557,0.8584,
NORMA_q_age,low,AST,1266,0.4123,0.6705,0.8903,
NORMA_q_age,low,BUN,19698,0.3655,0.8959,0.7731,
NORMA_q_age,low,CA,138820,0.1945,0.9532,0.7771,
NORMA_q_age,low,CL,43667,0.1932,1.1055,0.7752,
NORMA_q_age,low,CO2,75898,0.1533,1.3114,0.7083,
NORMA_q_age,low,CRE,44621,0.2249,0.7852,0.8262,
NORMA_q_age,low,DBIL,381,0.8399,2.5401,0.3497,
NORMA_q_age,low,GLU,19941,0.4706,1.3658,0.686,
NORMA_q_age,low,HCT,256361,0.1044,1.7499,0.4202,
NORMA_q_age,low,HDL,29,0.2414,0.4513,0.4263,
NORMA_q_age,low,HGB,260837,0.102,1.3429,0.5104,
NORMA_q_age,low,K,42680,0.1581,0.8914,0.9141,
NORMA_q_age,low,MCH,38019,0.1963,0.6477,0.751,
NORMA_q_age,low,MCHC,124070,0.1324,0.8632,0.803,
NORMA_q_age,low,MCV,5859,0.1693,0.3231,0.8517,
NORMA_q_age,low,NA,72940,0.1472,0.9436,0.8328,
NORMA_q_age,low,PLT,59891,0.1646,0.4164,0.8377,
NORMA_q_age,low,RBC,206724,0.1107,1.2639,0.5483,
NORMA_q_age,low,TBIL,4092,0.2109,0.5672,0.7959,
NORMA_q_age,low,TC,45,0.2,0.5184,0.7817,
NORMA_q_age,low,TP,31767,0.2237,0.9028,0.7342,
NORMA_q_age,low,WBC,13297,0.2416,0.8882,0.8694,
NORMA_q_age,normal,ALB,5734,0.9463,0.5831,0.842,
NORMA_q_age,normal,ALP,33825,0.8855,0.5088,1.0,
NORMA_q_age,normal,ALT,28557,0.8711,0.6495,0.9317,
NORMA_q_age,normal,AST,31768,0.8964,0.7616,0.9274,
NORMA_q_age,normal,BUN,101350,0.8897,0.9486,0.8319,
NORMA_q_age,normal,CA,112686,0.9398,0.8199,0.895,
NORMA_q_age,normal,CL,149433,0.9148,1.0095,0.851,
NORMA_q_age,normal,CO2,191242,0.9273,1.1869,0.7875,
NORMA_q_age,normal,CRE,126540,0.9153,0.7334,0.9233,
NORMA_q_age,normal,DBIL,1534,0.8833,1.2431,0.6365,
NORMA_q_age,normal,GLU,186941,0.9106,1.0533,0.8729,
NORMA_q_age,normal,HCT,12875,0.9414,0.9245,0.8383,
NORMA_q_age,normal,HGB,14144,0.9445,0.7559,0.8629,
NORMA_q_age,normal,K,270821,0.9213,0.8722,0.9451,
NORMA_q_age,normal,MCH,144080,0.9455,0.5373,1.0,
NORMA_q_age,normal,MCHC,91786,0.9497,0.7673,0.8917,
NORMA_q_age,normal,MCV,187982,0.914,0.3478,1.0,
NORMA_q_age,normal,NA,195643,0.9151,0.9084,0.8957,
NORMA_q_age,normal,PLT,156757,0.8155,0.4749,1.0,
NORMA_q_age,normal,RBC,18465,0.9359,0.7768,0.8822,
NORMA_q_age,normal,RDW,56134,0.9124,0.2243,0.9841,
NORMA_q_age,normal,TBIL,34309,0.9,0.7297,0.8707,
NORMA_q_age,normal,TC,51,0.902,0.7139,0.8465,
NORMA_q_age,normal,TGL,508,0.8701,0.7233,1.0,
NORMA_q_age,normal,TP,23552,0.93,0.8023,0.8743,
NORMA_q_age,normal,WBC,124946,0.9145,0.8519,0.9212,
NORMA_q_age,all,ALB,74764,0.1995,0.8407,0.6384,
NORMA_q_age,all,ALP,48535,0.6584,0.5562,0.9888,
NORMA_q_age,all,ALT,44795,0.6342,0.7242,0.8636,
NORMA_q_age,all,AST,46065,0.6666,0.8191,0.8845,
NORMA_q_age,all,BUN,247304,0.4527,1.1291,0.7184,
NORMA_q_age,all,CA,252551,0.5282,0.8838,0.8324,
NORMA_q_age,all,CL,261984,0.5869,1.0471,0.8243,
NORMA_q_age,all,CO2,383508,0.5348,1.2304,0.7623,
NORMA_q_age,all,CRE,233867,0.5731,0.8104,0.8537,
NORMA_q_age,all,DBIL,3730,0.5555,1.7695,0.4721,
NORMA_q_age,all,GLU,1054644,0.1958,1.2929,0.73,
NORMA_q_age,all,HCT,269390,0.1445,1.7091,0.4324,
NORMA_q_age,all,HDL,31,0.2581,0.4513,0.4474,
NORMA_q_age,all,HGB,275041,0.1454,1.3114,0.5237,
NORMA_q_age,all,K,324223,0.7956,0.8748,0.9404,
NORMA_q_age,all,MCH,203328,0.7263,0.5572,0.9281,
NORMA_q_age,all,MCHC,216234,0.4796,0.8164,0.8398,
NORMA_q_age,all,MCV,213107,0.8236,0.3477,1.0,
NORMA_q_age,all,NA,290647,0.6635,0.9175,0.8773,
NORMA_q_age,all,PLT,219693,0.6335,0.4599,0.9646,
NORMA_q_age,all,RBC,225485,0.1785,1.2196,0.5702,
NORMA_q_age,all,RDW,199814,0.3292,0.3109,0.7898,
NORMA_q_age,all,TBIL,45074,0.7246,0.741,0.8477,
NORMA_q_age,all,TC,99,0.5556,0.5967,0.8196,
NORMA_q_age,all,TGL,853,0.5733,0.7238,0.9504,
NORMA_q_age,all,TP,56198,0.5194,0.856,0.8,
NORMA_q_age,all,WBC,214523,0.5972,0.9012,0.8868,
NORMA_q_age_set_co,high,ALP,14524,0.1621,0.5553,0.8012,
NORMA_q_age_set_co,high,ALT,13268,0.2175,0.8092,0.6671,
NORMA_q_age_set_co,high,AST,13031,0.1727,0.8831,0.7354,
NORMA_q_age_set_co,high,BUN,126256,0.1447,1.232,0.5948,
NORMA_q_age_set_co,high,CA,1045,0.4249,0.8329,0.9001,
NORMA_q_age_set_co,high,CL,68884,0.1705,0.9845,0.7696,
NORMA_q_age_set_co,high,CO2,116368,0.1754,1.1664,0.7432,
NORMA_q_age_set_co,high,CRE,62706,0.1665,0.9412,0.6582,
NORMA_q_age_set_co,high,DBIL,1815,0.2727,1.7509,0.2708,
NORMA_q_age_set_co,high,GLU,847762,0.0992,1.1683,0.6988,
NORMA_q_age_set_co,high,HCT,154,0.3506,0.814,0.8988,
NORMA_q_age_set_co,high,HGB,60,0.4,0.7668,0.8986,
NORMA_q_age_set_co,high,K,10722,0.1844,0.8364,0.928,
NORMA_q_age_set_co,high,MCH,21229,0.2033,0.4317,0.7574,
NORMA_q_age_set_co,high,MCHC,378,0.328,0.8221,0.9341,
NORMA_q_age_set_co,high,MCV,19266,0.1546,0.27,0.8248,
NORMA_q_age_set_co,high,NA,22064,0.1873,0.8777,0.8482,
NORMA_q_age_set_co,high,PLT,3045,0.4171,0.55,0.9884,
NORMA_q_age_set_co,high,RBC,296,0.3345,0.6842,0.8709,
NORMA_q_age_set_co,high,RDW,143680,0.1368,0.3032,0.5535,
NORMA_q_age_set_co,high,TBIL,6673,0.183,0.8848,0.7462,
NORMA_q_age_set_co,high,TGL,339,0.1091,0.5662,0.8418,
NORMA_q_age_set_co,high,TP,879,0.2912,0.8441,0.8745,
NORMA_q_age_set_co,high,WBC,76280,0.149,0.8708,0.8326,
NORMA_q_age_set_co,low,ALB,69030,0.086,0.7454,0.6785,
NORMA_q_age_set_co,low,ALP,186,0.3172,0.2672,0.8724,
NORMA_q_age_set_co,low,ALT,2970,0.2168,0.4716,0.9026,
NORMA_q_age_set_co,low,AST,1266,0.3223,0.6075,0.9153,
NORMA_q_age_set_co,low,BUN,19698,0.2187,0.7698,0.8354,
NORMA_q_age_set_co,low,CA,138820,0.1126,0.7426,0.8464,
NORMA_q_age_set_co,low,CL,43667,0.1092,0.9422,0.8569,
NORMA_q_age_set_co,low,CO2,75898,0.0783,1.1205,0.7938,
NORMA_q_age_set_co,low,CRE,44621,0.1435,0.6345,0.868,
NORMA_q_age_set_co,low,DBIL,381,0.4724,1.472,0.2924,
NORMA_q_age_set_co,low,GLU,19941,0.1166,1.1661,0.7593,
NORMA_q_age_set_co,low,HCT,256361,0.0585,1.3952,0.5027,
NORMA_q_age_set_co,low,HDL,29,0.2414,0.3167,0.5184,
NORMA_q_age_set_co,low,HGB,260837,0.0632,1.1256,0.5656,
NORMA_q_age_set_co,low,K,42680,0.1277,0.781,0.9353,
NORMA_q_age_set_co,low,MCH,38019,0.1161,0.4667,0.7887,
NORMA_q_age_set_co,low,MCHC,124070,0.0685,0.6815,0.8805,
NORMA_q_age_set_co,low,MCV,5859,0.1282,0.2392,0.8649,
NORMA_q_age_set_co,low,NA,72940,0.0843,0.7911,0.8962,
NORMA_q_age_set_co,low,PLT,59891,0.1148,0.3172,0.8804,
NORMA_q_age_set_co,low,RBC,206724,0.0645,1.1669,0.5976,
NORMA_q_age_set_co,low,TBIL,4092,0.1718,0.4828,0.7886,
NORMA_q_age_set_co,low,TC,45,0.2,0.4065,0.8554,
NORMA_q_age_set_co,low,TP,31767,0.1396,0.8657,0.7945,
NORMA_q_age_set_co,low,WBC,13297,0.1563,0.7497,0.9248,
NORMA_q_age_set_co,normal,ALB,5734,0.9081,0.5097,0.893,
NORMA_q_age_set_co,normal,ALP,33825,0.8359,0.4338,1.0,
NORMA_q_age_set_co,normal,ALT,28557,0.8101,0.5766,0.9763,
NORMA_q_age_set_co,normal,AST,31768,0.8643,0.7104,0.949,
NORMA_q_age_set_co,normal,BUN,101350,0.8472,0.8337,0.8641,
NORMA_q_age_set_co,normal,CA,112686,0.8818,0.6745,0.9522,
NORMA_q_age_set_co,normal,CL,149433,0.8738,0.9092,0.864,
NORMA_q_age_set_co,normal,CO2,191242,0.8857,1.0797,0.8177,
NORMA_q_age_set_co,normal,CRE,126540,0.8706,0.6347,0.9541,
NORMA_q_age_set_co,normal,DBIL,1534,0.8377,1.0849,0.6297,
NORMA_q_age_set_co,normal,GLU,186941,0.9042,0.9402,0.8059,
NORMA_q_age_set_co,normal,HCT,12875,0.8751,0.7668,0.9362,
NORMA_q_age_set_co,normal,HGB,14144,0.8758,0.6372,0.9535,
NORMA_q_age_set_co,normal,K,270821,0.8963,0.8043,0.9593,
NORMA_q_age_set_co,normal,MCH,144080,0.8956,0.4392,1.0,
NORMA_q_age_set_co,normal,MCHC,91786,0.9034,0.6728,0.9448,
NORMA_q_age_set_co,normal,MCV,187982,0.866,0.2923,1.0,
NORMA_q_age_set_co,normal,NA,195643,0.872,0.8246,0.9256,
NORMA_q_age_set_co,normal,PLT,156757,0.7416,0.3879,1.0,
NORMA_q_age_set_co,normal,RBC,18465,0.8849,0.6997,0.9579,
NORMA_q_age_set_co,normal,RDW,56134,0.8488,0.18,1.0,
NORMA_q_age_set_co,normal,TBIL,34309,0.8732,0.7007,0.8858,
NORMA_q_age_set_co,normal,TC,51,0.8235,0.6116,0.8929,
NORMA_q_age_set_co,normal,TGL,508,0.7992,0.5574,1.0,
NORMA_q_age_set_co,normal,TP,23552,0.9092,0.7768,0.9095,
NORMA_q_age_set_co,normal,WBC,124946,0.8756,0.7667,0.9476,
NORMA_q_age_set_co,all,ALB,74764,0.1491,0.7234,0.6974,
NORMA_q_age_set_co,all,ALP,48535,0.6323,0.4665,1.0,
NORMA_q_age_set_co,all,ALT,44795,0.5952,0.6269,0.8958,
NORMA_q_age_set_co,all,AST,46065,0.6538,0.7512,0.8979,
NORMA_q_age_set_co,all,BUN,247304,0.4385,0.9781,0.7492,
NORMA_q_age_set_co,all,CA,252551,0.4571,0.7088,0.8968,
NORMA_q_age_set_co,all,CL,261984,0.5614,0.9318,0.8388,
NORMA_q_age_set_co,all,CO2,383508,0.5103,1.1126,0.7908,
NORMA_q_age_set_co,all,CRE,233867,0.5431,0.6879,0.8785,
NORMA_q_age_set_co,all,DBIL,3730,0.5255,1.4684,0.4567,
NORMA_q_age_set_co,all,GLU,1054644,0.2423,1.118,0.719,
NORMA_q_age_set_co,all,HCT,269390,0.0977,1.359,0.5187,
NORMA_q_age_set_co,all,HDL,31,0.2903,0.3167,0.5184,
NORMA_q_age_set_co,all,HGB,275041,0.1051,1.0971,0.5824,
NORMA_q_age_set_co,all,K,324223,0.7716,0.8024,0.9545,
NORMA_q_age_set_co,all,MCH,203328,0.6776,0.4429,0.9852,
NORMA_q_age_set_co,all,MCHC,216234,0.4234,0.6782,0.9082,
NORMA_q_age_set_co,all,MCV,213107,0.7814,0.2892,1.0,
NORMA_q_age_set_co,all,NA,290647,0.6224,0.8211,0.912,
NORMA_q_age_set_co,all,PLT,219693,0.5662,0.369,1.0,
NORMA_q_age_set_co,all,RBC,225485,0.1321,1.1198,0.625,
NORMA_q_age_set_co,all,RDW,199814,0.3368,0.2543,0.6916,
NORMA_q_age_set_co,all,TBIL,45074,0.7073,0.7068,0.8535,
NORMA_q_age_set_co,all,TC,99,0.5152,0.5097,0.8877,
NORMA_q_age_set_co,all,TGL,853,0.5193,0.5596,0.9717,
NORMA_q_age_set_co,all,TP,56198,0.4645,0.8208,0.8488,
NORMA_q_age_set_co,all,WBC,214523,0.5726,0.7986,0.906,
Cohen_m2,all,median,5405487,0.5266,0.8135,0.7001,27.0
Cohen_m2,high,median,1570724,0.14215,0.8159000000000001,0.7182,24.0
Cohen_m2,low,median,1533089,0.4317,0.8183,0.6395,25.0
Cohen_m2,normal,median,2301663,0.83255,0.8159000000000001,0.76305,26.0
Cohen_m3,all,median,5405487,0.4865,0.7878,0.7668,27.0
Cohen_m3,high,median,1570724,0.15065,0.79575,0.82955,24.0
Cohen_m3,low,median,1533089,0.1765,0.8037,0.7458,25.0
Cohen_m3,normal,median,2301663,0.82725,0.79575,0.79755,26.0
Cohen_m4,all,median,5405487,0.4949,0.7265,0.789,27.0
Cohen_m4,high,median,1570724,0.21085,0.7213499999999999,0.75955,24.0
Cohen_m4,low,median,1533089,0.2043,0.7731,0.7613,25.0
Cohen_m4,normal,median,2301663,0.7697499999999999,0.7213499999999999,0.8404499999999999,26.0
Gaussian_eb,all,median,5405487,0.5474,0.8284,0.9412,27.0
Gaussian_eb,high,median,1570724,0.0696499999999999,0.85085,0.952,24.0
Gaussian_eb,low,median,1533089,0.1549,0.9151,0.9265,25.0
Gaussian_eb,normal,median,2301663,0.917,0.7633000000000001,0.93035,26.0
Gaussian_mle,all,median,5405487,0.5051,0.8629,0.9629,27.0
Gaussian_mle,high,median,1570724,0.0764499999999999,0.9446,0.95445,24.0
Gaussian_mle,low,median,1533089,0.1269,1.0,0.978,25.0
Gaussian_mle,normal,median,2301663,0.85405,0.7391,0.91915,26.0
Gaussian_trunc,all,median,5405487,0.4302,1.0,0.9144,27.0
Gaussian_trunc,high,median,1570724,0.23085,1.0,0.88575,24.0
Gaussian_trunc,low,median,1533089,0.1767,1.0,0.9622,25.0
Gaussian_trunc,normal,median,2301663,0.67235,0.9232,0.79425,26.0
NORMA_334f7e21,all,median,5405487,0.5657,0.823,0.8435,27.0
NORMA_334f7e21,high,median,1570724,0.14135,0.9013,0.82845,24.0
NORMA_334f7e21,low,median,1533089,0.2119,0.8388,0.7987,25.0
NORMA_334f7e21,normal,median,2301663,0.9082,0.76995,0.89405,26.0
NORMA_q_age,all,median,5405487,0.5556,0.8407,0.8324,27.0
NORMA_q_age,high,median,1570724,0.1402999999999999,0.91815,0.8364499999999999,24.0
NORMA_q_age,low,median,1533089,0.1963,0.8882,0.7771,25.0
NORMA_q_age,normal,median,2301663,0.91465,0.7644500000000001,0.8933500000000001,26.0
NORMA_q_age_set,all,median,5405487,0.5574,0.8367,0.8343,27.0
