analyte,outcome,method,anchor,n_patients,n_events,n_nonevents,meas_flag_rate,alerts_per_100_patient_days,nonevents_flagged_frac,events_flagged_frac,events_flagged_before_frac,median_lead_h,iqr25_lead_h,iqr75_lead_h,median_lead_h_early,iqr25_lead_h_early,iqr75_lead_h_early,median_lead_tests_early,median_lead_tests,median_tests_per_day,detected_0h_before,detected_6h_before,detected_12h_before,detected_24h_before,detected_48h_before,detected_72h_before,median_lead_h_low_intensity,detected_24h_low_intensity,median_lead_h_mid_intensity,detected_24h_mid_intensity,median_lead_h_high_intensity,detected_24h_high_intensity,lm_n,lm_events,lm_tp,lm_fp,rr_landmark,direction,window_hours,age_band,n_early,n_24h,n_nonevents_flagged,target_rate
CL,pop_abnormal,PerRI,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.279775897194797,0.2470780597105311,0.0638890571065221,0.0,0.0,5.504166666666663,25.03333333333333,23.28333333333333,48.14999999999999,0.0,0.0,1.0069930069930066,0.2470780597105311,0.0614061648398231,0.0582571307454732,0.0402713013988978,0.0168352207351783,0.0069036516683824,0.0,0.0657015590200445,0.0,0.047389003910743,0.0,0.0213652944241792,32496.0,6972.0,883.0,5985.0,0.5992429657059054,any,168.0,all,,,,all
CL,pop_abnormal,PerRI,native,42037.0,16513,25524,0.3527635321377977,37.07814699585508,0.4893433631092305,0.473747956155756,0.1418276509416823,0.0,0.0,20.125,25.666666666666657,23.26666666666665,48.76666666666665,0.0,0.0,1.0069930069930066,0.473747956155756,0.1355901411009507,0.1284442560406952,0.0931387391751953,0.0425119602737237,0.0189547629140677,0.0,0.1398663697104677,0.0,0.107890499194847,0.0,0.05745179781136,32496.0,6972.0,1919.0,10404.0,0.7258235478401707,any,168.0,all,,,,all
CL,pop_abnormal,PerRI,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.2567387556809277,0.3281656876400411,0.0717010839944286,0.0,0.0,0.0,25.175000000000008,23.40000000000001,48.27083333333333,0.0,0.0,1.0069930069930066,0.3281656876400411,0.0694604251196027,0.0661902743293162,0.0468116029794707,0.0198631381335917,0.0078725852358747,0.0,0.0717149220489977,0.0,0.0506096158270071,0.0,0.0300937988535695,32496.0,6972.0,837.0,4517.0,0.7286510897638261,toward_bound,168.0,all,,,,all
CL,pop_abnormal,PerRI,early_sens,42037.0,16513,25524,0.133372135162144,14.018432128526598,0.1959332393041843,0.2422939502210379,0.0500817537697571,0.0,0.0,0.0,25.0,23.41666666666669,48.17500000000001,0.0,0.0,1.0069930069930066,0.2422939502210379,0.0486283534185187,0.0465088112396293,0.0318536910313086,0.0133833949009871,0.0055713680130806,0.0,0.0523385300668151,0.0,0.0345065562456866,0.0,0.0183689421573736,32496.0,6972.0,598.0,3523.0,0.6763493813016828,toward_bound,168.0,all,,,,all
CL,pop_abnormal,PerRI,native,42037.0,16513,25524,0.227440946178935,23.90578409336471,0.3097868672621846,0.409434990613456,0.0951977230061164,0.0,0.0,0.0,25.416666666666657,23.46249999999999,48.41666666666664,0.0,0.0,1.0069930069930066,0.409434990613456,0.0920486889117664,0.0873856961182099,0.0632834736268394,0.026948464845879,0.0113849694180342,0.0,0.0919821826280623,0.0,0.0708534621578099,0.0,0.0422094841063053,32496.0,6972.0,1089.0,5415.0,0.7804046973344089,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m2,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.165765553988403,0.5161993580815115,0.0796947859262399,0.0,0.0,0.0,25.64166666666664,23.34583333333336,48.89999999999991,0.0,0.0,1.0069930069930066,0.5161993580815115,0.0758190516562708,0.0718222006903651,0.0522618542966147,0.0239811057954339,0.010658269242415,0.0,0.0719376391982182,0.0,0.0595813204508856,0.0,0.0366076081292339,32496.0,6972.0,828.0,2417.0,1.1892910846555935,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m2,native,42037.0,16513,25524,0.4871240157696489,51.200462112571664,0.5599827613226767,0.8188699812269121,0.2289105553200508,0.0,0.0,11.704166666666694,26.316666666666663,23.19999999999997,50.95833333333338,0.0,0.0,1.0069930069930066,0.8188699812269121,0.216253860594683,0.2039605159571247,0.1501241446133349,0.0763640767879852,0.0369405922606431,0.0,0.1957683741648107,0.0,0.1748332183114792,0.0,0.109431995831162,32496.0,6972.0,2864.0,10168.0,1.024317210964352,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m2,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1653345870553204,0.5182583419124326,0.0798159026221764,0.0,0.0,0.0,25.59166666666665,23.33333333333335,48.829166666666666,0.0,0.0,1.0069930069930066,0.5182583419124326,0.0758190516562708,0.0718827590383334,0.0522618542966147,0.0237994307515291,0.0105977108944468,0.0,0.0721603563474387,0.0,0.0595813204508856,0.0,0.0364773319437206,32496.0,6972.0,829.0,2402.0,1.1958868768614717,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m2,early_sens,42037.0,16513,25524,0.121336247131044,12.753368183457422,0.095988089641122,0.4014412886816447,0.0500211954217888,0.0,0.0,0.0,24.999999999999982,23.03333333333334,48.358333333333306,0.0,0.0,1.0069930069930066,0.4014412886816447,0.047114394719312,0.0445709441046448,0.030581965723975,0.0138073033367649,0.0055108096651123,0.0,0.0445434298440979,0.0,0.0347365999539912,0.0,0.0200625325690463,32496.0,6972.0,474.0,1306.0,1.2411688487497343,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m2,native,42037.0,16513,25524,0.4037623131746851,42.43850918645841,0.4516141670584548,0.80251922727548,0.1954823472415672,0.0,0.0,0.0,25.649999999999977,23.216666666666647,49.320833333333326,0.0,0.0,1.0069930069930066,0.80251922727548,0.1856113365227396,0.174831950584388,0.1267486222975837,0.0611033730999818,0.0288257736328952,0.0,0.1645879732739421,0.0,0.1458477110651023,0.0,0.0937988535695674,32496.0,6972.0,2297.0,7463.0,1.0969421009565192,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m3,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1125607271587525,0.6923030339732332,0.0551686549990916,0.0,0.0,0.0,24.650000000000038,22.87500000000001,47.625,0.0,0.0,1.0069930069930066,0.6923030339732332,0.0518379458608369,0.048688911766487,0.0331254163386422,0.0126566947253678,0.0057530430569854,0.0,0.0407572383073496,0.0,0.0381872555785599,0.0,0.025794684731631,32496.0,6972.0,572.0,1680.0,1.1838595182557174,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m3,native,42037.0,16513,25524,0.5539034273728599,58.2194893479418,0.625568092775427,0.9617876824320232,0.2872282444134924,0.0,0.0,17.066666666666652,25.249999999999943,22.916666666666657,48.98333333333335,0.0,0.0,1.0069930069930066,0.9617876824320232,0.2716041906376794,0.2548900865984376,0.1814328105129292,0.0861139708108762,0.0419669351420093,0.0,0.2389755011135857,0.0,0.2109500805152979,0.0,0.1310578426263679,32496.0,6972.0,3645.0,11573.0,1.1163811131351156,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m3,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1115028992320952,0.6949070429358687,0.0553503300429964,0.0,0.0,0.0,24.66666666666668,22.904166666666672,47.579166666666666,0.0,0.0,1.0069930069930066,0.6949070429358687,0.0520196209047417,0.0488705868103918,0.0333676497305153,0.0126566947253678,0.0056319263610488,0.0,0.0412026726057906,0.0,0.038647342995169,0.0,0.025794684731631,32496.0,6972.0,568.0,1644.0,1.1968390223254164,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m3,early_sens,42037.0,16513,25524,0.1718957621813948,18.06756015708743,0.10049365303244,0.6709864954884031,0.0499606370738206,0.0,0.0,0.0,24.71666666666664,23.03333333333333,47.54999999999998,0.0,0.0,1.0069930069930066,0.6709864954884031,0.0470538363713437,0.0440864773208986,0.0302186156361654,0.0111427360261612,0.0050869012293344,0.0,0.0360801781737193,0.0,0.0349666436622958,0.0,0.0241010943199583,32496.0,6972.0,520.0,1485.0,1.2088196033152918,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m3,native,42037.0,16513,25524,0.5116350578183855,53.77676021968335,0.5693856762262968,0.9554896142433236,0.26948464845879,0.0,0.0,12.141666666666694,25.166666666666643,22.916666666666657,48.79999999999998,0.0,0.0,1.0069930069930066,0.9554896142433236,0.2551928783382789,0.2395082662144976,0.1699267243989584,0.0790892024465572,0.0378489674801671,0.0,0.2233853006681514,0.0,0.1987577639751552,0.0,0.1223293381969776,32496.0,6972.0,3340.0,10137.0,1.1551164430456329,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m4,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1148330982604607,0.6987222188578696,0.0583782474414098,0.0,0.0,0.0,24.54999999999999,22.94999999999999,47.46249999999999,0.0,0.0,1.0069930069930066,0.6987222188578696,0.0549869799551868,0.0524435293405195,0.0350632834736268,0.0128383697692726,0.0055108096651123,0.0,0.0472160356347438,0.0,0.0420979986197377,0.0,0.023970818134445,32496.0,6972.0,533.0,1519.0,1.2106605201088398,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m4,native,42037.0,16513,25524,0.4440210408407551,46.67000957206389,0.4789217990910515,0.9593047901653244,0.2267304547931932,0.0,0.0,0.0,25.11666666666666,23.0,48.583333333333385,0.0,0.0,1.0069930069930066,0.9593047901653244,0.2141343184157936,0.2009325985587113,0.143583843032762,0.0647368739780778,0.0308241991158481,0.0,0.1861915367483296,0.0,0.1647112951460777,0.0,0.106696195935383,32496.0,6972.0,2634.0,7861.0,1.1697844806025983,any,168.0,all,,,,all
CL,pop_abnormal,Cohen_m4,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1145588465757718,0.6994489190334887,0.0584993641373463,0.0,0.0,0.0,24.54999999999999,22.94999999999999,47.425,0.0,0.0,1.0069930069930066,0.6994489190334887,0.0551080966511233,0.0525646460364561,0.0351238418215951,0.0127778114213044,0.005450251317144,0.0,0.0469933184855233,0.0,0.0423280423280423,0.0,0.0241010943199583,32496.0,6972.0,535.0,1507.0,1.221154381061394,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m4,early_sens,42037.0,16513,25524,0.1654934604276254,17.394629244701182,0.0955571227080395,0.6632955852964331,0.0500211954217888,0.0,0.0,0.0,24.50000000000001,22.96249999999999,47.333333333333336,0.0,0.0,1.0069930069930066,0.6632955852964331,0.0469932780233755,0.0449342941924544,0.0302186156361654,0.0107188275903833,0.0046024344455883,0.0,0.0409799554565701,0.0,0.0356567747872095,0.0,0.0208441896821261,32496.0,6972.0,439.0,1240.0,1.2186706495854942,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Cohen_m4,native,42037.0,16513,25524,0.4286467313119776,45.05405197799743,0.454356683905344,0.9564585478108156,0.2208562950402713,0.0,0.0,0.0,25.01666666666668,23.0,48.416666666666686,0.0,0.0,1.0069930069930066,0.9564585478108156,0.2087446254466178,0.1958456973293768,0.1394658753709199,0.0620117483195058,0.0291285653727366,0.0,0.1804008908685968,0.0,0.1610305958132045,0.0,0.1033090151120375,32496.0,6972.0,2538.0,7274.0,1.2056093455412706,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_mle,soc_rate,42037.0,16513,25524,0.1789679445646325,18.810900650358004,0.1500156715248393,0.5773027311814933,0.0492339368982014,0.0,0.0,0.0,25.16666666666669,23.383333333333383,48.750000000000014,0.0,0.0,1.0069930069930066,0.5773027311814933,0.0470538363713437,0.0446920608005813,0.0320959244231817,0.0142312117725428,0.0056924847090171,0.0,0.0476614699331848,0.0,0.0409477800782148,0.0,0.0179781136008337,32496.0,6972.0,578.0,2469.0,0.8841539913698585,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_mle,native,42037.0,16513,25524,0.2693029946958632,28.30580577092283,0.2554850336937784,0.7729667534669654,0.0932598558711318,0.0,0.0,0.0,25.16666666666669,23.245833333333337,48.47499999999999,0.0,0.0,1.0069930069930066,0.7729667534669654,0.0888390964694483,0.0841155453279234,0.0597105310967116,0.0264034397141645,0.0118694362017804,0.0,0.0861915367483296,0.0,0.0722337244076374,0.0,0.0371287128712871,32496.0,6972.0,1072.0,4398.0,0.9134399179376164,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_mle,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1389280677009873,0.6339247865318234,0.0497789620299158,0.0,0.0,0.0,24.92499999999999,23.25,48.333333333333336,0.0,0.0,1.0069930069930066,0.6339247865318234,0.047780536546963,0.0451159692363592,0.0319748077272452,0.0133833949009871,0.0053291346212075,0.0,0.0478841870824053,0.0,0.038647342995169,0.0,0.0188900468994267,32496.0,6972.0,544.0,2114.0,0.953929876228552,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_mle,early_sens,42037.0,16513,25524,0.1826687605012024,19.19988472835829,0.139750822755054,0.6369527039302367,0.0499606370738206,0.0,0.0,0.0,24.933333333333323,23.25,48.33333333333334,0.0,0.0,1.0069930069930066,0.6369527039302367,0.0479622115908678,0.045297644280264,0.0320959244231817,0.0134439532489553,0.0053291346212075,0.0,0.0481069042316258,0.0,0.038647342995169,0.0,0.01902032308494,32496.0,6972.0,544.0,2123.0,0.9507107652851484,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_mle,native,42037.0,16513,25524,0.2466258881409165,25.922268319674792,0.2189312020059551,0.772421728335251,0.0859928541149397,0.0,0.0,0.0,24.92499999999997,23.183333333333337,48.27083333333333,0.0,0.0,1.0069930069930066,0.772421728335251,0.0821171198449706,0.0775146853993823,0.0545025131714406,0.0231938472718464,0.0099921274147641,0.0,0.0795100222717149,0.0,0.0644122383252818,0.0,0.0342626367899947,32496.0,6972.0,948.0,3485.0,0.9967428607148778,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_trunc,soc_rate,42037.0,16513,25524,0.1789679445646325,18.810900650358004,0.1925638614637204,0.2988554472233997,0.0728516926058257,0.0,0.0,0.0,25.16666666666667,23.0,49.16666666666664,0.0,0.0,1.0069930069930066,0.2988554472233997,0.0689153999878883,0.064555198934173,0.0462665778477563,0.0216193302246714,0.0104765941985102,0.0,0.0699331848552338,0.0,0.0570508396595353,0.0,0.0263157894736842,32496.0,6972.0,1082.0,4229.0,0.9495623508640366,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_trunc,native,42037.0,16513,25524,0.4601640658459713,48.36676504583368,0.4742203416392415,0.6807969478592624,0.2063222915278871,0.0,0.0,17.879166666666677,25.40000000000001,22.783333333333324,49.5,0.0,0.0,1.0069930069930066,0.6807969478592624,0.1941500635862653,0.1819172772966753,0.1305637982195845,0.0656452491976019,0.0326409495548961,0.0,0.176837416481069,0.0,0.1573498964803312,0.0,0.0883272537780093,32496.0,6972.0,3136.0,10431.0,1.0773696984444006,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_trunc,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.2138771352452593,0.3865439350814509,0.0791497607945255,0.0,0.0,0.0,25.799999999999983,23.333333333333314,49.125,0.0,0.0,1.0069930069930066,0.3865439350814509,0.0759401683522073,0.0721855507781747,0.0525646460364561,0.0245261309271483,0.0110216193302246,0.0,0.0775055679287305,0.0,0.0605014952841039,0.0,0.033480979676915,32496.0,6972.0,899.0,3531.0,0.9458635574222074,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_trunc,early_sens,42037.0,16513,25524,0.1206993114505661,12.686421368846096,0.1392023193856762,0.2754799249076485,0.0499606370738206,0.0,0.0,0.0,25.16666666666669,23.49999999999997,48.24999999999994,0.0,0.0,1.0069930069930066,0.2754799249076485,0.048022769938836,0.0456609943680736,0.0327620662508326,0.0135650699448919,0.0057530430569854,0.0,0.0507795100222717,0.0,0.0381872555785599,0.0,0.0191505992704533,32496.0,6972.0,557.0,2276.0,0.9163917026585492,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_trunc,native,42037.0,16513,25524,0.2473726403180285,26.00075768852945,0.304850336937784,0.4827105916550596,0.1162114697511051,0.0,0.0,0.0,25.333333333333314,23.125,48.75,0.0,0.0,1.0069930069930066,0.4827105916550596,0.1107006600859928,0.1047053836371343,0.0743050929570641,0.0343365832980076,0.0154423787319081,0.0,0.1044543429844098,0.0,0.0860363469059121,0.0,0.0500260552371026,32496.0,6972.0,1377.0,5166.0,0.9809108708364604,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_eb,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.0217442407146215,0.9378065766365894,0.017440804214861,0.0,0.0,0.0,24.424999999999955,22.94166666666664,43.57499999999997,0.0,0.0,1.0069930069930066,0.9378065766365894,0.0166535456912735,0.0155029370798764,0.0100526857627323,0.0030884757463816,0.0012111669593653,0.0,0.0142538975501113,0.0,0.0115021854152288,0.0,0.0067743616466909,32496.0,6972.0,125.0,199.0,1.7981980833386455,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_eb,native,42037.0,16513,25524,0.2164043882672055,22.74575739190985,0.0775348691427676,0.992975231635681,0.0473566281111851,0.0,0.0,0.0,24.466666666666683,23.08333333333327,46.87083333333332,0.0,0.0,1.0069930069930066,0.992975231635681,0.0450554108883909,0.0426936353176285,0.0282807485011808,0.0094471022830497,0.0042390843577787,0.0,0.0385300668151447,0.0,0.0317460317460317,0.0,0.0203230849400729,32496.0,6972.0,414.0,941.0,1.424077331995351,any,168.0,all,,,,all
CL,pop_abnormal,Gaussian_eb,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.0217442407146215,0.9378065766365894,0.017440804214861,0.0,0.0,0.0,24.424999999999955,22.94166666666664,43.57499999999997,0.0,0.0,1.0069930069930066,0.9378065766365894,0.0166535456912735,0.0155029370798764,0.0100526857627323,0.0030884757463816,0.0012111669593653,0.0,0.0142538975501113,0.0,0.0115021854152288,0.0,0.0067743616466909,32496.0,6972.0,125.0,199.0,1.7981980833386455,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_eb,early_sens,42037.0,16513,25524,0.2187215163461855,22.98930528644416,0.0828631875881523,0.9934596984194272,0.0499606370738206,0.0,0.0,0.0,24.48333333333333,23.083333333333314,46.883333333333326,0.0,0.0,1.0069930069930066,0.9934596984194272,0.0475383031550899,0.0450554108883909,0.0299158238963241,0.0098710107188275,0.0043602010537152,0.0,0.0414253897550111,0.0,0.0335863814124683,0.0,0.0211047420531526,32496.0,6972.0,441.0,1030.0,1.397328266157765,toward_bound,168.0,all,,,,all
CL,pop_abnormal,Gaussian_eb,native,42037.0,16513,25524,0.2164043882672055,22.74575739190985,0.0775348691427676,0.992975231635681,0.0473566281111851,0.0,0.0,0.0,24.466666666666683,23.08333333333327,46.87083333333332,0.0,0.0,1.0069930069930066,0.992975231635681,0.0450554108883909,0.0426936353176285,0.0282807485011808,0.0094471022830497,0.0042390843577787,0.0,0.0385300668151447,0.0,0.0317460317460317,0.0,0.0203230849400729,32496.0,6972.0,414.0,941.0,1.424077331995351,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1041764613696912,0.704717495306728,0.0506873372494398,0.0,0.0,0.0,24.849999999999994,23.333333333333258,47.75,0.0,0.0,1.0069930069930066,0.704717495306728,0.0490522618542966,0.0454187609762005,0.0323381578150548,0.0119299945497486,0.0055713680130806,0.0,0.0412026726057906,0.0,0.0395675178283874,0.0,0.023058884835852,32496.0,6972.0,430.0,1298.0,1.1598377637534265,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set,native,42037.0,16513,25524,0.1914870251809226,20.12675183409784,0.113265945776524,0.7331193605038454,0.054805304911282,0.0,0.0,0.0,24.816666666666663,23.083333333333314,47.85000000000002,0.0,0.0,1.0069930069930066,0.7331193605038454,0.0528674377762974,0.0492339368982014,0.0343971416459759,0.0133228365530188,0.0059952764488584,0.0,0.043652561247216,0.0,0.0420979986197377,0.0,0.0246221990620114,32496.0,6972.0,469.0,1434.0,1.1486998968021325,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.0998667920388653,0.7165869315085085,0.0513534790770907,0.0,0.0,0.0,24.77499999999999,23.245833333333337,47.77083333333336,0.0,0.0,1.0069930069930066,0.7165869315085085,0.049597286986011,0.046206019499788,0.0324592745109913,0.0121116695936534,0.005450251317144,0.0,0.0409799554565701,0.0,0.0393374741200828,0.0,0.0235799895779051,32496.0,6972.0,434.0,1169.0,1.26191102526137,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set,early_sens,42037.0,16513,25524,0.1786384950747301,18.77627298762801,0.0971242751919761,0.707866529401078,0.0500211954217888,0.0,0.0,0.0,24.841666666666683,23.33333333333328,47.77916666666668,0.0,0.0,1.0069930069930066,0.707866529401078,0.0484466783746139,0.0450554108883909,0.0319748077272452,0.0118694362017804,0.0053896929691758,0.0,0.0405345211581291,0.0,0.0384172992868645,0.0,0.0233194372068785,32496.0,6972.0,423.0,1132.0,1.267892700798601,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set,native,42037.0,16513,25524,0.1871492735638747,19.67082094148624,0.1051167528600532,0.7328165687640041,0.0535941379519166,0.0,0.0,0.0,24.733333333333327,23.083333333333314,47.849999999999966,0.0,0.0,1.0069930069930066,0.7328165687640041,0.0517168291649003,0.0482650033307091,0.0334887664264518,0.0128989281172409,0.0057530430569854,0.0,0.0425389755011135,0.0,0.0402576489533011,0.0,0.0243616466909848,32496.0,6972.0,452.0,1246.0,1.240718553162676,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_334f7e21,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.102648487697853,0.7008417610367589,0.0518985042088051,0.0,0.0,0.0,24.91666666666669,23.25,47.966666666666654,0.0,0.0,1.0069930069930066,0.7008417610367589,0.0502634288136619,0.0468116029794707,0.033064857990674,0.0129594864652092,0.0052685762732392,0.0,0.0425389755011135,0.0,0.0400276052449965,0.0,0.0235799895779051,32496.0,6972.0,432.0,1233.0,1.2093222310089782,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_334f7e21,native,42037.0,16513,25524,0.2310758722175245,24.287842638819,0.1545604137282557,0.8107551625991642,0.0809059528856052,0.0,0.0,0.0,25.0,23.212499999999984,48.15000000000001,0.0,0.0,1.0069930069930066,0.8107551625991642,0.0781808272270332,0.0735783927814449,0.0511718040331859,0.0215587718767032,0.0091443105432083,0.0,0.0632516703786191,0.0,0.0605014952841039,0.0,0.0388223032829598,32496.0,6972.0,703.0,1909.0,1.2544538249256048,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_334f7e21,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.099553361542078,0.7115605886271422,0.0524435293405195,0.0,0.0,0.0,24.841666666666683,23.204166666666616,47.96249999999999,0.0,0.0,1.0069930069930066,0.7115605886271422,0.0508084539453763,0.0474171864591533,0.033064857990674,0.0130806031611457,0.0053291346212075,0.0,0.042761692650334,0.0,0.0393374741200828,0.0,0.0238405419489317,32496.0,6972.0,436.0,1108.0,1.3161691919417122,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_334f7e21,early_sens,42037.0,16513,25524,0.1756844313152721,18.465778278482382,0.0935198244789217,0.6949676012838369,0.0499606370738206,0.0,0.0,0.0,24.849999999999994,23.21666666666667,47.85000000000002,0.0,0.0,1.0069930069930066,0.6949676012838369,0.0483861200266456,0.0451159692363592,0.0317325743353721,0.0121116695936534,0.0048446678374613,0.0,0.0409799554565701,0.0,0.0381872555785599,0.0,0.0226680562793121,32496.0,6972.0,404.0,1050.0,1.295058796790621,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_334f7e21,native,42037.0,16513,25524,0.2251457813992818,23.66454470967907,0.1444522802068641,0.810452370859323,0.0789075274026524,0.0,0.0,0.0,24.91666666666669,23.15,48.05000000000001,0.0,0.0,1.0069930069930066,0.810452370859323,0.0761824017440804,0.0717010839944286,0.049597286986011,0.0206503966571791,0.0084781687155574,0.0,0.0616926503340757,0.0,0.0582010582010582,0.0,0.0376498176133402,32496.0,6972.0,678.0,1680.0,1.3401654600955624,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1070365146528757,0.6974504935505359,0.0512323623811542,0.0,0.0,0.0,24.899999999999977,23.11250000000006,47.99583333333334,0.0,0.0,1.0069930069930066,0.6974504935505359,0.0495367286380427,0.0465693695875976,0.0327620662508326,0.0128383697692726,0.0055713680130806,0.0,0.0434298440979955,0.0,0.0411778237865194,0.0,0.0217561229807191,32496.0,6972.0,431.0,1342.0,1.133029094866291,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age,native,42037.0,16513,25524,0.2232130110585212,23.46139575499643,0.1484093402288042,0.7973717676981772,0.0748501180887785,0.0,0.0,0.0,24.90833333333333,23.083333333333314,48.0,0.0,0.0,1.0069930069930066,0.7973717676981772,0.0720038757342699,0.0676436746805547,0.0468721613274389,0.0191364379579725,0.007933143583843,0.0,0.0612472160356347,0.0,0.0563607085346215,0.0,0.0330901511203751,32496.0,6972.0,656.0,1888.0,1.2018748849846828,any,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1030402758188371,0.708108762792951,0.0520801792527099,0.0,0.0,0.0,24.91666666666669,23.22916666666668,47.91250000000007,0.0,0.0,1.0069930069930066,0.708108762792951,0.0503845455095985,0.0474777448071216,0.0334887664264518,0.0128383697692726,0.0057530430569854,0.0,0.0445434298440979,0.0,0.0409477800782148,0.0,0.0227983324648254,32496.0,6972.0,435.0,1211.0,1.2317766117411846,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age,early_sens,42037.0,16513,25524,0.1767496513326232,18.5777410546427,0.0979078514339445,0.6955126264155513,0.0500211954217888,0.0,0.0,0.0,24.85,23.166666666666664,47.937500000000014,0.0,0.0,1.0069930069930066,0.6955126264155513,0.0483255616786774,0.0454793193241688,0.0320353660752134,0.0123539029855265,0.005450251317144,0.0,0.042761692650334,0.0,0.0397975615366919,0.0,0.0213652944241792,32496.0,6972.0,411.0,1137.0,1.2374948298176094,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age,native,42037.0,16513,25524,0.2174147000362394,22.851948890948503,0.1375568092775427,0.7970084176103676,0.0733967177375401,0.0,0.0,0.0,24.83333333333337,23.083333333333314,48.0,0.0,0.0,1.0069930069930066,0.7970084176103676,0.0705504753830315,0.0663113910252528,0.0458426694119784,0.0184097377823533,0.0073881184521286,0.0,0.0601336302895322,0.0,0.0547504025764895,0.0,0.0324387701928087,32496.0,6972.0,636.0,1637.0,1.3041579932955378,toward_bound,168.0,all,,,,all
CL,pop_abnormal,NORMA_q_age_set_co,soc_rate,42037.0,16513,25524,0.1816804120314953,19.096001740168305,0.1218461056260774,0.6484587900442076,0.0571670804820444,0.0,0.0,0.0,25.191666666666677,23.25,48.25,0.0,0.0,1.0069930069930066,0.6484587900442076,0.0555320050869012,0.0524435293405195,0.0371222673045479,0.0155634954278447,0.0073275601041603,0.0,0.0505567928730512,0.0,0.0432482171612606,0.0,0.025794684731631,32496.0,6972.0,482.0,1517.0,1.1238459160733552,any,168.0,all,,,,all
