analyte,direction,target_sensitivity,method,n_strata,n,n_events,prevalence,flag_rate,sensitivity,specificity,ppv,rr,tp,fp,tn,fn,n_population,n_events_population,auc,auc_lo,auc_hi,auprc,auprc_norm,auc_within_position,n_endpoints,age_band,sex,tp_norm,fp_norm,pop_pos,pop_neg,gap_hours,horizon_hours,min_normal_frac
CRE,low,0.2,Cohen_m2,,264,13,0.0893470790378006,0.1515151515151515,0.2307692307692307,0.852589641434263,0.1331447263725577,1.4901967451697804,3.0,37.0,214.0,10.0,,,,,,,,,,30.0,0.0,6.0,39.06374501992032,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,284,14,0.0712166172106825,0.1091549295774647,0.2142857142857142,0.8962962962962963,0.1367704170653458,1.9204846062925645,3.0,28.0,242.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,32.45925925925926,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,568,28,0.0715474209650582,0.1654929577464788,0.2142857142857142,0.837037037037037,0.0920070372307546,1.285958822690314,6.0,88.0,452.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,90.93333333333334,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,507,25,0.053763440860215,0.0414201183431952,0.2,0.966804979253112,0.255026455026455,4.743492063492063,5.0,16.0,466.0,20.0,,,,,,,,,,40.0,1.0,6.0,17.526970954356848,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1338,66,0.0641210374639769,0.0612855007473841,0.1969696969696969,0.945754716981132,0.1992194765375946,3.1069284655526,13.0,69.0,1203.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,70.46462264150944,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1054,52,0.0482128013300083,0.0512333965844402,0.1923076923076923,0.9560878243512974,0.1815603014133436,3.765811079314697,10.0,44.0,958.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,50.27944111776447,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1642,81,0.0540389972144846,0.1967113276492083,0.1975308641975308,0.803331197950032,0.0542630141019169,1.0041454671437202,16.0,307.0,1254.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,333.9436258808456,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1257,62,0.0373719107896323,0.1861575178997613,0.1935483870967742,0.8142259414225942,0.0388750630296524,1.0402214446160216,12.0,222.0,973.0,50.0,,,,,,,,,,60.0,1.0,12.0,296.6811715481172,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1277,63,0.0394736842105263,0.0869224745497259,0.2063492063492063,0.9192751235584844,0.0950631264456437,2.4082658699563093,13.0,98.0,1116.0,50.0,,,,,,,,,,70.0,0.0,13.0,123.7512355848435,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,1196,59,0.0340253748558246,0.0409698996655518,0.2033898305084746,0.9674582233948988,0.1804308441000277,5.302831926600816,12.0,37.0,1100.0,47.0,,,,,,,,,,70.0,1.0,12.0,54.50747581354442,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,832,41,0.0451282051282051,0.0733173076923077,0.1951219512195122,0.9329962073324906,0.120978755113524,2.680779232629225,8.0,53.0,738.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,62.38053097345133,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m2,,770,38,0.0302547770700636,0.1454545454545454,0.2105263157894736,0.8579234972677595,0.0441868888084027,1.460492956404049,8.0,104.0,628.0,30.0,,,,,,,,,,80.0,1.0,8.0,173.04918032786884,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,183,9,0.1336405529953917,0.0601092896174863,0.2222222222222222,0.9482758620689656,0.3985781990521327,2.982464454976303,2.0,9.0,165.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,9.724137931034482,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,243,12,0.0821428571428571,0.037037037037037,0.1666666666666666,0.9696969696969696,0.3298565840938722,4.015645371577575,2.0,7.0,224.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,7.787878787878788,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,264,13,0.0893470790378006,0.125,0.2307692307692307,0.8804780876494024,0.1592639593908629,1.7825312377977354,3.0,30.0,221.0,10.0,,,,,,,,,,30.0,0.0,6.0,31.673306772908365,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,284,14,0.0712166172106825,0.0845070422535211,0.2142857142857142,0.9222222222222224,0.1744092156968294,2.4489960704096467,3.0,21.0,249.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,24.344444444444445,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,568,28,0.0715474209650582,0.0897887323943662,0.2142857142857142,0.9166666666666666,0.1653846153846153,2.3115384615384613,6.0,45.0,495.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,46.5,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,507,25,0.053763440860215,0.0571992110453648,0.2,0.950207468879668,0.1858134155744024,3.456129529683886,5.0,24.0,458.0,20.0,,,,,,,,,,40.0,1.0,6.0,26.29045643153527,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1338,66,0.0641210374639769,0.0672645739910313,0.1969696969696969,0.9394654088050316,0.1822945039787088,2.842974960926381,13.0,77.0,1195.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,78.63443396226415,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1054,52,0.0482128013300083,0.0569259962049335,0.1923076923076923,0.9500998003992016,0.1633316095959709,3.387722867999191,10.0,50.0,952.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,57.13572854291417,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1642,81,0.0540389972144846,0.1181485992691839,0.1975308641975308,0.885970531710442,0.0900473066969328,1.6663393352679832,16.0,178.0,1383.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,193.62203715566943,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1257,62,0.0373719107896323,0.1352426412092283,0.1935483870967742,0.8677824267782427,0.053775134437836,1.4389185166511305,12.0,158.0,1037.0,50.0,,,,,,,,,,60.0,1.0,12.0,211.15146443514644,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1277,63,0.0394736842105263,0.072043852779953,0.2063492063492063,0.9349258649093904,0.1152904908356405,2.920692434502894,13.0,79.0,1135.0,50.0,,,,,,,,,,70.0,0.0,13.0,99.75864909390444,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,1196,59,0.0340253748558246,0.0376254180602006,0.2033898305084746,0.9709762532981532,0.1979715317981978,5.81834976505212,12.0,33.0,1104.0,47.0,,,,,,,,,,70.0,1.0,12.0,48.61477572559367,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,832,41,0.0451282051282051,0.0564903846153846,0.1951219512195122,0.9506953223767384,0.1575642818378802,3.4914812452712094,8.0,39.0,752.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,45.90265486725664,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m3,,770,38,0.0302547770700636,0.0935064935064935,0.2105263157894736,0.912568306010929,0.0698739977090492,2.3095195032254177,8.0,64.0,668.0,30.0,,,,,,,,,,80.0,1.0,8.0,106.49180327868852,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,183,9,0.1336405529953917,0.1202185792349726,0.2222222222222222,0.8850574712643678,0.2297186561048894,1.7189292543021033,2.0,20.0,154.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,21.60919540229885,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,243,12,0.0821428571428571,0.037037037037037,0.1666666666666666,0.9696969696969696,0.3298565840938722,4.015645371577575,2.0,7.0,224.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,7.787878787878788,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,264,13,0.0893470790378006,0.1174242424242424,0.2307692307692307,0.8884462151394422,0.1687205915303607,1.8883727744359609,3.0,28.0,223.0,10.0,,,,,,,,,,30.0,0.0,6.0,29.561752988047807,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,284,14,0.0712166172106825,0.0352112676056338,0.2142857142857142,0.974074074074074,0.3879155525402083,5.446980883585425,3.0,7.0,263.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,8.114814814814816,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,568,28,0.0715474209650582,0.1161971830985915,0.2142857142857142,0.8888888888888888,0.1293881644934804,1.8084252758274824,6.0,60.0,480.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,62.0,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,507,25,0.053763440860215,0.0571992110453648,0.2,0.950207468879668,0.1858134155744024,3.456129529683886,5.0,24.0,458.0,20.0,,,,,,,,,,40.0,1.0,6.0,26.29045643153527,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1338,66,0.0641210374639769,0.0515695067264574,0.1969696969696969,0.9559748427672956,0.2346164588490513,3.658962302050373,13.0,56.0,1216.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,57.18867924528302,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1054,52,0.0482128013300083,0.0388994307400379,0.1923076923076923,0.969061876247505,0.2394659854134904,4.966854835386707,10.0,31.0,971.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,35.424151696606785,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1642,81,0.0540389972144846,0.1522533495736906,0.1975308641975308,0.8500960922485586,0.0700061410315106,1.295474465480017,16.0,234.0,1327.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,254.53683536194748,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1257,62,0.0373719107896323,0.0612569610182975,0.1935483870967742,0.9456066945606696,0.1213762749164162,3.2477941949408806,12.0,65.0,1130.0,50.0,,,,,,,,,,60.0,1.0,12.0,86.86610878661088,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1277,63,0.0394736842105263,0.0610806577916992,0.2063492063492063,0.9464579901153212,0.1367271089086608,3.463753425686076,13.0,65.0,1149.0,50.0,,,,,,,,,,70.0,0.0,13.0,82.07990115321252,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,1196,59,0.0340253748558246,0.0526755852842809,0.2033898305084746,0.9551451187335092,0.1377221936226266,4.047631927824315,12.0,51.0,1086.0,47.0,,,,,,,,,,70.0,1.0,12.0,75.13192612137203,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,832,41,0.0451282051282051,0.0709134615384615,0.1951219512195122,0.9355246523388115,0.1251293731262524,2.7727531545021846,8.0,51.0,740.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,60.02654867256637,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Cohen_m4,,770,38,0.0302547770700636,0.0714285714285714,0.2105263157894736,0.935792349726776,0.0928021298849481,3.067354608828813,8.0,47.0,685.0,30.0,,,,,,,,,,80.0,1.0,8.0,78.20491803278688,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,183,9,0.1336405529953917,0.0437158469945355,0.2222222222222222,0.9655172413793104,0.4985180794309425,3.7302904564315353,2.0,6.0,168.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,6.482758620689655,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,243,12,0.0821428571428571,0.0905349794238683,0.1666666666666666,0.9134199134199136,0.146958758609244,1.7890631482864492,2.0,20.0,211.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,22.25108225108225,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,264,13,0.0893470790378006,0.3446969696969697,0.2307692307692307,0.649402390438247,0.0606622089744622,0.6789501081372507,3.0,88.0,163.0,10.0,,,,,,,,,,30.0,0.0,6.0,92.90836653386454,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,284,14,0.0712166172106825,0.3274647887323944,0.2142857142857142,0.6666666666666666,0.0469769464984776,0.6596346237494564,3.0,90.0,180.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,104.33333333333331,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,568,28,0.0715474209650582,0.0809859154929577,0.2142857142857142,0.925925925925926,0.1822892133772962,2.547809703250117,6.0,40.0,500.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,41.333333333333336,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,507,25,0.053763440860215,0.1735700197238658,0.2,0.8278008298755186,0.0619059851014641,1.1514513228872334,5.0,83.0,399.0,20.0,,,,,,,,,,40.0,1.0,6.0,90.92116182572614,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1338,66,0.0641210374639769,0.226457399103139,0.1969696969696969,0.7720125786163522,0.0558848819369099,0.8715529902070904,13.0,290.0,982.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,296.1556603773585,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1054,52,0.0482128013300083,0.2182163187855787,0.1923076923076923,0.780439121756487,0.042482580358422,0.8811473132962376,10.0,220.0,782.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,251.39720558882237,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1642,81,0.0540389972144846,0.1760048721071863,0.1975308641975308,0.8251121076233184,0.0606114312273842,1.1216239077644825,16.0,273.0,1288.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,296.9596412556054,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1257,62,0.0373719107896323,0.1614956245027844,0.1935483870967742,0.8401673640167364,0.0449013204244646,1.2014724287772074,12.0,191.0,1004.0,50.0,,,,,,,,,,60.0,1.0,12.0,255.252719665272,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1277,63,0.0394736842105263,0.2819107282693813,0.2063492063492063,0.714168039538715,0.0288133086741167,0.7299371530776249,13.0,347.0,867.0,50.0,,,,,,,,,,70.0,0.0,13.0,438.18039538714993,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,1196,59,0.0340253748558246,0.1112040133779264,0.2033898305084746,0.8935795954265612,0.0630735164271284,1.853719957366792,12.0,121.0,1016.0,47.0,,,,,,,,,,70.0,1.0,12.0,178.25417766051012,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,832,41,0.0451282051282051,0.2487980769230769,0.1951219512195122,0.7484197218710493,0.0353588645622856,0.7835202942779194,8.0,199.0,592.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,234.2212389380531,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_mle,,770,38,0.0302547770700636,0.1467532467532467,0.2105263157894736,0.8565573770491803,0.0437844870126957,1.447192518103837,8.0,105.0,627.0,30.0,,,,,,,,,,80.0,1.0,8.0,174.71311475409837,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,183,9,0.1336405529953917,0.1147540983606557,0.2222222222222222,0.8908045977011494,0.2389204545454545,1.787784090909091,2.0,19.0,155.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,20.528735632183903,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,243,12,0.0821428571428571,0.0946502057613168,0.1666666666666666,0.9090909090909092,0.1409470752089136,1.7158774373259056,2.0,21.0,210.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,23.363636363636363,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,264,13,0.0893470790378006,0.106060606060606,0.2307692307692307,0.900398406374502,0.1852170704710367,2.073006442579681,3.0,25.0,226.0,10.0,,,,,,,,,,30.0,0.0,6.0,26.394422310756973,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,284,14,0.0712166172106825,0.0598591549295774,0.2142857142857142,0.9481481481481482,0.2406297965044313,3.378843392583057,3.0,14.0,256.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,16.22962962962963,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,568,28,0.0715474209650582,0.0757042253521126,0.2142857142857142,0.9314814814814816,0.1941991168205539,2.714271376957045,6.0,37.0,503.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,38.23333333333333,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,507,25,0.053763440860215,0.1341222879684418,0.2,0.8692946058091287,0.0799867241951543,1.4877530700298705,5.0,63.0,419.0,20.0,,,,,,,,,,40.0,1.0,6.0,69.01244813278008,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1338,66,0.0641210374639769,0.1816143497757847,0.1969696969696969,0.8191823899371069,0.0694510433059607,1.0831241360525112,13.0,230.0,1042.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,234.8820754716981,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1054,52,0.0482128013300083,0.1584440227703984,0.1923076923076923,0.843313373253493,0.0585319278795118,1.2140329179147018,10.0,157.0,845.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,179.4061876247505,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1642,81,0.0540389972144846,0.1833130328867235,0.1975308641975308,0.8174247277386291,0.0582079210875317,1.077146580949685,16.0,285.0,1276.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,310.0128122998078,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1257,62,0.0373719107896323,0.2720763723150358,0.1935483870967742,0.7238493723849372,0.026489332224993,0.7088032606655404,12.0,330.0,865.0,50.0,,,,,,,,,,60.0,1.0,12.0,441.01255230125525,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1277,63,0.0394736842105263,0.2028191072826938,0.2063492063492063,0.7973640856672158,0.0401679816747263,1.0175888690930686,13.0,246.0,968.0,50.0,,,,,,,,,,70.0,0.0,13.0,310.6408566721582,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,1196,59,0.0340253748558246,0.1178929765886287,0.2033898305084746,0.8865435356200527,0.0593943034751152,1.7455885123025394,12.0,129.0,1008.0,47.0,,,,,,,,,,70.0,1.0,12.0,190.0395778364116,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,832,41,0.0451282051282051,0.171875,0.1951219512195122,0.8293299620733249,0.0512622900747618,1.1359257459748353,8.0,135.0,656.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,158.89380530973452,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_trunc,,770,38,0.0302547770700636,0.2194805194805194,0.2105263157894736,0.7800546448087432,0.0289967022193172,0.9584173154595392,8.0,161.0,571.0,30.0,,,,,,,,,,80.0,1.0,8.0,267.89344262295083,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,183,9,0.1336405529953917,0.1530054644808743,0.2222222222222222,0.8505747126436781,0.1865986243621034,1.39627246505436,2.0,26.0,148.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,28.091954022988507,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,243,12,0.0821428571428571,0.1152263374485596,0.1666666666666666,0.8874458874458875,0.1170135447637925,1.4245127188635611,2.0,26.0,205.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,28.926406926406926,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,264,13,0.0893470790378006,0.0984848484848484,0.2307692307692307,0.9083665338645418,0.1981318247599,2.2175523463511886,3.0,23.0,228.0,10.0,,,,,,,,,,30.0,0.0,6.0,24.28286852589641,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,284,14,0.0712166172106825,0.0492957746478873,0.2142857142857142,0.9592592592592591,0.2873954052216079,4.035510481653411,3.0,11.0,259.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,12.751851851851852,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,568,28,0.0715474209650582,0.0880281690140845,0.2142857142857142,0.9185185185185184,0.1685099712618653,2.355220761125141,6.0,44.0,496.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,45.46666666666667,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,507,25,0.053763440860215,0.0907297830374753,0.2,0.9149377593360996,0.1178484107579462,2.1919804400978,5.0,41.0,441.0,20.0,,,,,,,,,,40.0,1.0,6.0,44.912863070539416,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1338,66,0.0641210374639769,0.1307922272047832,0.1969696969696969,0.8726415094339622,0.0958102450605483,1.4942092151015858,13.0,162.0,1110.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,165.43867924528303,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1054,52,0.0482128013300083,0.1129032258064516,0.1923076923076923,0.8912175648702595,0.0821889911215072,1.7047130399857444,10.0,109.0,893.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,124.5558882235529,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1642,81,0.0540389972144846,0.1473812423873325,0.1975308641975308,0.8552210121716848,0.072305055831358,1.3380162393534822,16.0,226.0,1335.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,245.8347213324792,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1257,62,0.0373719107896323,0.1909307875894988,0.1935483870967742,0.8092050209205021,0.0378907984019278,1.013884428206424,12.0,228.0,967.0,50.0,,,,,,,,,,60.0,1.0,12.0,304.69958158995814,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1277,63,0.0394736842105263,0.1111981205951448,0.2063492063492063,0.8937397034596376,0.0739068741541357,1.87230747857144,13.0,129.0,1085.0,50.0,,,,,,,,,,70.0,0.0,13.0,162.89703459637562,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,1196,59,0.0340253748558246,0.0944816053511705,0.2033898305084746,0.911169744942832,0.0746311926003314,2.193398101169064,12.0,101.0,1036.0,47.0,,,,,,,,,,70.0,1.0,12.0,148.79067722075638,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,832,41,0.0451282051282051,0.0973557692307692,0.1951219512195122,0.9077117572692794,0.0908449337094177,2.0130411446973246,8.0,73.0,718.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,85.92035398230088,44.0,931.0,24.0,168.0,0.8
CRE,low,0.2,Gaussian_eb,,770,38,0.0302547770700636,0.1129870129870129,0.2105263157894736,0.8920765027322405,0.0573678951390113,1.8961599024894276,8.0,79.0,653.0,30.0,,,,,,,,,,80.0,1.0,8.0,131.45081967213116,38.0,1218.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,183,9,0.1336405529953917,0.2131147540983606,0.2222222222222222,0.7873563218390804,0.138824694618686,1.038791680422582,2.0,37.0,137.0,7.0,,,,,,,,,,20.0,0.0,6.444444444444445,39.97701149425287,29.0,188.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,243,12,0.0821428571428571,0.1193415637860082,0.1666666666666666,0.8831168831168831,0.1131701706179308,1.377723816218289,2.0,27.0,204.0,10.0,,,,,,,,,,20.0,1.0,3.8333333333333335,30.03896103896104,23.0,257.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,264,13,0.0893470790378006,0.1553030303030303,0.2307692307692307,0.848605577689243,0.1300967519004837,1.4560828770400296,3.0,38.0,213.0,10.0,,,,,,,,,,30.0,0.0,6.0,40.1195219123506,26.0,265.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,284,14,0.0712166172106825,0.0845070422535211,0.2142857142857142,0.9222222222222224,0.1744092156968294,2.4489960704096467,3.0,21.0,249.0,11.0,,,,,,,,,,30.0,1.0,5.142857142857143,24.344444444444445,24.0,313.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,568,28,0.0715474209650582,0.0968309859154929,0.2142857142857142,0.9092592592592592,0.1539624443029917,2.151893698281349,6.0,49.0,491.0,22.0,,,,,,,,,,40.0,0.0,9.214285714285714,50.63333333333333,43.0,558.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,507,25,0.053763440860215,0.0867850098619329,0.2,0.9190871369294604,0.1231476750127746,2.290546755237609,5.0,39.0,443.0,20.0,,,,,,,,,,40.0,1.0,6.0,42.72199170124481,30.0,528.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1338,66,0.0641210374639769,0.14050822122571,0.1969696969696969,0.8624213836477987,0.0893286945906545,1.3931261583351513,13.0,175.0,1097.0,53.0,,,,,,,,,,50.0,0.0,17.53030303030303,178.71462264150944,89.0,1299.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1054,52,0.0482128013300083,0.1091081593927893,0.1923076923076923,0.8952095808383234,0.0850536964023849,1.7641309788287771,10.0,105.0,897.0,42.0,,,,,,,,,,50.0,1.0,11.153846153846152,119.98502994011976,58.0,1145.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1642,81,0.0540389972144846,0.074299634591961,0.1975308641975308,0.9320948110185778,0.1424958680602528,2.6369080738984927,16.0,106.0,1455.0,65.0,,,,,,,,,,60.0,0.0,19.160493827160494,115.30301089045484,97.0,1698.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1257,62,0.0373719107896323,0.0787589498806682,0.1935483870967742,0.9271966527196652,0.0935548901023623,2.503347785158374,12.0,87.0,1108.0,50.0,,,,,,,,,,60.0,1.0,12.0,116.26694560669456,62.0,1597.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1277,63,0.0394736842105263,0.0657791699295223,0.2063492063492063,0.9415156507413508,0.1266359077231695,3.2081096623202945,13.0,71.0,1143.0,50.0,,,,,,,,,,70.0,0.0,13.0,89.65650741350906,63.0,1533.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,1196,59,0.0340253748558246,0.1162207357859531,0.2033898305084746,0.8883025505716798,0.0602732706333464,1.7714212081054697,12.0,127.0,1010.0,47.0,,,,,,,,,,70.0,1.0,12.0,187.09322779243624,59.0,1675.0,24.0,168.0,0.8
CRE,low,0.2,NORMA_q_age_set,,832,41,0.0451282051282051,0.0817307692307692,0.1951219512195122,0.9241466498103666,0.1083944669115643,2.4019228463358004,8.0,60.0,731.0,33.0,,,,,,,,,,80.0,0.0,8.585365853658537,70.61946902654867,44.0,931.0,24.0,168.0,0.8
