subset,analyte,method,outcome,exposure,encoding,n,n_events,level,HR,HR_lower,HR_upper,p_value,p_fdr
all,K,Cohen_m3,mortality,window_any,category,57758,4880,high,2.187,2.012,2.378,0.0,1.0064141576811465e-74
all,K,Cohen_m4,mortality,window_any,binary,57758,4880,abnormal,1.527,1.44,1.618,0.0,4.321468093890111e-45
all,K,Cohen_m4,mortality,window_any,z,57758,4880,z,1.46,1.405,1.517,0.0,5.090606218480419e-83
all,K,Cohen_m4,mortality,window_any,category,57758,4880,low,1.411,1.325,1.503,0.0,5.239123923703804e-26
all,K,Cohen_m4,mortality,window_any,category,57758,4880,high,1.847,1.709,1.996,0.0,2.7408093291029428e-53
all,K,Gaussian_mle,mortality,window_any,binary,57607,4867,abnormal,1.609,1.521,1.703,0.0,7.422395171140543e-61
all,K,Gaussian_mle,mortality,window_any,z,57607,4867,z,1.345,1.309,1.382,0.0,1.3145927186209948e-101
all,K,Gaussian_mle,mortality,window_any,category,57607,4867,low,1.436,1.345,1.534,0.0,1.2258054909221142e-26
all,K,Gaussian_mle,mortality,window_any,category,57607,4867,high,1.92,1.786,2.064,0.0,5.371764358123026e-69
all,K,Gaussian_trunc,mortality,window_any,binary,57607,4867,abnormal,1.436,1.357,1.521,0.0,2.515512550185912e-35
all,K,Gaussian_trunc,mortality,window_any,z,57607,4867,z,1.099,1.079,1.12,0.0,1.4061322509912013e-23
all,K,Gaussian_trunc,mortality,window_any,category,57607,4867,low,1.484,1.375,1.601,0.0,6.713546078562814e-24
all,K,Gaussian_trunc,mortality,window_any,category,57607,4867,high,1.412,1.325,1.504,0.0,4.345268484838036e-26
all,K,Gaussian_eb,mortality,window_any,binary,57758,4880,abnormal,1.567,1.481,1.658,0.0,1.7840839522914138e-54
all,K,Gaussian_eb,mortality,window_any,z,57758,4880,z,1.77,1.678,1.867,0.0,1.0688848012633301e-96
all,K,Gaussian_eb,mortality,window_any,category,57758,4880,low,1.4,1.312,1.493,0.0,1.1218984307313969e-23
all,K,Gaussian_eb,mortality,window_any,category,57758,4880,high,1.944,1.801,2.1,0.0,1.3053860856445617e-63
all,K,NORMA_q_age_set,mortality,window_any,binary,57758,4880,abnormal,1.602,1.514,1.694,0.0,1.0716935323730881e-59
all,K,NORMA_q_age_set,mortality,window_any,z,57758,4880,z,1.595,1.525,1.668,0.0,5.2229402612891934e-92
all,K,NORMA_q_age_set,mortality,window_any,category,57758,4880,low,1.416,1.327,1.511,0.0,3.470212590537311e-25
all,K,NORMA_q_age_set,mortality,window_any,category,57758,4880,high,2.025,1.876,2.186,0.0,3.1927549189690615e-72
all,K,NORMA_334f7e21,mortality,window_any,binary,57758,4880,abnormal,1.62,1.531,1.713,0.0,1.1471102929961025e-62
all,K,NORMA_334f7e21,mortality,window_any,z,57758,4880,z,1.597,1.528,1.669,0.0,2.057257498301904e-95
all,K,NORMA_334f7e21,mortality,window_any,category,57758,4880,low,1.438,1.348,1.533,0.0,6.9048352437239265e-28
all,K,NORMA_334f7e21,mortality,window_any,category,57758,4880,high,2.053,1.902,2.217,0.0,8.18335502958739e-75
all,K,NORMA_q_age,mortality,window_any,binary,57758,4880,abnormal,1.61,1.522,1.703,0.0,4.7623577151173154e-61
all,K,NORMA_q_age,mortality,window_any,z,57758,4880,z,1.601,1.53,1.676,0.0,3.6186104780220845e-90
all,K,NORMA_q_age,mortality,window_any,category,57758,4880,low,1.425,1.337,1.519,0.0,4.7554627464974334e-27
all,K,NORMA_q_age,mortality,window_any,category,57758,4880,high,2.105,1.946,2.276,0.0,1.6703454607212176e-76
all,K,NORMA_q_age_set_co,mortality,window_any,binary,57758,4880,abnormal,1.567,1.481,1.658,0.0,1.1860562299127863e-54
all,K,NORMA_q_age_set_co,mortality,window_any,z,57758,4880,z,1.493,1.432,1.557,0.0,2.784106609227047e-78
all,K,NORMA_q_age_set_co,mortality,window_any,category,57758,4880,low,1.395,1.31,1.486,0.0,2.319067538643107e-24
all,K,NORMA_q_age_set_co,mortality,window_any,category,57758,4880,high,2.021,1.871,2.184,0.0,4.911279732182884e-70
all,MCH,PopRI,mortality,window_any,binary,43123,3947,abnormal,1.186,1.112,1.265,0.0,3.395213391734803e-07
all,MCH,PopRI,mortality,window_any,z,43123,3947,z,1.169,1.115,1.225,0.0,7.653738066025694e-11
all,MCH,PopRI,mortality,window_any,category,43123,3947,low,1.103,1.021,1.192,0.01291,0.0170587566411582
all,MCH,PopRI,mortality,window_any,category,43123,3947,high,1.329,1.216,1.454,0.0,8.894444998465245e-10
all,MCH,PerRI,mortality,window_any,binary,42788,3913,abnormal,1.346,1.262,1.435,0.0,2.6043082037669603e-19
all,MCH,PerRI,mortality,window_any,z,42788,3913,z,1.043,1.029,1.057,0.0,4.436032574395697e-10
all,MCH,PerRI,mortality,window_any,category,42788,3913,low,1.268,1.178,1.364,0.0,4.1916877248570247e-10
all,MCH,PerRI,mortality,window_any,category,42788,3913,high,1.467,1.355,1.589,0.0,9.663117357956902e-21
all,MCH,Cohen_m2,mortality,window_any,binary,43123,3947,abnormal,1.163,1.09,1.24,0.0,6.257541401591131e-06
all,MCH,Cohen_m2,mortality,window_any,z,43123,3947,z,1.209,1.13,1.293,0.0,3.936693797591511e-08
all,MCH,Cohen_m2,mortality,window_any,category,43123,3947,low,1.092,1.011,1.179,0.02529,0.031928756034103
all,MCH,Cohen_m2,mortality,window_any,category,43123,3947,high,1.282,1.173,1.401,0.0,7.567290988950624e-08
all,MCH,Cohen_m3,mortality,window_any,binary,43123,3947,abnormal,1.195,1.122,1.272,0.0,3.616106440746677e-08
all,MCH,Cohen_m3,mortality,window_any,z,43123,3947,z,1.129,1.075,1.186,0.0,1.582713918477016e-06
all,MCH,Cohen_m3,mortality,window_any,category,43123,3947,low,1.171,1.093,1.255,1e-05,1.2686714325326138e-05
all,MCH,Cohen_m3,mortality,window_any,category,43123,3947,high,1.254,1.142,1.376,0.0,3.6965830387826313e-06
all,MCH,Cohen_m4,mortality,window_any,binary,43123,3947,abnormal,1.187,1.114,1.264,0.0,1.606073226568138e-07
all,MCH,Cohen_m4,mortality,window_any,z,43123,3947,z,1.163,1.097,1.234,0.0,4.674324184558765e-07
all,MCH,Cohen_m4,mortality,window_any,category,43123,3947,low,1.182,1.103,1.268,0.0,4.68910348793171e-06
all,MCH,Cohen_m4,mortality,window_any,category,43123,3947,high,1.2,1.084,1.327,0.00042,0.0006356697276752
all,MCH,Gaussian_mle,mortality,window_any,binary,42199,3856,abnormal,1.365,1.281,1.454,0.0,1.5717435634479845e-21
all,MCH,Gaussian_mle,mortality,window_any,z,42199,3856,z,1.083,1.059,1.108,0.0,4.768391949783071e-12
all,MCH,Gaussian_mle,mortality,window_any,category,42199,3856,low,1.273,1.183,1.37,0.0,2.148684914275925e-10
all,MCH,Gaussian_mle,mortality,window_any,category,42199,3856,high,1.519,1.399,1.648,0.0,4.321269468854426e-23
all,MCH,Gaussian_trunc,mortality,window_any,binary,42199,3856,abnormal,1.292,1.212,1.377,0.0,6.242883175959806e-15
all,MCH,Gaussian_trunc,mortality,window_any,z,42199,3856,z,1.051,1.028,1.073,1e-05,7.540071807406155e-06
all,MCH,Gaussian_trunc,mortality,window_any,category,42199,3856,low,1.244,1.155,1.34,0.0,1.5392501767531197e-08
all,MCH,Gaussian_trunc,mortality,window_any,category,42199,3856,high,1.354,1.252,1.466,0.0,1.260046449866698e-13
all,MCH,Gaussian_eb,mortality,window_any,binary,43123,3947,abnormal,1.27,1.193,1.352,0.0,1.194618795683246e-13
all,MCH,Gaussian_eb,mortality,window_any,z,43123,3947,z,1.133,1.092,1.175,0.0,3.5602185872887556e-11
all,MCH,Gaussian_eb,mortality,window_any,category,43123,3947,low,1.183,1.099,1.274,1e-05,1.3059722074810466e-05
all,MCH,Gaussian_eb,mortality,window_any,category,43123,3947,high,1.416,1.303,1.538,0.0,5.370458074807157e-16
all,MCH,NORMA_q_age_set,mortality,window_any,binary,43123,3947,abnormal,1.286,1.207,1.369,0.0,1.0786050077130203e-14
all,MCH,NORMA_q_age_set,mortality,window_any,z,43123,3947,z,1.265,1.208,1.324,0.0,1.9425958963540218e-23
all,MCH,NORMA_q_age_set,mortality,window_any,category,43123,3947,low,1.189,1.102,1.282,1e-05,1.3256757718294038e-05
all,MCH,NORMA_q_age_set,mortality,window_any,category,43123,3947,high,1.439,1.324,1.564,0.0,3.9145039946226426e-17
all,MCH,NORMA_334f7e21,mortality,window_any,binary,43123,3947,abnormal,1.271,1.193,1.354,0.0,1.5650313570990013e-13
all,MCH,NORMA_334f7e21,mortality,window_any,z,43123,3947,z,1.236,1.189,1.285,0.0,3.4526078798290457e-26
all,MCH,NORMA_334f7e21,mortality,window_any,category,43123,3947,low,1.183,1.097,1.275,1e-05,2.0549292405605184e-05
all,MCH,NORMA_334f7e21,mortality,window_any,category,43123,3947,high,1.417,1.302,1.542,0.0,1.8341514835330963e-15
all,MCH,NORMA_q_age,mortality,window_any,binary,43123,3947,abnormal,1.291,1.212,1.375,0.0,3.2478653139100093e-15
all,MCH,NORMA_q_age,mortality,window_any,z,43123,3947,z,1.255,1.204,1.309,0.0,3.231461775671541e-26
all,MCH,NORMA_q_age,mortality,window_any,category,43123,3947,low,1.196,1.109,1.289,0.0,5.847340503313672e-06
all,MCH,NORMA_q_age,mortality,window_any,category,43123,3947,high,1.445,1.329,1.571,0.0,1.449623652626424e-17
all,MCH,NORMA_q_age_set_co,mortality,window_any,binary,43123,3947,abnormal,1.32,1.24,1.405,0.0,5.975714996406137e-18
all,MCH,NORMA_q_age_set_co,mortality,window_any,z,43123,3947,z,1.184,1.144,1.225,0.0,4.395826148893185e-22
all,MCH,NORMA_q_age_set_co,mortality,window_any,category,43123,3947,low,1.25,1.163,1.345,0.0,3.937858619771357e-09
all,MCH,NORMA_q_age_set_co,mortality,window_any,category,43123,3947,high,1.431,1.319,1.553,0.0,2.141807554605215e-17
all,MCHC,PopRI,mortality,window_any,binary,46124,4206,abnormal,1.192,1.114,1.274,0.0,4.178380566659646e-07
all,MCHC,PopRI,mortality,window_any,z,46124,4206,z,1.136,1.093,1.181,0.0,1.2489380158498692e-10
all,MCHC,PopRI,mortality,window_any,category,46124,4206,low,1.181,1.104,1.263,0.0,2.3233274288006e-06
all,MCHC,PopRI,mortality,window_any,category,46124,4206,high,3.587,2.607,4.937,0.0,1.1745563730039663e-14
all,MCHC,PerRI,mortality,window_any,binary,46000,4199,abnormal,1.365,1.266,1.47,0.0,6.174343822376695e-16
all,MCHC,PerRI,mortality,window_any,z,46000,4199,z,1.062,1.05,1.074,0.0,1.1051399356878688e-25
all,MCHC,PerRI,mortality,window_any,category,46000,4199,low,1.27,1.176,1.372,0.0,2.350218821383832e-09
all,MCHC,PerRI,mortality,window_any,category,46000,4199,high,1.817,1.649,2.002,0.0,1.0810424552452626e-32
all,MCHC,Cohen_m2,mortality,window_any,binary,46124,4206,abnormal,1.374,1.27,1.485,0.0,3.275121146943248e-15
all,MCHC,Cohen_m2,mortality,window_any,z,46124,4206,z,1.286,1.242,1.331,0.0,1.1224274683122305e-45
all,MCHC,Cohen_m2,mortality,window_any,category,46124,4206,low,1.313,1.212,1.423,0.0,7.189097286913171e-11
all,MCHC,Cohen_m2,mortality,window_any,category,46124,4206,high,1.616,1.464,1.783,0.0,5.0694585674978215e-21
all,MCHC,Cohen_m3,mortality,window_any,binary,46124,4206,abnormal,1.316,1.227,1.411,0.0,1.8155321165095232e-14
all,MCHC,Cohen_m3,mortality,window_any,z,46124,4206,z,1.303,1.25,1.359,0.0,4.5581004227610303e-35
all,MCHC,Cohen_m3,mortality,window_any,category,46124,4206,low,1.271,1.185,1.364,0.0,5.857886025959565e-11
all,MCHC,Cohen_m3,mortality,window_any,category,46124,4206,high,1.958,1.723,2.225,0.0,2.55767163581249e-24
all,MCHC,Cohen_m4,mortality,window_any,binary,46124,4206,abnormal,1.334,1.244,1.431,0.0,1.038652739350247e-15
all,MCHC,Cohen_m4,mortality,window_any,z,46124,4206,z,1.3,1.249,1.353,0.0,9.179086473068776e-38
all,MCHC,Cohen_m4,mortality,window_any,category,46124,4206,low,1.292,1.203,1.387,0.0,3.655748048339541e-12
all,MCHC,Cohen_m4,mortality,window_any,category,46124,4206,high,1.81,1.604,2.043,0.0,2.7286936839818808e-21
all,MCHC,Gaussian_mle,mortality,window_any,binary,44794,4068,abnormal,1.31,1.217,1.41,0.0,9.658983576266717e-13
all,MCHC,Gaussian_mle,mortality,window_any,z,44794,4068,z,1.036,1.018,1.054,6e-05,7.102636029941543e-05
all,MCHC,Gaussian_mle,mortality,window_any,category,44794,4068,low,1.278,1.186,1.376,0.0,2.1102200075933568e-10
all,MCHC,Gaussian_mle,mortality,window_any,category,44794,4068,high,1.923,1.662,2.225,0.0,4.518755908188761e-18
all,MCHC,Gaussian_trunc,mortality,window_any,binary,44794,4068,abnormal,1.23,1.137,1.33,0.0,3.395213391734803e-07
all,MCHC,Gaussian_trunc,mortality,window_any,z,44794,4068,z,1.031,1.013,1.049,0.00077,0.0008428101970749
all,MCHC,Gaussian_trunc,mortality,window_any,category,44794,4068,low,1.294,1.193,1.403,0.0,1.0132815249289935e-09
all,MCHC,Gaussian_trunc,mortality,window_any,category,44794,4068,high,1.08,0.98,1.19,0.12025,0.1379636872424423
all,MCHC,Gaussian_eb,mortality,window_any,binary,46124,4206,abnormal,1.288,1.201,1.381,0.0,2.113479674808912e-12
all,MCHC,Gaussian_eb,mortality,window_any,z,46124,4206,z,1.173,1.134,1.214,0.0,7.616465397169228e-20
all,MCHC,Gaussian_eb,mortality,window_any,category,46124,4206,low,1.263,1.177,1.355,0.0,1.7767519652102827e-10
all,MCHC,Gaussian_eb,mortality,window_any,category,46124,4206,high,2.344,1.953,2.812,0.0,1.668490057425602e-19
all,MCHC,NORMA_q_age_set,mortality,window_any,binary,46124,4206,abnormal,1.262,1.178,1.352,0.0,6.242014233289073e-11
all,MCHC,NORMA_q_age_set,mortality,window_any,z,46124,4206,z,1.265,1.212,1.32,0.0,4.52908014584877e-27
all,MCHC,NORMA_q_age_set,mortality,window_any,category,46124,4206,low,1.235,1.152,1.324,0.0,5.131523005660717e-09
all,MCHC,NORMA_q_age_set,mortality,window_any,category,46124,4206,high,2.24,1.88,2.67,0.0,6.309943188519334e-19
all,MCHC,NORMA_334f7e21,mortality,window_any,binary,46124,4206,abnormal,1.276,1.19,1.367,0.0,9.245337749177759e-12
all,MCHC,NORMA_334f7e21,mortality,window_any,z,46124,4206,z,1.235,1.188,1.284,0.0,2.4541693155719327e-26
all,MCHC,NORMA_334f7e21,mortality,window_any,category,46124,4206,low,1.247,1.163,1.337,0.0,1.1691269428609027e-09
all,MCHC,NORMA_334f7e21,mortality,window_any,category,46124,4206,high,2.364,1.985,2.814,0.0,1.4557181099875484e-21
all,MCHC,NORMA_q_age,mortality,window_any,binary,46124,4206,abnormal,1.277,1.192,1.37,0.0,8.62518677942233e-12
all,MCHC,NORMA_q_age,mortality,window_any,z,46124,4206,z,1.277,1.225,1.332,0.0,4.0754388650608185e-30
all,MCHC,NORMA_q_age,mortality,window_any,category,46124,4206,low,1.25,1.165,1.34,0.0,1.000380792887599e-09
all,MCHC,NORMA_q_age,mortality,window_any,category,46124,4206,high,2.218,1.871,2.629,0.0,1.3071232559389424e-19
all,MCHC,NORMA_q_age_set_co,mortality,window_any,binary,46124,4206,abnormal,1.305,1.214,1.402,0.0,6.069642656312071e-13
all,MCHC,NORMA_q_age_set_co,mortality,window_any,z,46124,4206,z,1.158,1.122,1.195,0.0,1.1411297509129566e-19
all,MCHC,NORMA_q_age_set_co,mortality,window_any,category,46124,4206,low,1.277,1.188,1.372,0.0,7.850420536565054e-11
all,MCHC,NORMA_q_age_set_co,mortality,window_any,category,46124,4206,high,2.064,1.757,2.425,0.0,3.284499934398942e-18
all,MCV,PopRI,mortality,window_any,binary,45418,4145,abnormal,1.368,1.266,1.478,0.0,4.2178569881200135e-15
all,MCV,PopRI,mortality,window_any,z,45418,4145,z,1.477,1.377,1.584,0.0,1.9357945628993203e-27
all,MCV,PopRI,mortality,window_any,category,45418,4145,low,1.147,0.973,1.352,0.10252,0.1185348983515399
all,MCV,PopRI,mortality,window_any,category,45418,4145,high,1.432,1.316,1.558,0.0,2.364896511643275e-16
all,MCV,PerRI,mortality,window_any,binary,45368,4139,abnormal,1.511,1.421,1.608,0.0,6.664225221182818e-39
all,MCV,PerRI,mortality,window_any,z,45368,4139,z,1.062,1.05,1.074,0.0,1.1794719985199215e-26
all,MCV,PerRI,mortality,window_any,category,45368,4139,low,1.427,1.315,1.549,0.0,4.470845964839664e-17
all,MCV,PerRI,mortality,window_any,category,45368,4139,high,1.564,1.46,1.675,0.0,1.6762143675439474e-36
all,MCV,Cohen_m2,mortality,window_any,binary,45418,4145,abnormal,1.397,1.294,1.509,0.0,2.5731006421806705e-17
all,MCV,Cohen_m2,mortality,window_any,z,45418,4145,z,2.174,1.962,2.408,0.0,1.3409107599913398e-49
all,MCV,Cohen_m2,mortality,window_any,category,45418,4145,low,1.298,1.116,1.511,0.00073,0.0010895362815786
all,MCV,Cohen_m2,mortality,window_any,category,45418,4145,high,1.427,1.311,1.554,0.0,5.843519707739484e-16
all,MCV,Cohen_m3,mortality,window_any,binary,45418,4145,abnormal,1.416,1.316,1.525,0.0,4.186612444218091e-20
all,MCV,Cohen_m3,mortality,window_any,z,45418,4145,z,1.76,1.615,1.919,0.0,1.489056072214978e-37
all,MCV,Cohen_m3,mortality,window_any,category,45418,4145,low,1.395,1.224,1.59,0.0,1.179819587470576e-06
all,MCV,Cohen_m3,mortality,window_any,category,45418,4145,high,1.424,1.31,1.548,0.0,2.626859746402546e-16
all,MCV,Cohen_m4,mortality,window_any,binary,45418,4145,abnormal,1.312,1.212,1.42,0.0,2.526352857954545e-11
all,MCV,Cohen_m4,mortality,window_any,z,45418,4145,z,1.919,1.712,2.15,0.0,4.4937255530828506e-29
all,MCV,Cohen_m4,mortality,window_any,category,45418,4145,low,1.19,1.02,1.387,0.02651,0.0333937611272386
all,MCV,Cohen_m4,mortality,window_any,category,45418,4145,high,1.353,1.239,1.478,0.0,3.8796095684645857e-11
all,MCV,Gaussian_mle,mortality,window_any,binary,45137,4116,abnormal,1.582,1.486,1.684,0.0,2.3485230392613874e-46
all,MCV,Gaussian_mle,mortality,window_any,z,45137,4116,z,1.17,1.144,1.197,0.0,6.033096098602977e-41
all,MCV,Gaussian_mle,mortality,window_any,category,45137,4116,low,1.479,1.34,1.632,0.0,1.7045858845578138e-14
all,MCV,Gaussian_mle,mortality,window_any,category,45137,4116,high,1.628,1.519,1.746,0.0,5.2973089474972176e-42
all,MCV,Gaussian_trunc,mortality,window_any,binary,45137,4116,abnormal,1.556,1.463,1.655,0.0,5.29077422826678e-44
all,MCV,Gaussian_trunc,mortality,window_any,z,45137,4116,z,1.146,1.122,1.17,0.0,2.268251181597508e-37
all,MCV,Gaussian_trunc,mortality,window_any,category,45137,4116,low,1.455,1.329,1.593,0.0,1.6240742454320506e-15
all,MCV,Gaussian_trunc,mortality,window_any,category,45137,4116,high,1.611,1.502,1.728,0.0,7.529699674948819e-40
all,MCV,Gaussian_eb,mortality,window_any,binary,45418,4145,abnormal,1.614,1.512,1.722,0.0,9.619139479083523e-47
all,MCV,Gaussian_eb,mortality,window_any,z,45418,4145,z,1.41,1.351,1.473,0.0,2.0703139195225342e-54
all,MCV,Gaussian_eb,mortality,window_any,category,45418,4145,low,1.55,1.386,1.734,0.0,3.905692750067772e-14
all,MCV,Gaussian_eb,mortality,window_any,category,45418,4145,high,1.637,1.523,1.759,0.0,2.8738414657450966e-40
all,MCV,NORMA_q_age_set,mortality,window_any,binary,45418,4145,abnormal,1.625,1.52,1.738,0.0,2.7781071785851386e-45
all,MCV,NORMA_q_age_set,mortality,window_any,z,45418,4145,z,1.451,1.392,1.512,0.0,1.4836187699566963e-68
all,MCV,NORMA_q_age_set,mortality,window_any,category,45418,4145,low,1.475,1.311,1.661,0.0,2.6971526340289087e-10
all,MCV,NORMA_q_age_set,mortality,window_any,category,45418,4145,high,1.683,1.562,1.813,0.0,7.048535516802702e-42
all,MCV,NORMA_334f7e21,mortality,window_any,binary,45418,4145,abnormal,1.633,1.528,1.745,0.0,5.323793618599592e-47
all,MCV,NORMA_334f7e21,mortality,window_any,z,45418,4145,z,1.372,1.325,1.42,0.0,1.770909443106513e-70
all,MCV,NORMA_334f7e21,mortality,window_any,category,45418,4145,low,1.467,1.31,1.644,0.0,8.717990571378628e-11
all,MCV,NORMA_334f7e21,mortality,window_any,category,45418,4145,high,1.702,1.58,1.833,0.0,4.60058992956623e-44
all,MCV,NORMA_q_age,mortality,window_any,binary,45418,4145,abnormal,1.641,1.536,1.752,0.0,1.0359585795941067e-48
all,MCV,NORMA_q_age,mortality,window_any,z,45418,4145,z,1.383,1.335,1.433,0.0,1.0641205045060693e-72
all,MCV,NORMA_q_age,mortality,window_any,category,45418,4145,low,1.546,1.388,1.721,0.0,4.821284902220972e-15
all,MCV,NORMA_q_age,mortality,window_any,category,45418,4145,high,1.683,1.563,1.814,0.0,5.741947598235337e-42
all,MCV,NORMA_q_age_set_co,mortality,window_any,binary,45418,4145,abnormal,1.576,1.479,1.678,0.0,1.2051630041606065e-44
all,MCV,NORMA_q_age_set_co,mortality,window_any,z,45418,4145,z,1.285,1.248,1.322,0.0,2.5701851111811585e-64
all,MCV,NORMA_q_age_set_co,mortality,window_any,category,45418,4145,low,1.451,1.318,1.596,0.0,6.204489184143114e-14
all,MCV,NORMA_q_age_set_co,mortality,window_any,category,45418,4145,high,1.645,1.53,1.768,0.0,9.142973990138599e-41
all,NA,PopRI,mortality,window_any,binary,54916,4743,abnormal,1.463,1.382,1.549,0.0,1.7145061508561435e-38
all,NA,PopRI,mortality,window_any,z,54916,4743,z,1.377,1.325,1.43,0.0,4.756451579381002e-60
all,NA,PopRI,mortality,window_any,category,54916,4743,low,1.029,0.959,1.103,0.42444,0.4568556985271974
all,NA,PopRI,mortality,window_any,category,54916,4743,high,2.415,2.255,2.587,0.0,5.294331166450438e-139
all,NA,PerRI,mortality,window_any,binary,54911,4743,abnormal,1.539,1.447,1.637,0.0,4.430777384778659e-42
all,NA,PerRI,mortality,window_any,z,54911,4743,z,1.11,1.097,1.123,0.0,2.4190959677190136e-64
all,NA,PerRI,mortality,window_any,category,54911,4743,low,1.098,1.019,1.183,0.01376,0.0179429231676185
all,NA,PerRI,mortality,window_any,category,54911,4743,high,2.117,1.978,2.266,0.0,1.3201766021723145e-102
all,NA,Cohen_m2,mortality,window_any,binary,54916,4743,abnormal,1.569,1.467,1.678,0.0,6.639821822704057e-39
all,NA,Cohen_m2,mortality,window_any,z,54916,4743,z,1.33,1.296,1.365,0.0,1.2271393475435276e-102
all,NA,Cohen_m2,mortality,window_any,category,54916,4743,low,1.133,1.05,1.223,0.00128,0.0018941155971201
all,NA,Cohen_m2,mortality,window_any,category,54916,4743,high,2.31,2.146,2.486,0.0,4.682427571222304e-109
