model_type,method,outcome,subset,panel,n_test,n_events_test,concordance_test,concordance_lower,concordance_upper,time_window
penalized_cox,PerRI,mortality,all,all,1660.0,207.0,0.6593,0.598,0.6982,30
penalized_cox,PerRI,mortality,all,all,1660.0,207.0,0.6593,0.598,0.6982,7
penalized_cox,PerRI,mortality,all,all,1660.0,207.0,0.6593,0.598,0.6982,all
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,1
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,14
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,2
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,30
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,7
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.6593,0.598,0.6982,all
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,1
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,14
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,2
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,30
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,7
penalized_cox,PerRI,prolonged_los,all,all,1657.0,292.0,0.5226,0.4894,0.5536,all
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,1
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,14
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,2
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,30
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,7
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5226,0.4894,0.5536,all
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,1
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,14
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,2
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,30
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,7
penalized_cox,PerRI,sepsis,all,all,1655.0,364.0,0.5494,0.5202,0.5757,all
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,1
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,14
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,2
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,30
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,7
penalized_cox,PerRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5494,0.5202,0.5757,all
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,1
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,14
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,2
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,30
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,7
penalized_cox,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,all
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,1
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,14
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,2
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,30
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,7
penalized_cox,PopRI,aki,all_eval_pop_normal,all,1657.0,238.0,0.5528,0.5161,0.5846,all
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,1
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,14
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,2
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,30
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,7
penalized_cox,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,all
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,1
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,14
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,2
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,30
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,7
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1660.0,207.0,0.7095,0.6668,0.7478,all
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,1
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,14
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,2
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,30
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,7
penalized_cox,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,all
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,1
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,14
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,2
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,30
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,7
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1657.0,292.0,0.5107,0.4658,0.5498,all
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,1
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,14
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,2
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,30
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,7
penalized_cox,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,all
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,1
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,14
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,2
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,30
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,7
penalized_cox,PopRI,sepsis,all_eval_pop_normal,all,1655.0,364.0,0.5506,0.5245,0.577,all
swap,Cohen_m2,aki,all,all,,,,,,7
swap,Cohen_m2,aki,all,all,,,,,,14
swap,Cohen_m2,aki,all,all,,,,,,30
swap,Cohen_m2,aki,all,all,1657.0,238.0,0.5577,0.5167,0.59,all
swap,Cohen_m2,mortality,all,all,1660.0,207.0,0.6607,0.611,0.7005,all
swap,Cohen_m2,prolonged_los,all,all,1657.0,292.0,0.5004,0.4567,0.5401,all
swap,Cohen_m2,sepsis,all,all,,,,,,7
swap,Cohen_m2,sepsis,all,all,,,,,,14
swap,Cohen_m2,sepsis,all,all,,,,,,30
swap,Cohen_m2,sepsis,all,all,1655.0,364.0,0.5655,0.5357,0.592,all
swap,Cohen_m3,aki,all,all,,,,,,7
swap,Cohen_m3,aki,all,all,,,,,,14
swap,Cohen_m3,aki,all,all,,,,,,30
swap,Cohen_m3,aki,all,all,1657.0,238.0,0.5801,0.5433,0.611,all
swap,Cohen_m3,mortality,all,all,1660.0,207.0,0.6684,0.6253,0.7051,all
swap,Cohen_m3,prolonged_los,all,all,1657.0,292.0,0.5302,0.4792,0.5674,all
swap,Cohen_m3,sepsis,all,all,,,,,,7
swap,Cohen_m3,sepsis,all,all,,,,,,14
swap,Cohen_m3,sepsis,all,all,,,,,,30
swap,Cohen_m3,sepsis,all,all,1655.0,364.0,0.5457,0.516,0.5717,all
swap,Cohen_m4,aki,all,all,,,,,,7
swap,Cohen_m4,aki,all,all,,,,,,14
swap,Cohen_m4,aki,all,all,,,,,,30
swap,Cohen_m4,aki,all,all,1657.0,238.0,0.5593,0.5151,0.5932,all
swap,Cohen_m4,mortality,all,all,1660.0,207.0,0.6802,0.6379,0.7189,all
swap,Cohen_m4,prolonged_los,all,all,1657.0,292.0,0.5296,0.4866,0.5648,all
swap,Cohen_m4,sepsis,all,all,,,,,,7
swap,Cohen_m4,sepsis,all,all,,,,,,14
swap,Cohen_m4,sepsis,all,all,,,,,,30
swap,Cohen_m4,sepsis,all,all,1655.0,364.0,0.5507,0.5241,0.5795,all
swap,Gaussian_eb,aki,all,all,,,,,,7
swap,Gaussian_eb,aki,all,all,,,,,,14
swap,Gaussian_eb,aki,all,all,,,,,,30
swap,Gaussian_eb,aki,all,all,1657.0,238.0,0.5308,0.4943,0.5621,all
swap,Gaussian_eb,mortality,all,all,1660.0,207.0,0.6831,0.6358,0.7209,all
swap,Gaussian_eb,prolonged_los,all,all,1657.0,292.0,0.5159,0.4792,0.5595,all
swap,Gaussian_eb,sepsis,all,all,,,,,,7
swap,Gaussian_eb,sepsis,all,all,,,,,,14
swap,Gaussian_eb,sepsis,all,all,,,,,,30
swap,Gaussian_eb,sepsis,all,all,1655.0,364.0,0.5638,0.5389,0.5944,all
swap,Gaussian_mle,aki,all,all,,,,,,7
swap,Gaussian_mle,aki,all,all,,,,,,14
swap,Gaussian_mle,aki,all,all,,,,,,30
swap,Gaussian_mle,aki,all,all,1657.0,238.0,0.528,0.4893,0.5585,all
swap,Gaussian_mle,mortality,all,all,1660.0,207.0,0.691,0.6452,0.7286,all
swap,Gaussian_mle,prolonged_los,all,all,1657.0,292.0,0.5116,0.4743,0.5486,all
swap,Gaussian_mle,sepsis,all,all,,,,,,7
swap,Gaussian_mle,sepsis,all,all,,,,,,14
swap,Gaussian_mle,sepsis,all,all,,,,,,30
swap,Gaussian_mle,sepsis,all,all,1655.0,364.0,0.5564,0.5312,0.585,all
swap,Gaussian_trunc,aki,all,all,,,,,,7
swap,Gaussian_trunc,aki,all,all,,,,,,14
swap,Gaussian_trunc,aki,all,all,,,,,,30
swap,Gaussian_trunc,aki,all,all,1657.0,238.0,0.511,0.4718,0.5451,all
swap,Gaussian_trunc,mortality,all,all,1660.0,207.0,0.6676,0.6212,0.7087,all
swap,Gaussian_trunc,prolonged_los,all,all,1657.0,292.0,0.4934,0.4549,0.5369,all
swap,Gaussian_trunc,sepsis,all,all,,,,,,7
swap,Gaussian_trunc,sepsis,all,all,,,,,,14
swap,Gaussian_trunc,sepsis,all,all,,,,,,30
swap,Gaussian_trunc,sepsis,all,all,1655.0,364.0,0.5557,0.5307,0.5846,all
swap,NORMA_334f7e21,aki,all,all,,,,,,7
swap,NORMA_334f7e21,aki,all,all,,,,,,14
swap,NORMA_334f7e21,aki,all,all,,,,,,30
swap,NORMA_334f7e21,aki,all,all,1657.0,238.0,0.548,0.5155,0.5809,all
swap,NORMA_334f7e21,mortality,all,all,1660.0,207.0,0.7105,0.6631,0.7458,all
swap,NORMA_334f7e21,prolonged_los,all,all,1657.0,292.0,0.5057,0.4608,0.5465,all
swap,NORMA_334f7e21,sepsis,all,all,,,,,,7
swap,NORMA_334f7e21,sepsis,all,all,,,,,,14
swap,NORMA_334f7e21,sepsis,all,all,,,,,,30
swap,NORMA_334f7e21,sepsis,all,all,1655.0,364.0,0.5503,0.5247,0.5768,all
swap,NORMA_q_age,aki,all,all,,,,,,7
swap,NORMA_q_age,aki,all,all,,,,,,14
swap,NORMA_q_age,aki,all,all,,,,,,30
swap,NORMA_q_age,aki,all,all,1657.0,238.0,0.5388,0.5055,0.5709,all
swap,NORMA_q_age,mortality,all,all,1660.0,207.0,0.7086,0.6615,0.7454,all
swap,NORMA_q_age,prolonged_los,all,all,1657.0,292.0,0.5045,0.4595,0.5445,all
swap,NORMA_q_age,sepsis,all,all,,,,,,7
swap,NORMA_q_age,sepsis,all,all,,,,,,14
swap,NORMA_q_age,sepsis,all,all,,,,,,30
swap,NORMA_q_age,sepsis,all,all,1655.0,364.0,0.5508,0.5237,0.5791,all
swap,NORMA_q_age_set,aki,all,all,,,,,,7
swap,NORMA_q_age_set,aki,all,all,,,,,,14
swap,NORMA_q_age_set,aki,all,all,,,,,,30
swap,NORMA_q_age_set,aki,all,all,1657.0,238.0,0.5495,0.5141,0.5813,all
swap,NORMA_q_age_set,mortality,all,all,1660.0,207.0,0.7055,0.6599,0.7413,all
swap,NORMA_q_age_set,prolonged_los,all,all,1657.0,292.0,0.5022,0.4592,0.5455,all
swap,NORMA_q_age_set,sepsis,all,all,,,,,,7
swap,NORMA_q_age_set,sepsis,all,all,,,,,,14
swap,NORMA_q_age_set,sepsis,all,all,,,,,,30
swap,NORMA_q_age_set,sepsis,all,all,1655.0,364.0,0.5467,0.5198,0.5751,all
swap,NORMA_q_age_set_co,aki,all,all,,,,,,7
swap,NORMA_q_age_set_co,aki,all,all,,,,,,14
swap,NORMA_q_age_set_co,aki,all,all,,,,,,30
swap,NORMA_q_age_set_co,aki,all,all,1657.0,238.0,0.538,0.5036,0.5679,all
swap,NORMA_q_age_set_co,mortality,all,all,1660.0,207.0,0.6953,0.6499,0.7342,all
swap,NORMA_q_age_set_co,prolonged_los,all,all,1657.0,292.0,0.4969,0.4533,0.5402,all
swap,NORMA_q_age_set_co,sepsis,all,all,,,,,,7
swap,NORMA_q_age_set_co,sepsis,all,all,,,,,,14
swap,NORMA_q_age_set_co,sepsis,all,all,,,,,,30
swap,NORMA_q_age_set_co,sepsis,all,all,1655.0,364.0,0.545,0.5182,0.573,all
swap,PerRI,aki,all,all,,,,,,7
swap,PerRI,aki,all,all,,,,,,14
swap,PerRI,aki,all,all,,,,,,30
swap,PerRI,aki,all,all,1657.0,238.0,0.5329,0.4934,0.572,all
swap,PerRI,mortality,all,all,1660.0,207.0,0.6466,0.5924,0.6903,all
swap,PerRI,prolonged_los,all,all,1657.0,292.0,0.4854,0.4444,0.5279,all
swap,PerRI,sepsis,all,all,,,,,,7
swap,PerRI,sepsis,all,all,,,,,,14
swap,PerRI,sepsis,all,all,,,,,,30
swap,PerRI,sepsis,all,all,1655.0,364.0,0.5563,0.5312,0.5862,all
swap,PopRI,aki,all,all,,,,,,7
swap,PopRI,aki,all,all,,,,,,14
swap,PopRI,aki,all,all,,,,,,30
swap,PopRI,aki,all,all,1657.0,238.0,0.5528,0.5161,0.5846,all
swap,PopRI,mortality,all,all,1660.0,207.0,0.7095,0.6668,0.7478,all
swap,PopRI,prolonged_los,all,all,1657.0,292.0,0.5107,0.4658,0.5498,all
swap,PopRI,sepsis,all,all,,,,,,7
swap,PopRI,sepsis,all,all,,,,,,14
swap,PopRI,sepsis,all,all,,,,,,30
swap,PopRI,sepsis,all,all,1655.0,364.0,0.5506,0.5245,0.577,all
