subset,outcome,analyte,method,n,n_events,auc,auc_lo,auc_hi,auc_base,auc_adj,auc_gain,prevalence,ap,ap_lift,delta_vs_norma,p_vs_norma
all,mortality,AST,NORMA_334f7e21,12651,1554,0.6208,0.6057,0.6359,0.526,0.6109,0.0848,0.1228,0.1905,1.551,-0.0025,0.071491
all,mortality,AST,NORMA_q_age,12651,1554,0.6223,0.6072,0.6374,0.526,0.611,0.0849,0.1228,0.1908,1.553,-0.0009,0.500131
all,mortality,AST,NORMA_q_age_set,12651,1554,0.6233,0.6082,0.6383,0.526,0.6112,0.0852,0.1228,0.1895,1.542,,
all,mortality,AST,NORMA_q_age_set_co,12651,1554,0.6146,0.5994,0.6298,0.526,0.6026,0.0765,0.1228,0.181,1.474,-0.0087,0.002471
all,mortality,AST,PerRI,12651,1554,0.5458,0.5305,0.5611,0.526,0.543,0.017,0.1228,0.1417,1.154,-0.0774,0.0
all,mortality,AST,PopRI,12651,1554,0.6189,0.6035,0.6344,0.526,0.6174,0.0913,0.1228,0.1823,1.484,-0.0043,0.388512
all,mortality,BUN,Cohen_m2,57430,5857,0.6939,0.6865,0.7013,0.5617,0.7024,0.1407,0.102,0.2088,2.047,0.0064,0.022694
all,mortality,BUN,Cohen_m3,57430,5857,0.698,0.6907,0.7054,0.5617,0.7059,0.1442,0.102,0.2117,2.075,0.0106,7.8e-05
all,mortality,BUN,Cohen_m4,57430,5857,0.6906,0.6831,0.698,0.5617,0.7,0.1383,0.102,0.2044,2.004,0.0031,0.256492
all,mortality,BUN,Gaussian_eb,57430,5857,0.6985,0.6912,0.7059,0.5617,0.7063,0.1446,0.102,0.2113,2.071,0.011,1.2e-05
all,mortality,BUN,Gaussian_mle,56485,5752,0.6886,0.6812,0.6959,0.56,0.6856,0.1257,0.1018,0.1934,1.899,0.001,0.692917
all,mortality,BUN,Gaussian_trunc,56485,5752,0.657,0.6493,0.6647,0.56,0.66,0.1,0.1018,0.177,1.738,-0.0306,0.0
all,mortality,BUN,NORMA_334f7e21,57430,5857,0.6886,0.6811,0.696,0.5617,0.696,0.1343,0.102,0.2142,2.1,0.0011,0.110552
all,mortality,BUN,NORMA_q_age,57430,5857,0.6905,0.6831,0.698,0.5617,0.6978,0.1361,0.102,0.2194,2.151,0.0031,1.3e-05
all,mortality,BUN,NORMA_q_age_set,57430,5857,0.6875,0.68,0.6949,0.5617,0.6932,0.1315,0.102,0.2144,2.102,,
all,mortality,BUN,NORMA_q_age_set_co,57430,5857,0.6803,0.6728,0.6878,0.5617,0.6881,0.1264,0.102,0.208,2.039,-0.0072,0.0
all,mortality,BUN,PerRI,57424,5857,0.5613,0.5535,0.5691,0.5617,0.5847,0.023,0.102,0.1234,1.21,-0.1261,0.0
all,mortality,BUN,PopRI,57430,5857,0.6974,0.6901,0.7048,0.5617,0.7042,0.1426,0.102,0.2068,2.028,0.01,0.000109
all,mortality,CA,Cohen_m2,56928,6027,0.6607,0.653,0.6684,0.5592,0.6816,0.1224,0.1059,0.2215,2.092,0.0234,0.0
all,mortality,CA,Cohen_m3,56928,6027,0.6615,0.6539,0.6692,0.5592,0.681,0.1219,0.1059,0.2206,2.084,0.0243,0.0
all,mortality,CA,Cohen_m4,56928,6027,0.6671,0.6595,0.6748,0.5592,0.6838,0.1247,0.1059,0.2258,2.132,0.0299,0.0
all,mortality,CA,Gaussian_eb,56928,6027,0.6657,0.6581,0.6733,0.5592,0.6798,0.1206,0.1059,0.2231,2.107,0.0285,0.0
all,mortality,CA,Gaussian_mle,55787,5915,0.6394,0.6318,0.6469,0.5622,0.6459,0.0837,0.106,0.1661,1.566,0.0015,0.59401
all,mortality,CA,Gaussian_trunc,55787,5915,0.593,0.5855,0.6006,0.5622,0.5996,0.0373,0.106,0.1358,1.281,-0.0448,0.0
all,mortality,CA,NORMA_334f7e21,56928,6027,0.6394,0.6318,0.6469,0.5592,0.6474,0.0882,0.1059,0.1829,1.727,0.0021,0.001073
all,mortality,CA,NORMA_q_age,56928,6027,0.6433,0.6357,0.6508,0.5592,0.6506,0.0914,0.1059,0.1871,1.768,0.006,0.0
all,mortality,CA,NORMA_q_age_set,56928,6027,0.6372,0.6297,0.6448,0.5592,0.6452,0.0861,0.1059,0.1827,1.725,,
all,mortality,CA,NORMA_q_age_set_co,56928,6027,0.6287,0.6212,0.6363,0.5592,0.6387,0.0796,0.1059,0.1715,1.62,-0.0085,0.0
all,mortality,CA,PerRI,56928,6027,0.54,0.5323,0.5478,0.5592,0.5708,0.0116,0.1059,0.1219,1.152,-0.0972,0.0
all,mortality,CA,PopRI,56928,6027,0.6628,0.6551,0.6705,0.5592,0.6746,0.1154,0.1059,0.22,2.078,0.0256,0.0
all,mortality,CL,Cohen_m2,59051,6178,0.631,0.6234,0.6386,0.5774,0.6591,0.0817,0.1046,0.1822,1.742,0.0046,0.142149
all,mortality,CL,Cohen_m3,59051,6178,0.6453,0.6377,0.6529,0.5774,0.674,0.0966,0.1046,0.1951,1.864,0.0189,0.0
all,mortality,CL,Cohen_m4,59051,6178,0.6392,0.6316,0.6468,0.5774,0.6697,0.0923,0.1046,0.1923,1.838,0.0128,0.0
all,mortality,CL,Gaussian_eb,59051,6178,0.6353,0.6278,0.6429,0.5774,0.6666,0.0892,0.1046,0.1864,1.782,0.0089,8.9e-05
all,mortality,CL,Gaussian_mle,57637,6029,0.6153,0.6078,0.6228,0.5701,0.6295,0.0593,0.1046,0.1528,1.461,-0.011,2.5e-05
all,mortality,CL,Gaussian_trunc,57637,6029,0.5731,0.5654,0.5809,0.5701,0.5957,0.0256,0.1046,0.1348,1.289,-0.0531,0.0
all,mortality,CL,NORMA_334f7e21,59051,6178,0.6284,0.6209,0.6358,0.5774,0.6595,0.0821,0.1046,0.1671,1.597,0.002,0.00472
all,mortality,CL,NORMA_q_age,59051,6178,0.6271,0.6196,0.6345,0.5774,0.6595,0.0821,0.1046,0.1669,1.595,0.0007,0.352625
all,mortality,CL,NORMA_q_age_set,59051,6178,0.6264,0.6189,0.6338,0.5774,0.6582,0.0809,0.1046,0.1655,1.582,,
all,mortality,CL,NORMA_q_age_set_co,59051,6178,0.6163,0.6089,0.6237,0.5774,0.6497,0.0723,0.1046,0.1581,1.511,-0.0101,0.0
all,mortality,CL,PerRI,59049,6178,0.5322,0.5247,0.5396,0.5784,0.5757,-0.0026,0.1046,0.1152,1.101,-0.0942,0.0
all,mortality,CL,PopRI,59051,6178,0.6339,0.6264,0.6415,0.5774,0.6667,0.0894,0.1046,0.1784,1.705,0.0075,0.001115
all,mortality,CO2,Cohen_m2,68591,8150,0.6285,0.6219,0.6351,0.5611,0.642,0.081,0.1188,0.19,1.599,-0.0075,0.003998
all,mortality,CO2,Cohen_m3,68591,8150,0.6761,0.6696,0.6826,0.5611,0.6865,0.1254,0.1188,0.271,2.281,0.0401,0.0
all,mortality,CO2,Cohen_m4,68591,8150,0.6686,0.6621,0.6751,0.5611,0.6792,0.1181,0.1188,0.2514,2.116,0.0326,0.0
