method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
Gaussian_mle,K,7,0.72,11.5,11.2,11.8,32352
Gaussian_mle,ALT,1,0.08,12.7,11.7,13.7,4453
Gaussian_mle,MCV,4,0.37,10.1,9.7,10.5,21190
Gaussian_mle,K,9,1.16,13.1,12.7,13.4,32352
Gaussian_mle,MCH,1,0.06,10.6,10.2,11.1,19950
Gaussian_mle,MCH,2,0.19,11.3,10.9,11.8,19949
Gaussian_mle,MCH,3,0.31,11.0,10.6,11.4,19950
Gaussian_mle,MCH,4,0.45,11.0,10.6,11.5,19951
Gaussian_mle,MCH,5,0.61,11.2,10.8,11.7,19949
Gaussian_mle,MCH,6,0.81,11.3,10.9,11.7,19951
Gaussian_mle,K,10,1.75,15.7,15.3,16.1,32352
Gaussian_mle,PLT,10,3.14,16.1,15.6,16.6,21944
Gaussian_mle,MCV,5,0.48,10.1,9.7,10.5,21193
Gaussian_mle,MCV,7,0.78,11.3,10.9,11.7,21190
Gaussian_mle,PLT,8,1.46,15.4,15.0,15.9,21902
Gaussian_mle,PLT,7,1.19,11.3,10.9,11.8,21985
Gaussian_mle,PLT,6,0.97,9.7,9.4,10.1,21944
Gaussian_mle,PLT,5,0.76,9.0,8.6,9.3,21944
Gaussian_mle,PLT,4,0.57,8.6,8.2,9.0,21943
Gaussian_mle,PLT,3,0.4,7.7,7.4,8.1,21944
Gaussian_mle,PLT,2,0.24,7.8,7.5,8.2,21944
Gaussian_mle,PLT,1,0.08,7.3,7.0,7.7,21944
Gaussian_mle,NA,10,2.56,15.8,15.4,16.2,28708
Gaussian_mle,NA,9,1.71,14.7,14.3,15.1,28707
Gaussian_mle,NA,8,1.3,13.5,13.1,13.9,28708
Gaussian_mle,NA,7,1.02,12.5,12.1,12.9,28707
Gaussian_mle,NA,6,0.81,11.7,11.4,12.1,28253
Gaussian_mle,NA,5,0.63,11.2,10.9,11.6,29160
Gaussian_mle,NA,4,0.48,10.8,10.5,11.2,28693
Gaussian_mle,NA,3,0.33,9.9,9.5,10.2,28722
Gaussian_mle,NA,2,0.2,9.9,9.5,10.2,28691
Gaussian_mle,MCV,8,0.99,11.9,11.5,12.4,21190
Gaussian_mle,MCV,9,1.3,12.7,12.3,13.2,21190
Gaussian_mle,MCV,10,1.95,16.0,15.5,16.5,21190
Gaussian_mle,MPV,1,0.05,9.9,9.5,10.4,15301
Gaussian_mle,MPV,2,0.15,10.2,9.8,10.7,15301
Gaussian_mle,MPV,3,0.26,9.8,9.3,10.3,15301
Gaussian_mle,MCV,6,0.61,10.7,10.3,11.1,21186
Gaussian_mle,MPV,4,0.37,9.2,8.8,9.7,15299
Gaussian_mle,MPV,6,0.61,10.7,10.2,11.2,15300
Gaussian_mle,MPV,7,0.76,11.0,10.5,11.5,15301
Gaussian_mle,MPV,8,0.96,11.3,10.8,11.8,15299
Gaussian_mle,MPV,9,1.23,11.7,11.2,12.2,15300
Gaussian_mle,MPV,10,1.84,14.1,13.5,14.6,15301
Gaussian_mle,NA,1,0.07,10.0,9.7,10.4,28728
Gaussian_mle,MPV,5,0.49,9.8,9.4,10.3,15299
Gaussian_mle,K,8,0.9,12.4,12.0,12.7,32351
Gaussian_mle,K,4,0.34,10.4,10.1,10.7,32352
Gaussian_trunc,HCT,8,4.65,12.1,11.8,12.5,27391
Gaussian_trunc,MCH,10,3.56,10.6,10.2,11.1,19503
Gaussian_trunc,MCHC,1,0.11,10.4,10.0,10.8,21072
Gaussian_trunc,MCHC,2,0.33,10.4,10.0,10.9,21071
Gaussian_trunc,MCHC,3,0.57,10.2,9.8,10.6,21071
Gaussian_trunc,MCHC,4,0.86,10.9,10.5,11.4,21071
Gaussian_trunc,MCHC,5,1.18,11.4,10.9,11.8,21071
Gaussian_trunc,MCHC,6,1.53,11.6,11.2,12.0,22379
Gaussian_trunc,MCHC,7,1.85,11.1,10.6,11.5,20231
Gaussian_trunc,MCHC,8,2.2,11.4,10.9,11.8,21716
Gaussian_trunc,MCHC,9,2.69,12.3,11.8,12.7,20284
Gaussian_trunc,MCHC,10,4.23,11.9,11.5,12.3,20745
Gaussian_trunc,MCV,1,0.05,10.1,9.7,10.5,21190
Gaussian_trunc,MCV,2,0.16,10.2,9.8,10.6,21190
Gaussian_trunc,MCV,3,0.27,9.9,9.5,10.3,21191
Gaussian_trunc,MCV,4,0.38,10.4,10.0,10.8,21190
Gaussian_trunc,MCV,5,0.51,10.0,9.7,10.5,21189
Gaussian_trunc,MCV,6,0.65,10.8,10.4,11.2,21189
Gaussian_trunc,MPV,10,2.25,14.0,13.4,14.5,15301
Gaussian_trunc,MPV,9,1.34,11.7,11.2,12.2,15300
Gaussian_trunc,MPV,8,1.03,11.1,10.6,11.6,15300
Gaussian_trunc,MPV,7,0.81,10.9,10.4,11.4,15300
Gaussian_trunc,MPV,6,0.64,10.5,10.1,11.0,15300
Gaussian_trunc,MPV,5,0.51,9.9,9.5,10.4,15300
Gaussian_trunc,MCH,9,2.05,12.0,11.6,12.5,20396
Gaussian_trunc,MPV,4,0.38,9.5,9.0,9.9,15300
Gaussian_trunc,MPV,2,0.16,9.9,9.4,10.4,15300
Gaussian_trunc,MPV,1,0.05,10.0,9.6,10.5,15301
Gaussian_trunc,MCV,10,2.36,14.8,14.3,15.3,21189
Gaussian_trunc,MCV,9,1.39,12.7,12.3,13.2,21191
Gaussian_trunc,MCV,8,1.06,11.8,11.3,12.2,21190
Gaussian_trunc,MCV,7,0.83,11.6,11.1,12.0,21190
Gaussian_trunc,MPV,3,0.27,10.2,9.7,10.7,15300
Gaussian_trunc,NA,1,0.08,10.4,10.1,10.8,28708
Gaussian_trunc,MCH,8,1.55,11.6,11.1,12.0,19950
Gaussian_trunc,MCH,6,0.91,11.4,11.0,11.9,20213
Gaussian_trunc,HDL,4,1.43,0.0,0.0,56.2,3
Gaussian_trunc,HDL,5,1.5,0.0,0.0,56.2,3
Gaussian_trunc,HDL,6,1.57,0.0,0.0,56.2,3
Gaussian_trunc,HDL,8,1.8,0.0,0.0,56.2,3
Gaussian_trunc,HDL,9,2.07,0.0,0.0,56.2,3
Gaussian_trunc,HDL,10,3.31,0.0,0.0,56.2,3
Gaussian_trunc,HGB,1,0.71,9.0,8.7,9.3,27365
Gaussian_trunc,HGB,2,1.6,9.3,9.0,9.7,27799
Gaussian_trunc,HGB,3,2.1,9.2,8.9,9.6,27321
Gaussian_trunc,HGB,4,2.45,9.7,9.4,10.1,30284
Gaussian_trunc,HGB,5,2.75,11.0,10.7,11.4,24353
Gaussian_trunc,HGB,6,3.0,11.3,10.9,11.7,29514
Gaussian_trunc,HGB,7,3.3,13.1,12.7,13.5,28003
Gaussian_trunc,HGB,8,3.6,13.1,12.7,13.6,24485
Gaussian_trunc,HGB,9,3.95,14.7,14.3,15.1,27394
Gaussian_trunc,HGB,10,5.15,16.8,16.3,17.2,27112
Gaussian_trunc,K,1,0.06,10.4,10.0,10.7,32352
Gaussian_trunc,MCH,5,0.68,11.5,11.1,11.9,19950
Gaussian_trunc,MCH,4,0.5,11.3,10.9,11.8,19949
Gaussian_trunc,MCH,3,0.34,11.0,10.5,11.4,19950
Gaussian_trunc,MCH,2,0.2,11.5,11.0,11.9,19949
Gaussian_trunc,MCH,1,0.07,10.7,10.3,11.2,19950
Gaussian_trunc,K,10,4.43,11.8,11.5,12.2,32352
Gaussian_trunc,MCH,7,1.2,11.3,10.8,11.7,19685
Gaussian_trunc,K,9,1.76,13.5,13.2,13.9,32352
Gaussian_trunc,K,7,1.0,12.6,12.2,12.9,32351
Gaussian_trunc,K,6,0.78,11.7,11.4,12.1,32352
Gaussian_trunc,K,5,0.6,11.4,11.0,11.7,32352
Gaussian_trunc,K,4,0.45,10.8,10.4,11.1,32351
Gaussian_trunc,K,3,0.31,11.0,10.6,11.3,32352
Gaussian_trunc,K,2,0.18,10.3,10.0,10.6,32352
Gaussian_trunc,K,8,1.31,12.8,12.5,13.2,32351
Gaussian_trunc,HDL,3,1.33,0.0,0.0,56.2,3
Gaussian_trunc,NA,2,0.25,10.5,10.2,10.9,29145
Gaussian_trunc,NA,4,0.6,11.2,10.8,11.5,28708
Gaussian_trunc,RDW,10,7.21,11.3,10.9,11.8,19726
Gaussian_trunc,TBIL,1,0.08,11.3,10.3,12.2,4391
Gaussian_trunc,TBIL,2,0.28,10.0,9.2,10.9,4390
Gaussian_trunc,TBIL,3,0.48,11.2,10.3,12.1,4391
Gaussian_trunc,TBIL,4,0.7,11.0,10.1,11.9,4390
Gaussian_trunc,TBIL,5,0.96,11.0,10.1,11.9,4392
Gaussian_trunc,TBIL,6,1.27,12.8,11.8,13.8,4389
Gaussian_trunc,TBIL,7,1.7,14.4,13.3,15.4,4390
Gaussian_trunc,TBIL,8,2.26,12.9,11.9,13.9,4391
Gaussian_trunc,TBIL,9,3.4,16.0,15.0,17.1,4390
Gaussian_trunc,TBIL,10,4.75,15.0,14.0,16.1,4391
Gaussian_trunc,TC,1,0.07,20.0,5.7,51.0,10
Gaussian_trunc,TC,2,0.31,0.0,0.0,27.8,10
Gaussian_trunc,TC,3,0.7,10.0,1.8,40.4,10
Gaussian_trunc,TC,4,0.9,0.0,0.0,27.8,10
Gaussian_trunc,TC,5,1.13,0.0,0.0,27.8,10
Gaussian_trunc,TC,6,1.24,11.1,2.0,43.5,9
Gaussian_trunc,TGL,10,4.14,23.3,15.6,33.2,86
Gaussian_trunc,TGL,9,2.8,15.3,9.2,24.4,85
Gaussian_trunc,TGL,8,2.06,23.5,15.8,33.6,85
Gaussian_trunc,TGL,7,1.57,22.4,14.8,32.3,85
Gaussian_trunc,TGL,6,1.16,18.8,11.9,28.4,85
Gaussian_trunc,TGL,5,0.85,10.5,5.6,18.7,86
Gaussian_trunc,RDW,9,3.29,16.7,16.2,17.2,19349
Gaussian_trunc,TGL,4,0.6,17.6,11.0,27.1,85
Gaussian_trunc,TGL,2,0.23,15.3,9.2,24.4,85
Gaussian_trunc,TGL,1,0.06,12.8,7.3,21.5,86
Gaussian_trunc,TC,10,2.89,30.0,10.8,60.3,10
Gaussian_trunc,TC,9,2.15,11.1,2.0,43.5,9
Gaussian_trunc,TC,8,1.63,10.0,1.8,40.4,10
Gaussian_trunc,TC,7,1.42,9.1,1.6,37.7,11
Gaussian_trunc,TGL,3,0.4,21.2,13.8,31.0,85
Gaussian_trunc,NA,3,0.42,10.4,10.1,10.8,28271
Gaussian_trunc,RDW,8,2.64,16.7,16.2,17.2,18921
Gaussian_trunc,RDW,6,1.87,12.3,11.8,12.7,19972
Gaussian_trunc,NA,5,0.8,12.5,12.1,12.9,28707
Gaussian_trunc,NA,6,1.01,12.6,12.3,13.0,28708
Gaussian_trunc,NA,7,1.26,13.3,12.9,13.7,28709
Gaussian_trunc,NA,8,1.57,13.0,12.6,13.4,28705
Gaussian_trunc,NA,9,2.01,11.7,11.3,12.0,29328
Gaussian_trunc,NA,10,3.12,14.4,14.0,14.8,28088
Gaussian_trunc,PLT,1,0.07,8.9,8.5,9.3,21944
Gaussian_trunc,PLT,2,0.24,8.6,8.3,9.0,21944
Gaussian_trunc,PLT,3,0.43,8.7,8.4,9.1,21944
Gaussian_trunc,PLT,4,0.63,9.3,8.9,9.7,21988
Gaussian_trunc,PLT,5,0.84,9.3,8.9,9.7,21899
Gaussian_trunc,PLT,6,1.07,10.2,9.8,10.6,21944
Gaussian_trunc,PLT,7,1.3,11.4,11.0,11.8,22081
Gaussian_trunc,PLT,8,1.57,16.1,15.6,16.6,21893
Gaussian_trunc,PLT,9,1.89,19.2,18.7,19.7,21857
Gaussian_trunc,PLT,10,3.46,14.4,13.9,14.8,21944
Gaussian_trunc,RBC,1,0.51,7.7,7.3,8.0,22511
Gaussian_trunc,RDW,5,1.62,10.8,10.3,11.2,19470
Gaussian_trunc,RDW,4,1.36,9.1,8.7,9.5,21517
Gaussian_trunc,RDW,3,1.04,6.8,6.4,7.1,19725
Gaussian_trunc,RDW,2,0.57,5.1,4.8,5.4,19724
Gaussian_trunc,RDW,1,0.18,4.9,4.7,5.3,19727
Gaussian_trunc,RBC,10,5.59,15.5,15.0,16.0,22448
Gaussian_trunc,RDW,7,2.2,14.5,14.0,15.0,19121
Gaussian_trunc,RBC,9,3.71,16.6,16.1,17.1,22386
Gaussian_trunc,RBC,7,3.09,12.5,12.1,12.9,22507
Gaussian_trunc,RBC,6,2.83,11.0,10.6,11.5,22138
Gaussian_trunc,RBC,5,2.55,10.2,9.8,10.6,22649
Gaussian_trunc,RBC,4,2.25,9.2,8.9,9.6,22721
Gaussian_trunc,RBC,3,1.87,8.1,7.8,8.5,22426
Gaussian_trunc,RBC,2,1.35,8.6,8.2,9.0,22729
Gaussian_trunc,RBC,8,3.36,13.9,13.5,14.4,22587
Gaussian_trunc,HDL,2,1.2,0.0,0.0,56.2,3
Gaussian_trunc,HDL,7,1.67,0.0,0.0,56.2,3
Gaussian_trunc,HCT,10,6.25,17.0,16.6,17.5,26751
Gaussian_trunc,ALP,7,1.23,15.2,14.2,16.2,4846
Gaussian_trunc,ALP,8,1.68,16.0,15.0,17.1,4846
Gaussian_trunc,ALP,9,2.42,17.5,16.5,18.6,4846
Gaussian_trunc,ALP,10,4.74,18.9,17.8,20.0,4847
Gaussian_trunc,ALT,1,0.09,12.4,11.5,13.4,4453
Gaussian_trunc,ALT,2,0.28,14.7,13.7,15.8,4452
Gaussian_trunc,ALT,3,0.47,12.7,11.7,13.7,4452
Gaussian_trunc,ALT,4,0.68,12.4,11.4,13.4,4453
Gaussian_trunc,ALT,5,0.93,12.2,11.2,13.2,4452
Gaussian_trunc,ALT,6,1.2,13.7,12.7,14.7,4452
Gaussian_trunc,ALT,7,1.6,13.8,12.8,14.9,4453
Gaussian_trunc,ALT,8,2.14,15.7,14.6,16.8,4452
Gaussian_trunc,ALT,9,3.27,17.0,16.0,18.2,4453
Gaussian_trunc,ALT,10,6.32,15.9,14.8,17.0,4452
Gaussian_trunc,AST,1,0.07,10.0,9.2,10.9,4586
Gaussian_trunc,AST,2,0.22,10.3,9.5,11.2,4587
Gaussian_trunc,AST,3,0.38,10.1,9.3,11.0,4672
Gaussian_trunc,BUN,7,2.37,10.9,10.5,11.3,24999
Gaussian_trunc,BUN,6,1.74,8.8,8.4,9.2,24761
Gaussian_trunc,BUN,5,1.33,7.1,6.8,7.5,24760
Gaussian_trunc,HDL,1,1.0,0.0,0.0,49.0,4
Gaussian_trunc,BUN,3,0.69,7.9,7.5,8.2,25192
Gaussian_trunc,BUN,2,0.41,7.0,6.7,7.3,24380
Gaussian_trunc,ALP,6,0.92,13.9,12.9,14.9,4846
Gaussian_trunc,BUN,1,0.14,7.3,7.0,7.6,24382
Gaussian_trunc,AST,9,3.0,17.7,16.6,18.8,4587
Gaussian_trunc,AST,8,1.93,15.1,14.1,16.1,4628
Gaussian_trunc,AST,7,1.42,12.4,11.5,13.4,4585
Gaussian_trunc,AST,6,1.04,11.7,10.8,12.7,4586
Gaussian_trunc,AST,5,0.76,10.8,10.0,11.8,4585
Gaussian_trunc,AST,4,0.55,10.4,9.5,11.3,4498
Gaussian_trunc,AST,10,5.8,20.8,19.6,22.0,4542
Gaussian_trunc,ALP,5,0.7,13.5,12.5,14.5,4846
Gaussian_trunc,ALP,4,0.51,12.7,11.8,13.7,4846
Gaussian_trunc,ALP,3,0.36,11.9,11.0,12.8,4846
Gaussian_trunc,TP,9,2.6,23.4,22.4,24.6,5574
Gaussian_trunc,TP,10,4.4,19.1,18.0,20.1,5543
Gaussian_trunc,WBC,1,0.09,7.0,6.7,7.4,21409
Gaussian_trunc,WBC,2,0.26,7.2,6.9,7.6,21408
Gaussian_trunc,WBC,3,0.43,7.2,6.9,7.6,21408
Gaussian_trunc,WBC,4,0.63,7.8,7.5,8.2,21408
Gaussian_trunc,TP,8,2.2,17.4,16.4,18.5,4895
Gaussian_trunc,WBC,5,0.84,8.9,8.5,9.2,21408
Gaussian_trunc,WBC,7,1.4,10.2,9.8,10.6,21408
Gaussian_trunc,WBC,8,1.83,11.5,11.1,12.0,21408
Gaussian_trunc,WBC,9,2.63,16.1,15.6,16.6,21506
Gaussian_trunc,WBC,10,4.92,19.2,18.7,19.7,21311
Gaussian_trunc,ALB,2,1.4,11.6,10.8,12.4,6549
Gaussian_trunc,ALB,1,0.77,13.8,13.1,14.6,8277
Gaussian_trunc,WBC,6,1.09,9.5,9.1,9.9,21408
Gaussian_trunc,BUN,8,3.5,13.9,13.5,14.4,23547
Gaussian_trunc,TP,7,1.89,16.4,15.5,17.4,5979
Gaussian_trunc,TP,5,1.3,14.8,13.9,15.8,5559
Gaussian_trunc,ALP,2,0.21,12.8,11.8,13.7,4846
Gaussian_trunc,ALP,1,0.07,12.7,11.8,13.7,4847
Gaussian_trunc,ALB,10,3.73,18.3,17.4,19.2,7371
Gaussian_trunc,ALB,9,2.9,21.7,20.6,22.8,5419
Gaussian_trunc,ALB,8,2.6,17.6,16.8,18.4,9322
Gaussian_trunc,ALB,7,2.4,14.6,13.6,15.8,3945
Gaussian_trunc,TP,6,1.6,15.1,14.2,16.0,5803
Gaussian_trunc,ALB,6,2.21,14.7,14.0,15.5,8702
Gaussian_trunc,ALB,4,1.9,12.0,11.1,13.0,4379
Gaussian_trunc,ALB,3,1.7,11.5,10.9,12.1,10613
Gaussian_trunc,TP,1,0.14,11.7,10.8,12.5,5559
Gaussian_trunc,TP,2,0.41,11.6,10.8,12.5,5559
Gaussian_trunc,TP,3,0.71,12.1,11.3,13.0,5561
Gaussian_trunc,TP,4,1.0,13.2,12.3,14.1,5557
Gaussian_trunc,ALB,5,2.02,12.9,12.2,13.6,9128
Gaussian_trunc,BUN,9,5.17,16.0,15.6,16.5,24686
Gaussian_trunc,BUN,4,1.0,7.8,7.4,8.1,23570
Gaussian_trunc,CA,1,0.14,8.7,8.3,9.0,24791
Gaussian_trunc,CRE,7,1.83,10.2,9.8,10.6,23149
Gaussian_trunc,CRE,8,2.47,12.5,12.1,12.9,23150
Gaussian_trunc,CRE,9,3.92,14.6,14.1,15.1,23149
Gaussian_trunc,BUN,10,8.17,21.8,21.3,22.3,23533
Gaussian_trunc,DBIL,1,0.04,18.0,14.2,22.4,334
Gaussian_trunc,DBIL,2,0.87,17.3,14.0,21.1,434
Gaussian_trunc,DBIL,3,1.24,17.1,12.8,22.4,234
Gaussian_trunc,DBIL,4,2.0,13.1,10.9,15.6,765
Gaussian_trunc,DBIL,5,2.35,18.5,14.0,23.9,233
Gaussian_trunc,DBIL,6,3.01,11.9,8.9,15.7,352
Gaussian_trunc,DBIL,7,5.0,18.5,14.8,22.9,356
Gaussian_trunc,DBIL,8,8.0,22.1,17.7,27.3,289
Gaussian_trunc,DBIL,9,14.99,36.3,31.4,41.6,333
Gaussian_trunc,GLU,1,0.13,11.4,11.2,11.6,104971
Gaussian_trunc,GLU,2,0.4,11.4,11.2,11.6,104969
Gaussian_trunc,GLU,3,0.68,11.2,11.0,11.4,104970
Gaussian_trunc,GLU,4,1.0,10.9,10.7,11.1,104969
Gaussian_trunc,HCT,9,5.22,12.9,12.5,13.3,26090
Gaussian_trunc,HCT,7,4.12,12.0,11.6,12.4,27247
Gaussian_trunc,HCT,6,3.64,11.5,11.1,11.9,26285
Gaussian_trunc,HCT,5,3.22,10.8,10.4,11.2,27431
Gaussian_trunc,HCT,4,2.82,10.0,9.6,10.4,26850
Gaussian_trunc,HCT,3,2.38,8.8,8.4,9.1,26654
Gaussian_trunc,CRE,6,1.41,10.3,9.9,10.7,23149
Gaussian_trunc,HCT,2,1.73,8.5,8.2,8.9,27127
Gaussian_trunc,GLU,10,11.28,12.4,12.2,12.6,104844
Gaussian_trunc,GLU,9,6.49,13.3,13.1,13.5,105096
Gaussian_trunc,GLU,8,4.31,12.7,12.5,12.9,104948
Gaussian_trunc,GLU,7,2.93,11.1,10.9,11.3,104991
Gaussian_trunc,GLU,6,1.99,10.3,10.1,10.4,104967
Gaussian_trunc,GLU,5,1.4,10.0,9.8,10.2,104972
Gaussian_trunc,HCT,1,0.71,9.0,8.6,9.3,26871
Gaussian_trunc,CRE,5,1.06,9.3,9.0,9.7,23150
Gaussian_trunc,CRE,10,5.97,20.1,19.6,20.6,23150
Gaussian_trunc,CRE,3,0.52,8.2,7.9,8.6,23150
Gaussian_trunc,CA,2,0.44,9.2,8.9,9.6,24790
Gaussian_trunc,CA,3,0.75,10.0,9.6,10.4,24790
Gaussian_trunc,CA,4,1.04,10.4,10.0,10.8,24790
Gaussian_trunc,CA,5,1.37,10.1,9.8,10.5,30293
Gaussian_trunc,CA,6,1.62,11.4,11.0,11.9,22995
Gaussian_trunc,CA,7,1.88,12.3,11.8,12.7,21084
Gaussian_trunc,CA,8,2.25,13.2,12.8,13.7,24789
Gaussian_trunc,CA,9,2.78,18.3,17.8,18.7,24793
Gaussian_trunc,CA,10,4.52,12.0,11.6,12.4,24788
Gaussian_trunc,CRE,4,0.77,9.1,8.7,9.4,23149
Gaussian_trunc,CL,2,0.34,10.1,9.7,10.5,25728
Gaussian_trunc,CL,3,0.56,10.5,10.1,10.9,25726
Gaussian_trunc,CL,4,0.77,10.7,10.4,11.1,25724
Gaussian_trunc,CL,5,1.0,10.6,10.3,11.0,25725
Gaussian_trunc,CL,6,1.23,10.3,9.9,10.6,25725
Gaussian_trunc,CL,1,0.1,9.8,9.5,10.2,25726
Gaussian_trunc,CL,8,1.78,12.2,11.8,12.6,25866
Gaussian_trunc,CRE,2,0.31,8.0,7.7,8.4,23149
Gaussian_trunc,CRE,1,0.1,7.5,7.1,7.8,23150
Gaussian_trunc,CL,7,1.49,11.7,11.3,12.1,25726
Gaussian_trunc,CO2,9,2.6,16.3,15.9,16.7,34717
Gaussian_trunc,CO2,8,1.92,14.2,13.9,14.5,40495
Gaussian_trunc,CO2,7,1.54,13.0,12.6,13.3,34798
Gaussian_trunc,CO2,6,1.28,13.4,13.1,13.8,40413
Gaussian_trunc,CO2,10,4.6,18.4,18.0,18.8,37606
Gaussian_trunc,CO2,4,0.83,14.3,13.9,14.6,37635
Gaussian_trunc,CO2,3,0.61,13.7,13.3,14.0,37605
Gaussian_trunc,CO2,2,0.41,13.7,13.4,14.1,37607
Gaussian_trunc,CO2,1,0.16,13.5,13.2,13.9,37607
Gaussian_trunc,CL,10,3.75,15.8,15.4,16.3,25726
Gaussian_trunc,CL,9,2.33,13.1,12.7,13.6,25584
Gaussian_trunc,CO2,5,1.03,14.0,13.7,14.4,37578
NORMA_334f7e21,WBC,1,0.07,6.1,5.8,6.4,21453
NORMA_334f7e21,WBC,2,0.21,6.2,5.9,6.6,21452
NORMA_334f7e21,WBC,3,0.36,6.5,6.2,6.9,21452
NORMA_334f7e21,WBC,4,0.52,6.9,6.6,7.3,21452
NORMA_334f7e21,WBC,5,0.71,7.9,7.6,8.3,21453
NORMA_334f7e21,WBC,8,1.49,12.7,12.2,13.1,21452
NORMA_334f7e21,WBC,7,1.17,9.9,9.5,10.4,21452
NORMA_334f7e21,WBC,9,1.96,16.8,16.3,17.3,21452
NORMA_334f7e21,WBC,10,3.06,22.6,22.1,23.2,21453
NORMA_334f7e21,TP,10,2.28,28.2,27.0,29.4,5620
NORMA_334f7e21,WBC,6,0.92,8.9,8.5,9.3,21452
NORMA_334f7e21,TP,9,1.79,20.8,19.8,21.9,5620
NORMA_334f7e21,TP,3,0.49,11.2,10.4,12.0,5620
NORMA_334f7e21,TP,7,1.34,15.7,14.8,16.7,5619
NORMA_334f7e21,DBIL,7,1.32,13.1,10.1,16.9,373
NORMA_334f7e21,DBIL,6,1.03,10.8,8.0,14.3,371
NORMA_334f7e21,DBIL,5,0.74,19.5,15.8,23.8,375
NORMA_334f7e21,DBIL,4,0.52,10.2,7.5,13.7,373
NORMA_334f7e21,DBIL,3,0.32,12.1,9.1,15.8,373
NORMA_334f7e21,DBIL,2,0.14,10.8,8.0,14.3,372
NORMA_334f7e21,DBIL,1,0.02,18.2,14.6,22.4,374
NORMA_334f7e21,CRE,10,3.17,26.7,26.2,27.3,23387
NORMA_334f7e21,CRE,9,1.9,15.0,14.5,15.4,23387
NORMA_334f7e21,CRE,8,1.46,10.5,10.1,10.9,23386
NORMA_334f7e21,CRE,7,1.18,9.2,8.8,9.5,23387
NORMA_334f7e21,CRE,6,0.95,9.3,8.9,9.7,23386
NORMA_334f7e21,CRE,5,0.72,8.7,8.4,9.1,23386
NORMA_334f7e21,CRE,4,0.53,8.0,7.6,8.3,23388
NORMA_334f7e21,CRE,3,0.36,8.2,7.9,8.6,23386
NORMA_334f7e21,CRE,2,0.21,7.1,6.8,7.5,23387
NORMA_334f7e21,CRE,1,0.07,7.3,7.0,7.7,23387
NORMA_334f7e21,CO2,10,2.86,23.6,23.1,24.0,38351
NORMA_334f7e21,CO2,9,2.06,18.9,18.5,19.3,38350
NORMA_334f7e21,CO2,8,1.65,16.5,16.1,16.9,38350
NORMA_334f7e21,CO2,7,1.34,14.4,14.0,14.7,38351
NORMA_334f7e21,CO2,6,1.08,13.4,13.0,13.7,38352
NORMA_334f7e21,CO2,5,0.85,12.1,11.8,12.4,38351
NORMA_334f7e21,CO2,4,0.64,11.7,11.4,12.0,38350
NORMA_334f7e21,CO2,3,0.44,11.3,11.0,11.6,38350
NORMA_334f7e21,CO2,2,0.26,11.1,10.8,11.4,38352
NORMA_334f7e21,CO2,1,0.09,11.3,11.0,11.7,38351
NORMA_334f7e21,CL,10,2.56,20.2,19.7,20.7,26199
NORMA_334f7e21,CL,9,1.83,15.1,14.7,15.5,26197
NORMA_334f7e21,DBIL,8,1.8,19.5,15.8,23.8,374
NORMA_334f7e21,DBIL,9,2.6,28.8,24.4,33.6,372
NORMA_334f7e21,DBIL,10,4.78,35.9,31.2,40.9,373
NORMA_334f7e21,GLU,1,0.24,8.7,8.6,8.9,105465
NORMA_334f7e21,HGB,1,0.6,8.7,8.4,9.0,27505
NORMA_334f7e21,HDL,10,2.18,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,9,1.71,0.0,0.0,56.2,3
NORMA_334f7e21,TP,8,1.54,18.3,17.3,19.3,5620
NORMA_334f7e21,HDL,7,1.59,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,6,1.48,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,5,1.36,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,4,1.16,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,3,1.02,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,2,0.81,0.0,0.0,56.2,3
NORMA_334f7e21,HDL,1,0.6,0.0,0.0,49.0,4
NORMA_334f7e21,HCT,10,2.55,17.7,17.2,18.1,26939
NORMA_334f7e21,HCT,9,2.13,14.4,14.0,14.9,26939
NORMA_334f7e21,HCT,8,1.92,12.4,12.0,12.8,26939
NORMA_334f7e21,CL,8,1.45,12.6,12.2,13.0,26198
NORMA_334f7e21,HCT,7,1.78,11.5,11.2,11.9,26939
NORMA_334f7e21,HCT,5,1.54,10.3,9.9,10.6,26939
NORMA_334f7e21,HCT,4,1.43,9.7,9.3,10.0,26939
NORMA_334f7e21,HCT,3,1.28,8.7,8.4,9.1,26939
NORMA_334f7e21,HCT,2,1.07,8.8,8.4,9.1,26939
NORMA_334f7e21,HCT,1,0.61,8.5,8.2,8.9,26939
NORMA_334f7e21,GLU,10,6.54,13.9,13.7,14.1,105465
NORMA_334f7e21,GLU,9,4.45,13.4,13.2,13.6,105464
NORMA_334f7e21,GLU,8,3.48,13.4,13.1,13.6,105464
NORMA_334f7e21,GLU,7,2.84,12.8,12.6,13.0,105465
NORMA_334f7e21,GLU,6,2.34,12.1,12.0,12.3,105463
NORMA_334f7e21,GLU,5,1.92,11.4,11.2,11.6,105465
