dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,all_states,CA,Gaussian_mle,55787.0,0.8444465619146383,10.672700909332052,1.0675860222444256,-1.5720912721524931,0.7455029215397593,,
eicu,all_states,CA,Gaussian_trunc,55787.0,1.6386465582804,19.816370448004893,2.246443222778965,-10.388630716470242,-0.2078574065586377,,
eicu,all_states,CA,Gaussian_eb,55787.0,0.9082387376790316,11.39333419709763,1.1370141261616635,-1.9175099001843607,0.657826078944933,,
eicu,all_states,CA,Cohen_m2,55787.0,0.5254266423185351,6.596803833419326,0.6792863643098466,-0.0413252791302101,0.3338274908177083,,
eicu,all_states,CA,Cohen_m3,55787.0,0.6872544522274263,8.664900381405879,0.8570655870590292,-0.657710670562202,0.5801349788450171,,
eicu,all_states,CA,Cohen_m4,55787.0,0.6517336428301725,8.23716856240894,0.8199345792485255,-0.5171866844831372,0.5530025142983062,,
eicu,normal,CL,NORMA_normal,32092.0,1.635252548782632,1.5997770243819307,2.0662949081227637,0.2942827839268921,-0.1009269794234459,,
eicu,normal,CL,NORMA_marginal,32092.0,1.9186302249545413,1.880004151677043,2.508999648341797,-0.0405125006364335,0.0968822666116989,,
eicu,normal,CL,NORMA_marginal_freq,32092.0,1.6329820670808193,1.5979905280162472,2.063591189436368,0.2961284183338087,-0.0711250183403621,,
eicu,normal,CL,NORMA_oracle,32092.0,1.635252548782632,1.5997770243819307,2.0662949081227637,0.2942827839268921,-0.1009269794234459,,
eicu,normal,CL,Mean,32092.0,3.007968075072287,2.9512542726974624,3.8140806700302847,-1.4045059165908542,1.2332570616470966,,
eicu,normal,CL,Last,32092.0,2.441761186588558,2.3908563634642586,3.403753124994417,-0.9149710262308456,0.5294465910507291,,
eicu,normal,CL,ARIMA,32092.0,2.888070119873997,2.8277980789682147,4.306729670260676,-2.0657823945063614,0.6330809994184508,,
eicu,normal,CL,PopRI,32092.0,2.0967842452947774,2.049328855156264,2.473113556701354,-0.010960570282368,-0.2575096597282812,,
eicu,normal,CL,PerRI,32092.0,3.1702644661971178,3.109781929146312,4.119088166217029,-1.8044537160458252,1.2999181118643095,,
eicu,normal,CL,Gaussian_mle,32092.0,1.93469573744518,1.897152423059598,2.368585110223745,0.0726918197841566,0.16510463545641,,
eicu,normal,CL,Gaussian_trunc,32092.0,11.360429948672175,11.124672094766442,16.44696191925471,-43.71131829108616,3.116281756325699,,
