outcome,analyte,method,n,n_flagged,flag_rate,logrank_p,rr_24h,rr_72h,rr_168h,rr_720h,landmark_hours,anchor,target_sensitivity
aki,ALP,NORMA_q_age_set_co,4114,588,0.142926592124453,4.378486879212515e-05,2.661607871291197,1.9817749308414896,1.9195813560007888,1.3404249038673608,0.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set_co,3114,489,0.1570327552986512,0.0090887157023304,3.729311453644276,1.823103058887568,1.471061830695143,1.1892136910427795,24.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set_co,3114,150,0.048169556840077,0.3157995058720865,3.366045362831158,1.3704654808363337,1.3502873145672782,0.9218968426347568,24.0,soc_rate,0.25
aki,ALP,NORMA_q_age_set_co,1581,342,0.2163187855787476,0.5850437341464252,2.035286251575275,1.6258720995636162,1.1938615469998053,0.7885835121946337,72.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set_co,1581,181,0.1144845034788108,0.1169966873417491,1.899371553210972,2.0694117904543217,2.3486781424950696,1.60723541180973,72.0,soc_rate,0.25
aki,ALP,NORMA_q_age_set_co,503,138,0.2743538767395626,0.8425415994291152,1.2987791718628947,1.2036215385835112,0.9853172474060116,0.5167212082962712,168.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set_co,503,88,0.1749502982107356,0.8604619907410324,0.8163240882080595,1.234514290101296,1.0328762060766337,0.5722296358687089,168.0,soc_rate,0.25
aki,ALP,PerRI,4114,910,0.2211959163830821,0.1776310394024182,1.1493802571207128,1.2702945766513056,1.2599468539823349,0.9634833791710012,0.0,sensitivity,0.25
aki,ALP,PerRI,3114,578,0.1856133590237636,0.0403471821726264,3.4958562855086384,1.3827580919997613,1.2353292257202606,0.9925241461738948,24.0,sensitivity,0.25
aki,ALP,PerRI,3114,150,0.048169556840077,0.7296724005101578,2.030536111921393,0.9754274900242266,1.1528462683594156,0.7896919782882513,24.0,soc_rate,0.25
aki,ALP,PerRI,1581,320,0.202403542061986,0.4443045817657272,1.2185858322305898,1.0124433952608434,1.1703396368150136,1.1222016917099902,72.0,sensitivity,0.25
aki,ALP,PerRI,1581,181,0.1144845034788108,0.7162415540046121,1.063945581027174,0.850140694793861,1.270602352003073,0.899373233093999,72.0,soc_rate,0.25
aki,ALP,PerRI,503,148,0.294234592445328,0.7599499633416779,0.4715897799885275,0.5589998729197542,1.0315615189145886,0.5696537258995166,168.0,sensitivity,0.25
