dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
ehrshot,normal,HDL,NORMA_marginal,77.0,6.06605558348952,10.408778644767596,8.070169009203756,0.6670296619036833,0.3676341593957041,,
ehrshot,normal,HDL,NORMA_marginal_freq,77.0,5.945959577910699,9.885899490789294,7.955358850526356,0.6764362677732269,-0.8677775396742167,,
ehrshot,normal,HDL,NORMA_oracle,77.0,5.966563237177861,10.08577726597476,7.961593694753693,0.6759288965681578,0.8155298604593648,,
ehrshot,normal,HDL,Mean,77.0,6.174054086638019,10.663324515095098,8.00224277670899,0.6726112638978134,-0.7986111822035186,,
ehrshot,normal,HDL,Last,77.0,7.805194805194805,13.416697554999658,11.737939375342709,0.2955924352067108,2.5324675324675323,,
ehrshot,normal,HDL,ARIMA,77.0,10.057799977392357,17.089262754107065,17.935100660469498,-0.6445531883336351,5.261705385256042,,
ehrshot,normal,HDL,PopRI,77.0,15.61038961038961,30.24837062820753,17.817254150248445,-0.6230123964376624,11.03896103896104,,
ehrshot,normal,HDL,PerRI,77.0,7.19748438539851,12.195579834381489,9.598300397437338,0.5289912633313495,-0.5881773629192038,,
ehrshot,normal,HDL,Gaussian_mle,77.0,6.96632784417556,12.247561698616868,9.73430826738039,0.5155483070551825,1.2298520184140205,,
ehrshot,normal,HDL,Gaussian_trunc,77.0,21.75655604648006,36.31805092419659,52.75722509711719,-13.229976285769144,-4.003504449177906,,
ehrshot,normal,HDL,Gaussian_eb,77.0,5.867428810757053,9.845404655022238,8.278999641695403,0.6495742474584674,-0.1719035402288508,,
ehrshot,normal,HDL,Cohen_m2,77.0,5.511436759651481,9.40186316710471,7.515281647695865,0.7112441381390272,-0.937706489067573,,
ehrshot,normal,HDL,Cohen_m3,77.0,5.927823946073458,10.621221033793798,7.815629002394298,0.6877027509187958,1.4413972334428269,,
ehrshot,normal,HDL,Cohen_m4,77.0,5.500523059399097,9.737967337047037,7.237470312386156,0.7321979620355509,1.245004133744674,,
ehrshot,all_states,HDL,NORMA_normal,101.0,7.545120277027093,16.319346196683963,10.2763985866474,0.6919694948803907,2.2639463443567256,,
ehrshot,all_states,HDL,NORMA_marginal,101.0,6.598266237913983,13.320899521110228,9.603913258339384,0.7309652965382036,0.8298802452632595,,
ehrshot,all_states,HDL,NORMA_marginal_freq,101.0,7.416455937556446,15.670431040067411,10.257821972347203,0.6930821399124061,0.7451039774498234,,
