dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
mimiciv,all_states,MCV,Gaussian_eb,6722.0,3.5566028519622352,3.8889057586647264,5.59837420362664,0.3912665593379881,-1.0454003784689825,,
mimiciv,all_states,MCV,Cohen_m2,6722.0,3.0293876252973124,3.3191583220594767,4.306288801533899,0.639828273877286,-0.3413505554199219,,
mimiciv,all_states,MCV,Cohen_m3,6722.0,3.321596807895832,3.645351591654656,4.669200098623381,0.5765635067045569,-0.5069644795184829,,
mimiciv,all_states,MCV,Cohen_m4,6722.0,2.755211506383613,3.020563430590361,4.00398794157134,0.6886213480684418,-0.4659167082314688,,
mimiciv,normal,NA,NORMA_normal,4864.0,1.6352458784454746,1.167639210668014,2.043874335108048,0.2890547845005202,-0.0498211791640833,,
mimiciv,normal,NA,NORMA_marginal,4864.0,1.7402853572957866,1.2417757981455846,2.201269798400497,0.1753411852922753,-0.3149244680382615,,
mimiciv,normal,NA,NORMA_marginal_freq,4864.0,1.659209803299293,1.1819923906004834,2.079213180135464,0.2642575836415471,-0.3975644304981213,,
mimiciv,normal,NA,NORMA_oracle,4864.0,1.6352458784454746,1.167639210668014,2.043874335108048,0.2890547845005202,-0.0498211791640833,,
mimiciv,normal,NA,Mean,4864.0,2.0907068409303085,1.4917812494283524,2.681970439715092,-0.2241530781479248,-0.4759284733801606,,
mimiciv,normal,NA,Last,4864.0,2.176500822368421,1.5547427849718063,2.878850039398041,-0.4104764555534688,-0.2361225328947368,,
mimiciv,normal,NA,ARIMA,4864.0,2.4619131890037926,1.7577243497402997,3.751367569395166,-1.3950081441294797,-0.2785890380288708,,
mimiciv,normal,NA,PopRI,4864.0,2.0958059210526314,1.502295156150614,2.486125149017834,-0.0518982411215516,0.5522203947368421,,
mimiciv,normal,NA,PerRI,4864.0,2.176525560761062,1.5535895240049165,2.8303029987750765,-0.363306854731555,-0.4361921171682821,,
mimiciv,normal,NA,Gaussian_mle,4864.0,1.8164631168328644,1.2973258728924095,2.244364835299654,0.142735841830204,-0.0241987360820797,,
mimiciv,normal,NA,Gaussian_trunc,4864.0,6.66204994148815,4.764399443413794,12.155921284030567,-24.148003585189155,-2.432951032308339,,
mimiciv,normal,NA,Gaussian_eb,4864.0,1.796702726072752,1.282805092268546,2.1927489771328075,0.1817131170994893,-0.0522718832513005,,
mimiciv,normal,NA,Cohen_m2,4864.0,1.9956600791529608,1.4258142573586068,2.492624727490347,-0.0574054716429452,-0.0010283307025307,,
mimiciv,normal,NA,Cohen_m3,4864.0,1.96355486543555,1.403816699283866,2.4168441127275035,0.0059115367963679,0.1579513298837762,,
mimiciv,normal,NA,Cohen_m4,4864.0,1.9687857596497784,1.4084192132580684,2.4335538809526223,-0.0078819974321238,0.2588639604417901,,
mimiciv,all_states,NA,NORMA_normal,6289.0,2.404014253790721,1.7536093931426788,3.277104157334524,0.4004593105130668,0.6850990784302825,,
mimiciv,all_states,NA,NORMA_marginal,6289.0,2.170266020771845,1.572584694567378,2.8798743220540213,0.5369954656544843,0.1946343875445749,,
mimiciv,all_states,NA,NORMA_marginal_freq,6289.0,2.380800801593327,1.7319195517919468,3.2276399776249955,0.4184214970701126,0.3436567986690752,,
mimiciv,all_states,NA,NORMA_oracle,6289.0,1.6283293238958432,1.1746728628929737,2.1016831715272057,0.753411586338263,0.006082243334794,,
mimiciv,all_states,NA,Mean,6289.0,2.5347631953504366,1.832942628193161,3.35978284350878,0.369825842689803,0.0185851839561284,,
mimiciv,all_states,NA,Last,6289.0,2.317141039910956,1.6725741444246465,3.119136254083429,0.4568661550890375,-0.0128001272062331,,
mimiciv,all_states,NA,ARIMA,6289.0,2.65321381428972,1.9153671938675243,4.030179832552581,0.0932511279160812,0.0236384435947791,,
mimiciv,all_states,NA,PopRI,6289.0,3.4144538082366034,2.5005693584631823,4.537747372475643,-0.1495260067061137,1.6365876927969472,,
mimiciv,all_states,NA,PerRI,6289.0,2.6314069769790334,1.903232429145537,3.531488385891915,0.3037683888014681,0.0510438719166875,,
mimiciv,all_states,NA,Gaussian_mle,6289.0,2.8597037396168483,2.089430932452593,3.936099421432929,0.135091246431289,0.922597142104432,,
mimiciv,all_states,NA,Gaussian_trunc,6289.0,7.661550282813978,5.540228339476508,12.703296381151292,-8.008884824835564,-2.228588772631668,,
mimiciv,all_states,NA,Gaussian_eb,6289.0,2.8831188682476125,2.1062123339368526,3.943354227427085,0.1319000019157525,0.9136100330983324,,
mimiciv,all_states,NA,Cohen_m2,6289.0,2.8709876978979296,2.09195542542425,3.809443787380604,0.1898576935297692,0.8184105206946156,,
mimiciv,all_states,NA,Cohen_m3,6289.0,3.008492114187936,2.197406119676401,4.012706056262019,0.1010969210212807,1.0946840907075783,,
