method,analyte,decile,z_median,mortality_pct,ci_lo,ci_hi,n
Gaussian_mle,RBC,2,0.46,40.0,11.8,76.9,5
Gaussian_mle,RBC,3,0.66,0.0,0.0,43.4,5
Gaussian_mle,RBC,4,0.8,20.0,3.6,62.4,5
Gaussian_mle,RBC,5,0.97,20.0,3.6,62.4,5
Gaussian_mle,RBC,6,1.22,20.0,3.6,62.4,5
Gaussian_mle,RBC,7,1.52,20.0,3.6,62.4,5
Gaussian_mle,RBC,8,1.77,40.0,11.8,76.9,5
Gaussian_mle,RBC,9,2.0,20.0,3.6,62.4,5
Gaussian_mle,RBC,10,2.6,40.0,11.8,76.9,5
Gaussian_mle,RDW,1,0.11,20.0,3.6,62.4,5
Gaussian_mle,RDW,2,0.19,25.0,4.6,69.9,4
Gaussian_mle,RDW,3,0.25,25.0,4.6,69.9,4
Gaussian_mle,RDW,4,0.37,25.0,4.6,69.9,4
Gaussian_mle,RDW,5,0.5,0.0,0.0,43.4,5
Gaussian_mle,RDW,6,0.7,25.0,4.6,69.9,4
Gaussian_mle,RDW,7,0.88,25.0,4.6,69.9,4
Gaussian_mle,RDW,8,1.03,50.0,15.0,85.0,4
Gaussian_mle,RDW,9,1.4,50.0,15.0,85.0,4
Gaussian_mle,RDW,10,1.77,20.0,3.6,62.4,5
Gaussian_mle,TBIL,1,0.08,66.7,30.0,90.3,6
Gaussian_mle,TBIL,2,0.29,60.0,23.1,88.2,5
Gaussian_mle,TBIL,3,0.44,20.0,3.6,62.4,5
Gaussian_mle,TBIL,4,0.54,33.3,9.7,70.0,6
Gaussian_mle,TBIL,5,0.75,40.0,11.8,76.9,5
Gaussian_mle,TBIL,6,0.85,20.0,3.6,62.4,5
Gaussian_mle,TBIL,7,1.0,0.0,0.0,39.0,6
Gaussian_mle,TBIL,8,1.26,20.0,3.6,62.4,5
Gaussian_mle,TBIL,9,1.53,0.0,0.0,43.4,5
Gaussian_mle,TBIL,10,3.51,66.7,30.0,90.3,6
Gaussian_mle,TC,1,0.2,33.3,6.1,79.2,3
Gaussian_mle,TC,2,0.29,0.0,0.0,65.8,2
Gaussian_mle,TC,3,0.55,0.0,0.0,65.8,2
Gaussian_mle,TC,4,0.85,33.3,6.1,79.2,3
Gaussian_mle,TC,5,0.99,50.0,9.5,90.5,2
Gaussian_mle,TC,6,1.02,0.0,0.0,65.8,2
Gaussian_mle,TC,7,1.3,33.3,6.1,79.2,3
Gaussian_mle,TC,8,1.37,0.0,0.0,65.8,2
Gaussian_mle,TC,9,2.49,0.0,0.0,65.8,2
Gaussian_mle,TC,10,3.05,0.0,0.0,56.2,3
Gaussian_mle,TGL,1,0.29,66.7,20.8,93.9,3
Gaussian_mle,TGL,2,0.78,0.0,0.0,56.2,3
Gaussian_mle,TGL,3,1.03,33.3,6.1,79.2,3
Gaussian_mle,TGL,4,1.57,0.0,0.0,65.8,2
Gaussian_mle,TGL,5,1.64,0.0,0.0,56.2,3
Gaussian_mle,TGL,6,2.12,0.0,0.0,56.2,3
Gaussian_mle,TGL,7,2.47,0.0,0.0,65.8,2
Gaussian_mle,TGL,8,3.16,100.0,43.8,100.0,3
Gaussian_mle,TGL,9,3.83,0.0,0.0,56.2,3
Gaussian_mle,TGL,10,19.63,0.0,0.0,56.2,3
Gaussian_mle,TP,1,0.13,66.7,20.8,93.9,3
Gaussian_mle,TP,2,0.32,50.0,9.5,90.5,2
Gaussian_mle,TP,3,0.44,0.0,0.0,65.8,2
Gaussian_mle,TP,4,0.66,33.3,6.1,79.2,3
Gaussian_mle,TP,5,0.8,100.0,34.2,100.0,2
Gaussian_mle,TP,6,0.87,0.0,0.0,65.8,2
Gaussian_mle,TP,7,0.99,0.0,0.0,56.2,3
Gaussian_mle,TP,8,1.16,100.0,34.2,100.0,2
Gaussian_mle,TP,9,1.37,50.0,9.5,90.5,2
Gaussian_mle,TP,10,18.88,0.0,0.0,56.2,3
Gaussian_mle,WBC,1,0.06,0.0,0.0,39.0,6
Gaussian_mle,WBC,2,0.15,16.7,3.0,56.4,6
Gaussian_mle,WBC,3,0.23,0.0,0.0,39.0,6
Gaussian_mle,WBC,4,0.35,33.3,9.7,70.0,6
Gaussian_mle,WBC,5,0.46,16.7,3.0,56.4,6
Gaussian_mle,WBC,6,0.57,40.0,11.8,76.9,5
Gaussian_mle,WBC,7,0.68,33.3,9.7,70.0,6
Gaussian_mle,WBC,8,0.9,0.0,0.0,39.0,6
Gaussian_mle,WBC,9,0.98,33.3,9.7,70.0,6
Gaussian_mle,WBC,10,1.75,50.0,18.8,81.2,6
Gaussian_trunc,A1C,1,0.13,40.0,11.8,76.9,5
Gaussian_trunc,A1C,2,0.21,40.0,11.8,76.9,5
Gaussian_trunc,A1C,3,0.5,25.0,4.6,69.9,4
Gaussian_trunc,A1C,4,0.71,20.0,3.6,62.4,5
Gaussian_trunc,A1C,5,1.29,0.0,0.0,49.0,4
Gaussian_trunc,A1C,6,1.62,40.0,11.8,76.9,5
Gaussian_trunc,A1C,7,1.96,0.0,0.0,49.0,4
Gaussian_trunc,A1C,8,4.28,40.0,11.8,76.9,5
Gaussian_trunc,A1C,9,5.39,0.0,0.0,49.0,4
Gaussian_trunc,A1C,10,6.92,40.0,11.8,76.9,5
Gaussian_trunc,ALB,1,0.12,0.0,0.0,49.0,4
Gaussian_trunc,ALB,2,0.21,0.0,0.0,49.0,4
Gaussian_trunc,ALB,3,0.25,25.0,4.6,69.9,4
Gaussian_trunc,ALB,4,0.49,0.0,0.0,49.0,4
Gaussian_trunc,ALB,5,0.76,0.0,0.0,49.0,4
Gaussian_trunc,ALB,6,0.92,0.0,0.0,56.2,3
Gaussian_trunc,ALB,7,1.04,0.0,0.0,49.0,4
Gaussian_trunc,ALB,8,1.17,0.0,0.0,49.0,4
Gaussian_trunc,ALB,9,1.28,0.0,0.0,49.0,4
Gaussian_trunc,ALB,10,1.62,0.0,0.0,49.0,4
Gaussian_trunc,ALP,1,0.11,0.0,0.0,49.0,4
Gaussian_trunc,ALP,2,0.27,66.7,20.8,93.9,3
Gaussian_trunc,ALP,3,0.46,66.7,20.8,93.9,3
Gaussian_trunc,ALP,4,0.57,50.0,15.0,85.0,4
Gaussian_trunc,ALP,5,0.71,33.3,6.1,79.2,3
Gaussian_trunc,ALP,6,0.78,33.3,6.1,79.2,3
Gaussian_trunc,ALP,7,0.83,25.0,4.6,69.9,4
Gaussian_trunc,ALP,8,0.95,0.0,0.0,56.2,3
Gaussian_trunc,ALP,9,1.0,0.0,0.0,56.2,3
Gaussian_trunc,ALP,10,1.25,0.0,0.0,49.0,4
Gaussian_trunc,ALT,1,0.26,0.0,0.0,43.4,5
Gaussian_trunc,ALT,2,0.51,0.0,0.0,49.0,4
Gaussian_trunc,ALT,3,0.69,20.0,3.6,62.4,5
Gaussian_trunc,ALT,4,0.94,25.0,4.6,69.9,4
Gaussian_trunc,ALT,5,1.07,60.0,23.1,88.2,5
Gaussian_trunc,ALT,6,1.18,25.0,4.6,69.9,4
Gaussian_trunc,ALT,7,1.33,25.0,4.6,69.9,4
Gaussian_trunc,ALT,8,1.65,60.0,23.1,88.2,5
Gaussian_trunc,ALT,9,4.03,25.0,4.6,69.9,4
Gaussian_trunc,ALT,10,6.56,0.0,0.0,43.4,5
Gaussian_trunc,AST,1,0.2,66.7,20.8,93.9,3
Gaussian_trunc,AST,2,0.43,33.3,6.1,79.2,3
Gaussian_trunc,AST,3,0.66,0.0,0.0,65.8,2
Gaussian_trunc,AST,4,0.88,33.3,6.1,79.2,3
Gaussian_trunc,AST,5,0.97,50.0,9.5,90.5,2
Gaussian_trunc,AST,6,1.05,33.3,6.1,79.2,3
Gaussian_trunc,AST,7,1.36,0.0,0.0,65.8,2
Gaussian_trunc,AST,8,1.94,0.0,0.0,56.2,3
Gaussian_trunc,AST,9,2.6,0.0,0.0,65.8,2
Gaussian_trunc,AST,10,3.87,0.0,0.0,56.2,3
Gaussian_trunc,BUN,1,0.11,50.0,15.0,85.0,4
Gaussian_trunc,BUN,2,0.47,0.0,0.0,56.2,3
Gaussian_trunc,BUN,3,0.59,0.0,0.0,56.2,3
Gaussian_trunc,BUN,4,0.7,0.0,0.0,56.2,3
Gaussian_trunc,BUN,5,0.8,0.0,0.0,56.2,3
Gaussian_trunc,BUN,6,0.91,33.3,6.1,79.2,3
Gaussian_trunc,BUN,7,1.02,0.0,0.0,56.2,3
Gaussian_trunc,BUN,8,1.69,0.0,0.0,56.2,3
Gaussian_trunc,BUN,9,2.91,0.0,0.0,56.2,3
Gaussian_trunc,BUN,10,5.84,66.7,20.8,93.9,3
Gaussian_trunc,CA,1,0.19,0.0,0.0,56.2,3
Gaussian_trunc,CA,2,0.75,66.7,20.8,93.9,3
Gaussian_trunc,CA,3,0.78,50.0,9.5,90.5,2
Gaussian_trunc,CA,4,0.95,0.0,0.0,56.2,3
Gaussian_trunc,CA,5,1.01,0.0,0.0,56.2,3
Gaussian_trunc,CA,6,1.17,0.0,0.0,65.8,2
Gaussian_trunc,CA,7,1.27,0.0,0.0,56.2,3
Gaussian_trunc,CA,8,1.58,0.0,0.0,65.8,2
Gaussian_trunc,CA,9,1.97,0.0,0.0,56.2,3
Gaussian_trunc,CA,10,3.38,0.0,0.0,56.2,3
Gaussian_trunc,CL,1,0.11,0.0,0.0,49.0,4
Gaussian_trunc,CL,2,0.35,33.3,6.1,79.2,3
Gaussian_trunc,CL,3,0.62,0.0,0.0,56.2,3
Gaussian_trunc,CL,4,0.79,66.7,20.8,93.9,3
Gaussian_trunc,CL,5,1.45,25.0,4.6,69.9,4
Gaussian_trunc,CL,6,1.55,0.0,0.0,56.2,3
Gaussian_trunc,CL,7,1.73,33.3,6.1,79.2,3
Gaussian_trunc,CL,8,2.21,33.3,6.1,79.2,3
Gaussian_trunc,CL,9,2.72,33.3,6.1,79.2,3
Gaussian_trunc,CL,10,5.51,100.0,51.0,100.0,4
Gaussian_trunc,CO2,1,0.12,25.0,4.6,69.9,4
Gaussian_trunc,CO2,2,0.17,25.0,4.6,69.9,4
Gaussian_trunc,CO2,3,0.24,0.0,0.0,49.0,4
Gaussian_trunc,CO2,4,0.42,66.7,20.8,93.9,3
Gaussian_trunc,CO2,5,0.64,25.0,4.6,69.9,4
Gaussian_trunc,CO2,6,1.29,50.0,15.0,85.0,4
Gaussian_trunc,CO2,7,1.58,33.3,6.1,79.2,3
Gaussian_trunc,CO2,8,2.03,0.0,0.0,49.0,4
Gaussian_trunc,CO2,9,4.84,50.0,15.0,85.0,4
Gaussian_trunc,CO2,10,15.79,0.0,0.0,49.0,4
Gaussian_trunc,CRE,1,0.06,0.0,0.0,56.2,3
Gaussian_trunc,CRE,2,0.16,33.3,6.1,79.2,3
Gaussian_trunc,CRE,3,0.26,50.0,9.5,90.5,2
Gaussian_trunc,CRE,4,0.71,0.0,0.0,56.2,3
Gaussian_trunc,CRE,5,0.86,33.3,6.1,79.2,3
Gaussian_trunc,CRE,6,1.27,50.0,9.5,90.5,2
Gaussian_trunc,CRE,7,1.41,33.3,6.1,79.2,3
Gaussian_trunc,CRE,8,1.66,50.0,9.5,90.5,2
Gaussian_trunc,CRE,9,2.64,0.0,0.0,56.2,3
Gaussian_trunc,CRE,10,5.06,0.0,0.0,56.2,3
Gaussian_trunc,CRP,1,0.14,0.0,0.0,49.0,4
Gaussian_trunc,CRP,2,0.15,0.0,0.0,49.0,4
Gaussian_trunc,CRP,3,0.27,0.0,0.0,49.0,4
Gaussian_trunc,CRP,4,0.36,33.3,6.1,79.2,3
Gaussian_trunc,CRP,5,0.5,0.0,0.0,49.0,4
Gaussian_trunc,CRP,6,0.58,50.0,15.0,85.0,4
Gaussian_trunc,CRP,7,0.68,33.3,6.1,79.2,3
Gaussian_trunc,CRP,8,0.91,0.0,0.0,49.0,4
Gaussian_trunc,CRP,9,1.25,0.0,0.0,49.0,4
Gaussian_trunc,CRP,10,2.84,0.0,0.0,49.0,4
Gaussian_trunc,DBIL,1,0.28,0.0,0.0,56.2,3
Gaussian_trunc,DBIL,2,0.4,0.0,0.0,65.8,2
Gaussian_trunc,DBIL,3,0.53,0.0,0.0,56.2,3
Gaussian_trunc,DBIL,4,0.57,0.0,0.0,65.8,2
Gaussian_trunc,DBIL,5,0.78,0.0,0.0,49.0,4
Gaussian_trunc,DBIL,6,1.04,0.0,0.0,79.3,1
Gaussian_trunc,DBIL,7,1.13,0.0,0.0,65.8,2
Gaussian_trunc,DBIL,8,1.49,33.3,6.1,79.2,3
Gaussian_trunc,DBIL,9,1.68,0.0,0.0,65.8,2
Gaussian_trunc,DBIL,10,4.03,33.3,6.1,79.2,3
Gaussian_trunc,GGT,1,0.12,0.0,0.0,56.2,3
Gaussian_trunc,GGT,2,0.75,0.0,0.0,65.8,2
Gaussian_trunc,GGT,3,0.86,0.0,0.0,65.8,2
Gaussian_trunc,GGT,4,0.96,0.0,0.0,56.2,3
Gaussian_trunc,GGT,5,1.1,0.0,0.0,65.8,2
Gaussian_trunc,GGT,6,1.16,0.0,0.0,65.8,2
Gaussian_trunc,GGT,7,1.29,0.0,0.0,56.2,3
Gaussian_trunc,GGT,8,1.51,0.0,0.0,65.8,2
Gaussian_trunc,GGT,9,1.95,0.0,0.0,65.8,2
Gaussian_trunc,GGT,10,2.62,0.0,0.0,56.2,3
Gaussian_trunc,GLU,1,0.13,50.0,15.0,85.0,4
Gaussian_trunc,GLU,2,0.73,25.0,4.6,69.9,4
Gaussian_trunc,GLU,3,1.99,25.0,4.6,69.9,4
Gaussian_trunc,GLU,4,2.89,0.0,0.0,49.0,4
Gaussian_trunc,GLU,5,4.7,0.0,0.0,49.0,4
Gaussian_trunc,GLU,6,5.95,0.0,0.0,56.2,3
Gaussian_trunc,GLU,7,6.53,50.0,15.0,85.0,4
Gaussian_trunc,GLU,8,7.94,25.0,4.6,69.9,4
Gaussian_trunc,GLU,9,9.15,50.0,15.0,85.0,4
Gaussian_trunc,GLU,10,10.27,50.0,15.0,85.0,4
Gaussian_trunc,HCT,1,0.14,33.3,6.1,79.2,3
Gaussian_trunc,HCT,2,0.48,50.0,9.5,90.5,2
Gaussian_trunc,HCT,3,0.56,0.0,0.0,65.8,2
Gaussian_trunc,HCT,4,0.72,50.0,9.5,90.5,2
Gaussian_trunc,HCT,5,1.0,0.0,0.0,65.8,2
Gaussian_trunc,HCT,6,1.07,0.0,0.0,65.8,2
Gaussian_trunc,HCT,7,1.26,0.0,0.0,65.8,2
Gaussian_trunc,HCT,8,1.52,0.0,0.0,65.8,2
Gaussian_trunc,HCT,9,2.23,0.0,0.0,65.8,2
Gaussian_trunc,HCT,10,6.62,0.0,0.0,56.2,3
Gaussian_trunc,HDL,1,0.04,0.0,0.0,49.0,4
Gaussian_trunc,HDL,2,0.15,25.0,4.6,69.9,4
Gaussian_trunc,HDL,3,0.31,0.0,0.0,56.2,3
Gaussian_trunc,HDL,4,0.47,0.0,0.0,49.0,4
Gaussian_trunc,HDL,5,0.59,0.0,0.0,49.0,4
Gaussian_trunc,HDL,6,0.73,0.0,0.0,56.2,3
Gaussian_trunc,HDL,7,0.96,0.0,0.0,49.0,4
Gaussian_trunc,HDL,8,1.1,0.0,0.0,56.2,3
Gaussian_trunc,HDL,9,1.34,100.0,51.0,100.0,4
Gaussian_trunc,HDL,10,1.69,50.0,15.0,85.0,4
Gaussian_trunc,HGB,1,0.15,0.0,0.0,56.2,3
Gaussian_trunc,HGB,2,0.41,100.0,43.8,100.0,3
Gaussian_trunc,HGB,3,0.74,0.0,0.0,56.2,3
Gaussian_trunc,HGB,4,0.93,0.0,0.0,56.2,3
Gaussian_trunc,HGB,5,1.04,0.0,0.0,56.2,3
Gaussian_trunc,HGB,6,1.36,0.0,0.0,65.8,2
Gaussian_trunc,HGB,7,1.9,66.7,20.8,93.9,3
Gaussian_trunc,HGB,8,2.47,66.7,20.8,93.9,3
Gaussian_trunc,HGB,9,3.11,33.3,6.1,79.2,3
Gaussian_trunc,HGB,10,8.54,66.7,20.8,93.9,3
Gaussian_trunc,K,1,0.24,50.0,15.0,85.0,4
Gaussian_trunc,K,2,0.4,33.3,6.1,79.2,3
Gaussian_trunc,K,3,0.87,0.0,0.0,56.2,3
Gaussian_trunc,K,4,0.95,0.0,0.0,56.2,3
Gaussian_trunc,K,5,1.11,33.3,6.1,79.2,3
Gaussian_trunc,K,6,1.17,0.0,0.0,56.2,3
Gaussian_trunc,K,7,1.26,0.0,0.0,56.2,3
Gaussian_trunc,K,8,1.34,0.0,0.0,56.2,3
Gaussian_trunc,K,9,2.05,33.3,6.1,79.2,3
Gaussian_trunc,K,10,4.27,66.7,20.8,93.9,3
Gaussian_trunc,LDH,1,0.06,60.0,23.1,88.2,5
Gaussian_trunc,LDH,2,0.65,75.0,30.1,95.4,4
Gaussian_trunc,LDH,3,0.85,25.0,4.6,69.9,4
Gaussian_trunc,LDH,4,1.03,0.0,0.0,49.0,4
Gaussian_trunc,LDH,5,1.11,0.0,0.0,49.0,4
Gaussian_trunc,LDH,6,1.18,25.0,4.6,69.9,4
Gaussian_trunc,LDH,7,1.23,0.0,0.0,49.0,4
Gaussian_trunc,LDH,8,1.4,0.0,0.0,49.0,4
Gaussian_trunc,LDH,9,1.5,0.0,0.0,49.0,4
Gaussian_trunc,LDH,10,1.9,0.0,0.0,49.0,4
Gaussian_trunc,LDL,1,0.06,25.0,4.6,69.9,4
Gaussian_trunc,LDL,2,0.17,50.0,15.0,85.0,4
Gaussian_trunc,LDL,3,0.27,66.7,20.8,93.9,3
Gaussian_trunc,LDL,4,0.38,0.0,0.0,49.0,4
Gaussian_trunc,LDL,5,0.57,25.0,4.6,69.9,4
Gaussian_trunc,LDL,6,0.66,0.0,0.0,56.2,3
Gaussian_trunc,LDL,7,0.78,0.0,0.0,49.0,4
Gaussian_trunc,LDL,8,1.13,0.0,0.0,56.2,3
Gaussian_trunc,LDL,9,1.65,50.0,15.0,85.0,4
Gaussian_trunc,LDL,10,2.52,0.0,0.0,49.0,4
Gaussian_trunc,MCH,1,0.09,0.0,0.0,49.0,4
Gaussian_trunc,MCH,2,0.18,33.3,6.1,79.2,3
Gaussian_trunc,MCH,3,0.56,25.0,4.6,69.9,4
Gaussian_trunc,MCH,4,0.81,0.0,0.0,56.2,3
Gaussian_trunc,MCH,5,1.1,25.0,4.6,69.9,4
Gaussian_trunc,MCH,6,1.36,0.0,0.0,56.2,3
Gaussian_trunc,MCH,7,1.72,33.3,6.1,79.2,3
Gaussian_trunc,MCH,8,1.92,0.0,0.0,49.0,4
Gaussian_trunc,MCH,9,2.49,33.3,6.1,79.2,3
Gaussian_trunc,MCH,10,3.46,0.0,0.0,49.0,4
Gaussian_trunc,MCHC,1,0.03,0.0,0.0,43.4,5
Gaussian_trunc,MCHC,2,0.11,0.0,0.0,43.4,5
Gaussian_trunc,MCHC,3,0.39,25.0,4.6,69.9,4
Gaussian_trunc,MCHC,4,0.58,20.0,3.6,62.4,5
Gaussian_trunc,MCHC,5,0.8,25.0,4.6,69.9,4
Gaussian_trunc,MCHC,6,1.32,20.0,3.6,62.4,5
Gaussian_trunc,MCHC,7,1.55,0.0,0.0,49.0,4
Gaussian_trunc,MCHC,8,1.79,0.0,0.0,43.4,5
Gaussian_trunc,MCHC,9,2.08,0.0,0.0,49.0,4
Gaussian_trunc,MCHC,10,3.3,0.0,0.0,43.4,5
Gaussian_trunc,MCV,1,0.14,66.7,20.8,93.9,3
Gaussian_trunc,MCV,2,0.43,66.7,20.8,93.9,3
Gaussian_trunc,MCV,3,0.48,33.3,6.1,79.2,3
Gaussian_trunc,MCV,4,0.54,50.0,9.5,90.5,2
Gaussian_trunc,MCV,5,0.74,0.0,0.0,56.2,3
Gaussian_trunc,MCV,6,1.07,0.0,0.0,56.2,3
Gaussian_trunc,MCV,7,1.2,50.0,9.5,90.5,2
Gaussian_trunc,MCV,8,1.55,0.0,0.0,56.2,3
Gaussian_trunc,MCV,9,1.93,0.0,0.0,56.2,3
Gaussian_trunc,MCV,10,4.01,0.0,0.0,56.2,3
Gaussian_trunc,MPV,1,0.07,0.0,0.0,56.2,3
Gaussian_trunc,MPV,2,0.3,0.0,0.0,56.2,3
Gaussian_trunc,MPV,3,0.66,0.0,0.0,56.2,3
Gaussian_trunc,MPV,4,0.84,0.0,0.0,65.8,2
Gaussian_trunc,MPV,5,0.93,0.0,0.0,56.2,3
Gaussian_trunc,MPV,6,1.18,0.0,0.0,56.2,3
Gaussian_trunc,MPV,7,1.55,0.0,0.0,65.8,2
Gaussian_trunc,MPV,8,1.64,33.3,6.1,79.2,3
Gaussian_trunc,MPV,9,1.9,33.3,6.1,79.2,3
Gaussian_trunc,MPV,10,9.59,0.0,0.0,56.2,3
Gaussian_trunc,NA,1,0.17,0.0,0.0,56.2,3
Gaussian_trunc,NA,2,0.24,0.0,0.0,65.8,2
Gaussian_trunc,NA,3,0.42,0.0,0.0,56.2,3
Gaussian_trunc,NA,4,0.57,0.0,0.0,65.8,2
Gaussian_trunc,NA,5,0.78,0.0,0.0,56.2,3
Gaussian_trunc,NA,6,1.04,0.0,0.0,65.8,2
Gaussian_trunc,NA,7,1.27,0.0,0.0,65.8,2
Gaussian_trunc,NA,8,1.31,0.0,0.0,56.2,3
Gaussian_trunc,NA,9,1.48,0.0,0.0,65.8,2
Gaussian_trunc,NA,10,2.71,0.0,0.0,56.2,3
Gaussian_trunc,PLT,1,0.02,0.0,0.0,49.0,4
Gaussian_trunc,PLT,2,0.13,0.0,0.0,49.0,4
Gaussian_trunc,PLT,3,0.38,25.0,4.6,69.9,4
Gaussian_trunc,PLT,4,0.68,33.3,6.1,79.2,3
Gaussian_trunc,PLT,5,0.83,25.0,4.6,69.9,4
Gaussian_trunc,PLT,6,0.97,25.0,4.6,69.9,4
Gaussian_trunc,PLT,7,1.12,0.0,0.0,56.2,3
Gaussian_trunc,PLT,8,1.28,0.0,0.0,49.0,4
Gaussian_trunc,PLT,9,1.74,0.0,0.0,49.0,4
Gaussian_trunc,PLT,10,1.94,0.0,0.0,49.0,4
Gaussian_trunc,PT,1,0.09,0.0,0.0,56.2,3
Gaussian_trunc,PT,2,0.18,0.0,0.0,56.2,3
Gaussian_trunc,PT,3,0.2,0.0,0.0,65.8,2
Gaussian_trunc,PT,4,0.35,0.0,0.0,56.2,3
Gaussian_trunc,PT,5,0.66,0.0,0.0,56.2,3
Gaussian_trunc,PT,6,0.92,0.0,0.0,65.8,2
Gaussian_trunc,PT,7,1.28,0.0,0.0,56.2,3
Gaussian_trunc,PT,8,1.33,50.0,9.5,90.5,2
Gaussian_trunc,PT,9,2.69,100.0,43.8,100.0,3
Gaussian_trunc,PT,10,6.63,33.3,6.1,79.2,3
Gaussian_trunc,RBC,1,0.22,33.3,9.7,70.0,6
Gaussian_trunc,RBC,2,0.51,40.0,11.8,76.9,5
Gaussian_trunc,RBC,3,0.63,0.0,0.0,43.4,5
Gaussian_trunc,RBC,4,0.76,20.0,3.6,62.4,5
Gaussian_trunc,RBC,5,1.15,40.0,11.8,76.9,5
Gaussian_trunc,RBC,6,1.41,40.0,11.8,76.9,5
Gaussian_trunc,RBC,7,1.83,40.0,11.8,76.9,5
Gaussian_trunc,RBC,8,1.96,20.0,3.6,62.4,5
Gaussian_trunc,RBC,9,2.28,20.0,3.6,62.4,5
Gaussian_trunc,RBC,10,2.7,20.0,3.6,62.4,5
Gaussian_trunc,RDW,1,0.09,40.0,11.8,76.9,5
Gaussian_trunc,RDW,2,0.2,0.0,0.0,49.0,4
Gaussian_trunc,RDW,3,0.26,25.0,4.6,69.9,4
Gaussian_trunc,RDW,4,0.32,25.0,4.6,69.9,4
Gaussian_trunc,RDW,5,0.46,0.0,0.0,43.4,5
Gaussian_trunc,RDW,6,0.63,25.0,4.6,69.9,4
Gaussian_trunc,RDW,7,0.84,25.0,4.6,69.9,4
Gaussian_trunc,RDW,8,1.01,50.0,15.0,85.0,4
Gaussian_trunc,RDW,9,1.29,50.0,15.0,85.0,4
Gaussian_trunc,RDW,10,2.04,20.0,3.6,62.4,5
Gaussian_trunc,TBIL,1,0.34,33.3,9.7,70.0,6
Gaussian_trunc,TBIL,2,0.46,60.0,23.1,88.2,5
Gaussian_trunc,TBIL,3,0.6,100.0,56.6,100.0,5
Gaussian_trunc,TBIL,4,0.76,16.7,3.0,56.4,6
Gaussian_trunc,TBIL,5,0.92,0.0,0.0,43.4,5
Gaussian_trunc,TBIL,6,1.0,40.0,11.8,76.9,5
Gaussian_trunc,TBIL,7,1.17,16.7,3.0,56.4,6
Gaussian_trunc,TBIL,8,1.38,0.0,0.0,43.4,5
Gaussian_trunc,TBIL,9,1.52,0.0,0.0,43.4,5
Gaussian_trunc,TBIL,10,3.53,66.7,30.0,90.3,6
Gaussian_trunc,TC,1,0.14,33.3,6.1,79.2,3
Gaussian_trunc,TC,2,0.32,0.0,0.0,65.8,2
Gaussian_trunc,TC,3,0.57,50.0,9.5,90.5,2
Gaussian_trunc,TC,4,0.71,66.7,20.8,93.9,3
Gaussian_trunc,TC,5,0.83,0.0,0.0,65.8,2
Gaussian_trunc,TC,6,1.09,0.0,0.0,65.8,2
Gaussian_trunc,TC,7,1.26,0.0,0.0,56.2,3
Gaussian_trunc,TC,8,1.7,0.0,0.0,65.8,2
Gaussian_trunc,TC,9,2.75,0.0,0.0,65.8,2
Gaussian_trunc,TC,10,3.39,0.0,0.0,56.2,3
Gaussian_trunc,TGL,1,0.29,66.7,20.8,93.9,3
Gaussian_trunc,TGL,2,0.97,0.0,0.0,56.2,3
Gaussian_trunc,TGL,3,1.36,0.0,0.0,56.2,3
Gaussian_trunc,TGL,4,1.59,50.0,9.5,90.5,2
Gaussian_trunc,TGL,5,1.69,0.0,0.0,56.2,3
Gaussian_trunc,TGL,6,1.89,0.0,0.0,56.2,3
Gaussian_trunc,TGL,7,2.44,0.0,0.0,65.8,2
Gaussian_trunc,TGL,8,3.67,100.0,43.8,100.0,3
Gaussian_trunc,TGL,9,4.4,0.0,0.0,56.2,3
Gaussian_trunc,TGL,10,24.06,0.0,0.0,56.2,3
Gaussian_trunc,TP,1,0.45,33.3,6.1,79.2,3
Gaussian_trunc,TP,2,0.57,100.0,34.2,100.0,2
Gaussian_trunc,TP,3,0.6,50.0,9.5,90.5,2
Gaussian_trunc,TP,4,0.67,100.0,43.8,100.0,3
Gaussian_trunc,TP,5,0.95,0.0,0.0,65.8,2
Gaussian_trunc,TP,6,1.11,0.0,0.0,65.8,2
Gaussian_trunc,TP,7,1.47,0.0,0.0,56.2,3
Gaussian_trunc,TP,8,1.61,100.0,34.2,100.0,2
Gaussian_trunc,TP,9,1.87,0.0,0.0,65.8,2
Gaussian_trunc,TP,10,8.3,0.0,0.0,56.2,3
Gaussian_trunc,WBC,1,0.09,16.7,3.0,56.4,6
Gaussian_trunc,WBC,2,0.43,16.7,3.0,56.4,6
Gaussian_trunc,WBC,3,0.51,33.3,9.7,70.0,6
Gaussian_trunc,WBC,4,0.69,16.7,3.0,56.4,6
Gaussian_trunc,WBC,5,0.84,0.0,0.0,39.0,6
Gaussian_trunc,WBC,6,0.93,40.0,11.8,76.9,5
Gaussian_trunc,WBC,7,1.05,16.7,3.0,56.4,6
Gaussian_trunc,WBC,8,1.11,33.3,9.7,70.0,6
Gaussian_trunc,WBC,9,1.34,0.0,0.0,39.0,6
Gaussian_trunc,WBC,10,1.94,50.0,18.8,81.2,6
Gaussian_eb,A1C,1,0.21,20.0,3.6,62.4,5
Gaussian_eb,A1C,2,0.39,60.0,23.1,88.2,5
Gaussian_eb,A1C,3,0.59,50.0,15.0,85.0,4
Gaussian_eb,A1C,4,0.91,20.0,3.6,62.4,5
Gaussian_eb,A1C,5,1.81,25.0,4.6,69.9,4
Gaussian_eb,A1C,6,2.16,0.0,0.0,43.4,5
